Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
98154.153,1594.1564,528.202507,303.46549,1.28952504,0.47354331,141323.777497,420.2353,0.7924594,0.9736211,0.716755,0.9304927,0.004788736,0.0009603,0.35172761,0.9963078,CALI
94736.624,1279.6862,572.307341,321.20524,1.000178,0.66946058,127843.606195,83.16719,0.6847315,0.9879881,0.7416764,1.02553578,0.005069295,0.0013369,0.58548396,0.9886148,CALI
42.463,1438.8589,12.831743,342.3677,0.66784275,0.42316362,111319.212774,101.34102,0.6928721,0.9751923,0.6467327,1.05829523,0.00245273,3.9e-06,0.26834604,0.9800258,CALI
143573.353,1437.9922,607.209392,210.30899,0.92563494,0.5363262,133068.37316,55.38584,0.6342565,0.9941371,0.7455519,0.99562571,0.008991924,0.0009773,0.71877808,1.0030382,CALI
142454.049,1005.8987,356.69295,355.40761,2.08840396,0.52417828,151443.85678,359.11269,0.6864432,0.9930522,0.9464083,0.9619387,0.005079299,0.0008216,0.51121129,0.9959687,CALI
100384.579,1164.9439,262.648415,271.97362,0.94646284,0.44589042,138865.685925,41.98786,0.6205268,0.9672892,0.7360934,0.85367116,0.005605406,0.0009114,0.7381392,0.983785,CALI
68695.372,1570.6374,451.661185,181.59629,0.76973296,0.68469078,144295.161088,78.0188,0.743757,0.9916615,0.7002378,0.80308977,0.004758922,0.0008591,0.56840397,1.0029653,CALI
12117.393,1227.207,503.297256,335.87857,0.9473031,0.51783823,103030.266605,386.47534,0.844495,0.9747554,0.8657871,1.02589389,0.007648979,0.0009163,0.43173314,1.010665,CALI
75895.094,1264.9613,347.12237,273.4912,1.17998242,0.55142823,108108.401748,220.7138,0.7516845,0.9895984,0.8766937,0.87456199,0.003299238,0.0013137,0.58658995,0.9922851,CALI
80374.646,1493.2298,379.559019,303.00206,1.10251056,0.49781759,104056.839681,140.84703,0.5753418,0.9754174,0.8870853,0.94373657,0.003396677,0.0015152,0.72992428,0.9934761,CALI
118644.558,1428.3761,339.298586,356.11597,0.84789392,0.92594743,159273.744635,147.74623,0.6814557,0.9985385,0.8902799,0.94710257,0.006918386,0.000665,0.6918104,0.9856164,CALI
70584.11,1422.6632,373.296156,331.9547,0.9604391,0.81067605,120282.971708,171.62779,0.7203621,0.9949043,0.8753639,0.9171272,0.004414941,0.0012682,0.49590675,1.0111339,CALI
67632.048,1651.7108,211.931014,220.83267,0.68320877,0.48511031,27845.332462,325.70658,0.9141412,0.9751666,0.7481792,1.03300385,0.006968701,0.0005155,0.70438148,0.9887323,CALI
124419.362,1511.1074,570.448399,204.63279,1.54916056,0.67201654,118680.887501,143.75236,0.6207066,0.9655223,1.0340359,1.03657419,0.008239709,0.0007659,0.78223622,0.9835084,CALI
15534.659,1535.4619,271.207556,217.04425,0.93671889,0.46732613,93281.9815,107.04979,0.7558184,0.9672828,1.0243761,1.02061535,0.00661623,0.0006307,0.72718596,0.9925473,CALI
62404.632,1644.3625,302.69619,266.47019,0.81084835,0.92661386,147307.112072,196.92125,0.8810021,0.9700216,0.6732613,0.96912544,0.006475406,0.0005575,0.36242225,1.0090538,CALI
147266.427,1599.1802,220.146824,295.00508,1.24349482,0.56672393,63267.33322,370.1128,0.7045364,0.9904535,0.7238354,1.02712341,0.00654865,0.0005496,0.28790883,1.0110285,CALI
68099.47,1282.9638,262.905982,312.54092,1.07953299,0.96054635,108907.758976,247.4225,0.8417753,0.998348,0.7202926,0.90640791,0.005022294,0.0010135,0.75083932,1.0108173,CALI
148967.076,697.8255,386.19303,264.13845,1.63861752,0.46830391,70533.088512,225.46726,0.7875561,0.9904585,0.7191131,0.8878334,0.006244547,0.0003578,0.72061214,0.9998273,CALI
