Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
138552.9553715,943.2936252,95.855516,353.926944,0.72456574,0.6642345,138549.58009,367.158094,0.72184938,0.97966921,0.69601035,0.86527919,0.00547054,0.00057002856,0.86211815,0.9870501,BOMBAY
53933.4857845,1380.4306109,359.95191,350.873649,1.14339484,0.6166924,135066.1842,419.968033,0.74534072,0.97793165,0.80054503,0.9781063,0.00707999,0.00144889425,0.66147909,0.9996156,BOMBAY
26677.9818412,1483.0505588,372.789852,351.645848,1.09063949,0.7949829,47278.52238,190.805738,0.88432421,0.9736881,0.75989766,1.01828104,0.00524812,0.00096945677,0.71064421,0.9908757,BOMBAY
92509.0202749,1215.4062916,336.617856,358.772347,1.33982192,0.8470926,71799.28799,190.721733,0.71980541,0.97881204,0.67538526,0.88514367,0.00473779,0.00090971656,0.70880011,0.9911985,BOMBAY
116598.1117289,1340.6039188,269.180987,346.121847,1.19612676,0.6432043,123057.07514,279.681128,0.75258397,0.97668806,1.00568321,1.00020859,0.00619157,0.00050631436,0.35664155,0.9940157,BOMBAY
144369.2698979,1414.3897888,546.273682,321.379316,1.62163296,0.73043,145051.77918,150.651413,0.79544009,0.98372999,0.8030943,0.86623066,0.00647692,0.00107554069,0.88839924,0.9982815,BOMBAY
124898.0786462,1098.2041761,233.851443,275.032346,1.22027148,0.6590758,140436.10142,427.530791,0.65711826,0.9871465,0.82236455,0.87889051,0.00555496,0.00084127575,0.34292817,0.9975385,BOMBAY
113397.4637199,1428.4265669,528.477281,320.393853,1.06450221,0.8942817,112145.16814,348.487326,0.59827835,0.99611557,0.73265877,1.03627453,0.00482746,0.00137309196,0.35556759,0.9896331,BOMBAY
123776.3451216,797.6339867,600.320866,331.880286,1.91185037,0.513342,148025.87155,377.637856,0.73814205,0.98947213,0.93019945,0.98691163,0.00487446,0.00099168354,0.68938588,1.006729,BOMBAY
99739.2042832,1451.2258369,286.326149,216.789611,1.34223603,0.6452311,100626.99214,281.304083,0.86472227,0.99123558,0.83544339,0.89414498,0.0051896,0.00036167566,0.35134231,0.9950067,BOMBAY
67192.5970246,1297.3301989,396.707658,357.102846,1.17080556,0.7171583,109621.54977,147.38647,0.71562856,0.99986637,0.659949,0.97389104,0.00446327,0.00146867572,0.34755451,1.0005775,BOMBAY
69290.4426298,1444.9987454,195.984382,334.572026,1.11665742,0.4561623,80497.03044,305.733405,0.62226311,0.98474549,0.78476382,0.83878186,0.00605773,0.0008915169,0.36648045,1.0072662,BOMBAY
3758.6487247,1528.0471713,507.131368,331.904581,1.38659306,0.4791432,145324.83781,353.447717,0.75216987,0.97356392,0.89169121,0.86636209,0.00419013,0.00106760856,0.70751298,0.9995461,BOMBAY
111995.1892932,1232.7475898,401.693136,350.480123,1.40685791,0.5526312,147440.12688,426.044638,0.72543001,0.9883804,1.00390712,0.93747608,0.00617455,0.00165530761,0.65665448,1.0051849,BOMBAY
