dteday,holiday,weekday,workingday,season,yr,mnth,hr,temp,atemp,hum,windspeed,weathersit,cnt
20.398799896,0.12471107394,4.6011958122,0.5144763589,1.8803321123,1.19292056561,7.728025436,3.5848593712,0.618589818,0.496879935,0.801202655,0.10158979148,2,93.17580331491877
10.704957962,0.13166256249,6.2246222496,1.349023819,3.4803929329,0.51120793819,4.270102024,16.2770633698,0.460634708,0.72131753,0.828582406,0.32718086243,1,133.74831244783732
32.151416779,0.03099480085,4.55813694,1.6295170784,2.0695242882,0.03544653952,6.902552128,5.1541261673,0.540724516,0.563255727,0.646550894,0.14333347976,1,112.22980578473906
20.398799896,0.12471107394,4.6011958122,0.5144763589,1.8803321123,1.19292056561,7.728025436,3.5848593712,0.618589818,0.496879935,0.801202655,0.10158979148,2,93.17580331491877
13.291870117,0.27482944727,6.6689968109,0.5697880983,2.7590777874,1.260191679,7.126802444,16.7459659576,0.443958998,0.635465503,0.580934823,0.26393952966,1,77.65348454788077
17.021354675,0.17335686088,2.3235657215,1.2128229141,4.3573184013,1.0429264307,11.870000839,17.3203639984,0.221576706,0.306890577,0.736821473,0.28974679112,1,120.61443859526457
12.23536396,0.02604720928,2.642277956,1.2216447592,3.3793442249,0.38035818934,6.116924763,5.3119754791,0.630414009,0.575389743,0.603281319,0.15709851682,2,70.25111115033366
5.309019089,0.07567474246,2.6408472061,0.9262916446,5.2770152092,0.00082105119,8.261427879,5.9806170464,0.694556653,0.292255849,0.534865797,0.16391779482,1,79.74857881139783
27.331136703,0.13337510824,0.0009317389,0.7552748919,0.0015945552,0.32533887029,6.331465244,5.9619655609,0.68251133,0.442384869,0.571730971,0.06069448218,1,133.83775946261542
17.672903061,0.23067940772,2.1835052967,0.7253714204,3.3720667362,0.29517409205,9.507971764,3.6292023659,0.385252476,0.634211242,0.491884261,0.00586880045,3,100.47402100984007
3.002240181,0.00970865507,3.6257164478,0.5726161599,2.6621966362,0.61967122555,6.687812328,5.8273878098,0.595231771,0.376996696,0.624943733,0.27654021978,2,158.15434904215246
23.339086533,0.23978017271,1.189319253,0.405574739,2.9822010994,0.03470050544,7.66602087,6.2884817123,0.661581695,0.719014585,0.909484148,0.23712934554,1,105.75995963183222
