age,fnlwgt,capital-gain,capital-loss,hours-per-week,education-num,workclass,education,marital-status,occupation,relationship,race,sex,native-country,class
13.64166815,137551.09,14069.3623978,148.47963,42.824997,10.3272632, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Female, Vietnam,50K-
35.66788104,356984.03,17973.1618132,136.45967,38.640085,13.78493, Private, 5th-6th, Separated, Farming-fishing, Husband, Black, Female, United-States,50K-
9.60988118,390298.17,5655.5634297,838.316,20.55699,16.3473164, Self-emp-inc, Doctorate, Separated, Sales, Husband, Asian-Pac-Islander, Male, England,50K-
0.07042796,37.87,0.1215001,0.00875,0.061077,10.8697283, Private, Prof-school, Separated, Tech-support, Wife, Black, Female, Puerto-Rico,50K-
0.83614034,80679.19,9682.7682157,0.00875,20.944617,8.2030234, Federal-gov, 10th, Widowed, Priv-house-serv, Not-in-family, White, Male, Cuba,50K-
74.95830781,183550.88,2183.6508037,476.68568,27.381546,6.8842082, State-gov, Assoc-acdm, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Female, Canada,50K-
2.43802302,37.87,0.1215001,239.47077,45.326916,5.2320353, State-gov, Assoc-voc, Divorced, Protective-serv, Husband, Asian-Pac-Islander, Male, ?,50K-
0.07042796,37.87,0.1215001,0.00875,0.061077,13.5099426, Federal-gov, 12th, Married-civ-spouse, Exec-managerial, Wife, Black, Male, Cambodia,50K-
0.07042796,37.87,2727.2276103,424.54151,28.988558,5.2734413, Self-emp-inc, Bachelors, Married-spouse-absent, Machine-op-inspct, Husband, White, Male, Puerto-Rico,50K-
53.48463243,285449.12,7351.9851689,1052.41966,76.938023,8.0105812, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female, Columbia,50K-
0.07042796,285823.09,5545.564581,84.0959,30.010081,11.1891325, Federal-gov, 11th, Married-civ-spouse, Sales, Unmarried, Other, Male, Haiti,50K-
15.5852321,37.87,3412.9609246,172.83837,5.119032,8.6721609, Local-gov, 10th, Never-married, Protective-serv, Wife, Other, Male, India,50K-
70.06044961,333730.43,4041.2862904,340.21499,38.11401,7.0756587, Self-emp-not-inc, 10th, Divorced, Handlers-cleaners, Not-in-family, Other, Male, India,50K-
42.34633583,233937.63,17971.3043919,353.58776,49.418514,7.9944512, Federal-gov, 7th-8th, Married-spouse-absent, Handlers-cleaners, Own-child, Other, Male, United-States,50K-
23.42340637,152517.34,5039.1314848,910.51093,62.382977,12.2528173, Local-gov, 7th-8th, Divorced, Protective-serv, Unmarried, White, Female, ?,50K-
0.07042796,37.87,0.1215001,0.00875,8.260396,8.7066519, Local-gov, Assoc-acdm, Never-married, Prof-specialty, Other-relative, Other, Male, China,50K-
0.07042796,37.87,0.1215001,0.00875,0.061077,15.3493092, ?, HS-grad, Separated, Protective-serv, Wife, White, Male, ?,50K-
2.03903405,5902.7,0.1215001,0.00875,77.466001,7.6414287, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Female, Haiti,50K-
58.3499135,107737.3,14676.5224385,1123.39524,25.517618,6.4505028, Federal-gov, Assoc-acdm, Married-spouse-absent, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female, Columbia,50K-
9.91977679,37.87,8588.3048034,246.94338,81.631622,15.7208488, Local-gov, Masters, Married-civ-spouse, Tech-support, Other-relative, Amer-Indian-Eskimo, Female, Vietnam,50K-
1.82776137,47126.32,6218.9304028,212.3916,19.10083,10.6614954, Federal-gov, 9th, Widowed, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Male, ?,50K-
56.74110042,268300.8,15119.0403457,871.24374,22.978673,10.1431547, Self-emp-inc, 5th-6th, Separated, Farming-fishing, Unmarried, White, Male, China,50K-
14.55877213,37.87,0.1215001,301.16106,14.156804,17.4762244, Self-emp-inc, 10th, Divorced, Exec-managerial, Other-relative, White, Male, China,50K-
62.47819345,192468.46,1559.4381567,405.17993,39.385141,13.8944191, ?, 5th-6th, Separated, Adm-clerical, Other-relative, Black, Male, Cuba,50K-
0.07042796,37.87,5788.6519961,0.00875,5.833466,13.2956601, Self-emp-inc, 11th, Married-spouse-absent, Prof-specialty, Husband, Other, Male, Germany,50K-
7.20208751,476117.71,10461.5406357,257.58584,56.019604,15.8395006, Self-emp-not-inc, 12th, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female, Canada,50K-
51.83681643,315609.72,3821.7158116,979.06122,30.420133,8.7867351, Local-gov, Assoc-voc, Never-married, Handlers-cleaners, Other-relative, Black, Male, Haiti,50K-
52.53800231,135019.32,10291.6335813,592.62447,57.649812,7.6663877, ?, 11th, Never-married, ?, Wife, Amer-Indian-Eskimo, Male, Puerto-Rico,50K-
0.07042796,37.87,0.1215001,0.00875,0.061077,8.8517977, ?, Doctorate, Married-civ-spouse, Protective-serv, Wife, White, Male, Cambodia,50K-
16.52656405,285285.39,19975.0225429,846.12829,73.189956,11.7505214, State-gov, 1st-4th, Separated, Tech-support, Not-in-family, Other, Female, Germany,50K-
10.86665369,506773.45,11280.0007742,1035.75236,24.125802,14.264631, Self-emp-inc, 12th, Never-married, Adm-clerical, Husband, Black, Female, Germany,50K-
18.35586568,7816.23,13827.5558734,0.00875,32.470595,7.5315287, ?, 7th-8th, Never-married, Transport-moving, Wife, Asian-Pac-Islander, Male, El-Salvador,50K-
5.85482517,180329.56,12783.9615273,877.71953,19.839334,6.1151046, Self-emp-not-inc, 12th, Married-spouse-absent, Adm-clerical, Other-relative, Asian-Pac-Islander, Male, England,50K-
0.07042796,37.87,8281.8849554,0.00875,42.381722,7.1641756, Local-gov, Bachelors, Separated, Tech-support, Wife, Black, Male, Germany,50K-
8.88017474,24560.77,3309.829258,867.56467,78.104053,7.7815946, Local-gov, 1st-4th, Separated, Priv-house-serv, Husband, White, Male, Vietnam,50K-
0.07042796,37.87,19746.4021178,1192.18935,29.485181,0.3655214, ?, 7th-8th, Divorced, Prof-specialty, Other-relative, Other, Female, Nicaragua,50K-
47.43492585,519731.56,19725.8256531,1029.66714,28.599014,8.8197399, Federal-gov, Some-college, Separated, Other-service, Own-child, Black, Female, Columbia,50K-
62.22867106,89605.95,18863.6201976,709.64131,23.057721,8.5066462, Self-emp-inc, 9th, Married-civ-spouse, Protective-serv, Unmarried, White, Female, Columbia,50K-
86.91499522,500079.12,17539.7344192,584.5442,31.510506,4.5315444, Private, 9th, Separated, Protective-serv, Wife, Amer-Indian-Eskimo, Female, Nicaragua,50K-
0.07042796,37.87,0.1215001,0.00875,0.061077,10.2408226, Local-gov, HS-grad, Separated, Transport-moving, Wife, Asian-Pac-Islander, Female, India,50K-
4.49102123,37.87,9092.9038739,0.00875,72.262527,12.9055139, Private, Doctorate, Separated, ?, Not-in-family, White, Female, Cuba,50K-
12.36281154,409834.5,5144.7986999,0.00875,44.039873,12.2681618, Federal-gov, Prof-school, Married-spouse-absent, Transport-moving, Not-in-family, Asian-Pac-Islander, Male, China,50K-
78.84592172,382239.23,12408.9543176,832.33379,6.373782,15.5924209, ?, Some-college, Never-married, ?, Husband, Black, Female, Haiti,50K-
0.07042796,37.87,0.1215001,0.00875,0.061077,0.3655214, Federal-gov, Masters, Separated, Transport-moving, Unmarried, White, Male, El-Salvador,50K-
31.94215069,61809.97,4185.6167632,421.49787,82.837768,4.671363, Local-gov, 10th, Never-married, Sales, Wife, Amer-Indian-Eskimo, Male, Cambodia,50K-
0.07042796,37.87,0.1215001,0.00875,7.516766,0.3655214, Local-gov, 11th, Widowed, Priv-house-serv, Wife, Black, Male, Cambodia,50K-
0.07042796,202498.86,0.1215001,0.00875,78.695323,8.4144687, Federal-gov, Assoc-acdm, Widowed, Priv-house-serv, Other-relative, Other, Female, Cambodia,50K-
16.4050272,37.87,0.1215001,0.00875,19.690846,8.8590751, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Other-relative, Black, Male, Vietnam,50K-
70.46357064,445171.3,8370.9380519,487.96258,53.232265,7.8067212, State-gov, 7th-8th, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male, Cambodia,50K-
0.07042796,37.87,14490.7677023,168.68842,0.061077,0.3655214, Self-emp-inc, Preschool, Widowed, Priv-house-serv, Not-in-family, Black, Male, Mexico,50K-
29.2323966,542854.13,2339.602733,190.91678,41.874983,11.440741, Private, Doctorate, Separated, Machine-op-inspct, Other-relative, White, Male, Nicaragua,50K-
88.59664933,138000.38,225.6264635,758.09022,0.232078,6.5852221, ?, HS-grad, Divorced, Handlers-cleaners, Other-relative, White, Male, Columbia,50K-
