fixed acidity,volatile acidity,citric acid,residual sugar,is_red,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
8.413421,0.53268296,0.29676679,5.045155,0.9463762,0.04078849,23.304647,11.019740105,0.993993,3.3201704,0.52842754,8.418112,4.948955290919202
8.42067,0.45746139,0.29343775,3.917549,0.9484388,0.09105732,19.380608,40.114105225,0.997678,3.4127603,0.4455317,9.875751,4.990398291773417
8.258558,0.47272807,0.2832126,3.348818,0.9581542,0.0976038,21.423908,51.474533081,0.9928119,3.3330383,0.43554306,9.339882,4.93184723683265
8.316108,0.47351414,0.2796981,0.86459,0.9445906,0.06017489,23.208529,22.750864029,0.9969712,3.3251467,0.44179606,9.304765,4.851171933855998
8.456011,0.54096931,0.32032061,1.777536,0.9539563,0.05807722,19.209732,13.568786621,0.9988369,3.2383811,0.33861959,10.32085,4.6207440708959995
8.293552,0.48970315,0.29855117,1.249499,0.9506695,0.12242008,27.470808,32.824680328,0.995788,3.2955406,0.49262425,8.805535,4.8401088506359855
8.469373,0.5721975,0.27904263,1.054418,0.9472445,0.09126616,19.756237,13.294704437,0.9945924,3.255898,0.45104602,9.076316,4.7951148721307035
8.473461,0.52406776,0.27307844,5.136025,0.9485666,0.10215598,21.183434,30.604318619,0.9908975,3.3228302,0.35330865,9.330745,4.637875959885585
8.44477,0.52791697,0.29072577,4.105556,0.9577741,0.02884266,22.073885,36.010982513,0.9954785,3.3298864,0.483367,8.328337,4.733776611743549
8.156566,0.46666336,0.27014604,2.919449,0.9444471,0.03230983,30.397732,26.062870026,0.9995326,3.2945192,0.41884172,8.252406,4.616557008573617
8.526051,0.48152453,0.27524129,0.316126,0.9409657,0.09805232,19.014442,20.997205734,0.9946312,3.3352849,0.47897664,8.899667,4.84653197777723
8.271739,0.56198639,0.27884996,3.456998,0.9501132,0.05961025,21.903677,43.496376038,0.9945881,3.2369964,0.49206024,8.639883,4.86283720928758
8.527058,0.55179983,0.29026577,4.752354,0.9491859,0.05609774,26.920343,9.742006302,0.9922681,3.312583,0.58942068,8.079069,4.958383131976104
8.005628,0.51115322,0.25147876,4.942731,0.9509903,0.04892831,28.796759,28.151519775,0.9914727,3.372931,0.41957963,8.056919,4.735475347768068
8.21369,0.47683457,0.29170212,0.174958,0.9494548,0.03600707,25.872265,27.989107132,0.9945458,3.3162429,0.2687903,9.739471,4.484658038196229
8.30689,0.52137309,0.28062096,5.004518,0.9427347,0.04437349,1.304595,15.189558029,0.9944548,3.2967424,0.42620829,9.648014,4.724733544894182
8.366821,0.50324631,0.26611251,1.118405,0.9483787,0.03717082,24.903269,25.26651001,0.9912335,3.3441536,0.3990722,8.82487,4.919864518201444
7.730497,0.51112753,0.2761775,1.52204,0.9624261,0.07697089,21.569801,39.997379303,0.9954041,3.3266709,0.32571346,9.284041,4.329809985512293
8.341995,0.46652076,0.29235306,4.240044,0.950866,0.08195826,26.602898,4.491925716,0.9931061,3.2939441,0.41176859,8.876994,4.889037942163744
8.374071,0.5131526,0.32496947,3.652312,0.9495191,0.14980568,22.959051,9.894807816,0.9958392,3.269769,0.55827498,8.283751,4.926803541449518
8.395624,0.55551875,0.31326863,1.095804,0.9434322,0.13739046,22.306772,22.687196732,0.9928102,3.3466852,0.3619931,10.563436,4.864742155901068
8.115782,0.49806336,0.27647781,6.607371,0.9439485,0.02186804,25.475466,34.800563812,0.994231,3.2544432,0.46736449,8.075375,4.82434470200798
8.422663,0.47208288,0.29615515,0.353148,0.9550587,0.07971371,15.133967,32.359882355,0.991057,3.3128893,0.40463871,9.945459,4.98858479236239
8.161334,0.46025085,0.29511809,1.828662,0.9501241,0.09577215,29.924538,11.124786377,0.9960812,3.3311291,0.49108243,8.465355,4.886397855691921
8.220919,0.49873644,0.29948211,2.012304,0.9496119,0.07939958,29.599882,33.530952454,0.9942042,3.3364573,0.49684006,8.43339,4.8093930944715355
8.344329,0.50732017,0.28056145,1.071893,0.9496925,0.01109696,20.15365,50.01291275,0.9907222,3.3111041,0.46574441,8.782525,4.994169597276078
8.233457,0.55224866,0.29213703,9.849819,0.9489051,0.06779633,27.228569,28.911355972,0.9968756,3.3232846,0.47487608,8.365537,4.803766283173426
8.301221,0.48044509,0.33631366,1.748824,0.9517632,0.05767539,17.271671,24.283794403,0.9933215,3.3416653,0.45632356,9.642176,4.994856775716792
8.15817,0.47646457,0.29255906,4.306599,0.9528963,0.03581329,1.304595,32.379047394,0.996129,3.3113594,0.40185332,8.883355,4.155990850770103
8.410379,0.50619769,0.28116199,7.307958,0.9446189,0.03592462,26.484413,33.979587555,0.9916379,3.27563,0.46548691,7.90743,4.861845752062895
8.305645,0.50462925,0.28283978,9.673091,0.9459005,0.11058584,25.351744,49.182723999,0.9936401,3.3666232,0.36324444,9.804482,4.982833443171446
7.963346,0.49415198,0.314143,1.737799,0.9538852,0.10034039,21.732924,59.690155029,0.9919171,3.3169172,0.43669289,8.023665,4.239564523585005
8.469373,0.5721975,0.27904263,1.054418,0.9472445,0.09126616,19.756237,13.294704437,0.9945924,3.255898,0.45104602,9.076316,4.7951148721307035
8.014396,0.54902619,0.2857146,1.198969,0.956505,0.04570892,23.293882,9.611858368,0.996354,3.3820152,0.37168831,10.039655,4.723507941134917
8.21369,0.47683457,0.29170212,0.174958,0.9494548,0.03600707,25.872265,27.989107132,0.9945458,3.3162429,0.2687903,9.739471,4.484658038196229
8.290235,0.42786545,0.26978979,2.009349,0.9556105,0.03003174,17.983444,28.85943222,0.9935995,3.3031304,0.38348195,8.880903,4.920140443005714
8.451906,0.5417068,0.27803263,4.231852,0.9454381,0.07486777,24.73666,12.401031494,0.9924784,3.3321588,0.40977103,8.668603,4.68518403529742
8.294789,0.47262746,0.30792475,2.784298,0.9386768,0.0329411,28.051144,3.819569826,0.9936873,3.2711279,0.43536094,7.937527,4.923845736035996
8.310104,0.50631613,0.27221251,2.928784,0.9552139,0.01019732,21.617048,15.005381584,0.9965183,3.3287847,0.46816364,8.225812,4.814003522987236
8.459253,0.54798019,0.29387122,0.398493,0.9515254,0.07733893,32.063683,15.819207191,0.9930322,3.3472621,0.50332242,8.784782,4.961655036868398
8.030316,0.47042099,0.29500061,5.790253,0.9540008,0.07959423,33.642735,12.569999695,0.9970694,3.3473582,0.45068523,8.899676,4.959820845097911
8.526057,0.48304439,0.30033118,8.751853,0.9505476,0.08660369,21.648029,62.429534912,0.9979442,3.3296666,0.44968656,8.690898,4.823970455292748
