age,fnlwgt,capital-gain,capital-loss,hours-per-week,education-num,workclass,education,marital-status,occupation,relationship,race,sex,native-country,class
83.029288,551821.4,15718.9471,846.37045,40.469177,11.848338, Federal-gov, 11th, Widowed, Tech-support, Own-child, White, Male, United-States,50K-
0.049691,129514.3,3625.0649,449.29925,1.406274,1.390385, Private, 1st-4th, Never-married, Priv-house-serv, Not-in-family, Black, Male, United-States,50K-
24.172366,539242.2,10475.4148,462.79183,34.059322,16.28231, State-gov, 12th, Married-spouse-absent, Tech-support, Husband, White, Male, ?,50K-
0.049691,64.1,102.9859,581.85018,68.857522,10.998104, Private, 12th, Married-civ-spouse, Exec-managerial, Own-child, White, Male, ?,50K-
27.481052,310775.4,1365.2129,976.57928,32.284581,6.188515, ?, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Male, United-States,50K-
32.199992,427020.5,15831.1966,1223.28389,5.337771,8.193762, Self-emp-inc, 12th, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Male, United-States,50K-
4.327651,434807.3,17837.8358,330.6565,43.740273,11.338327, Private, Doctorate, Divorced, Exec-managerial, Own-child, Asian-Pac-Islander, Male, United-States,50K-
44.944359,556697.1,1187.5793,1279.42764,33.023388,5.506727, State-gov, 10th, Married-civ-spouse, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Male, United-States,50K-
0.049691,64.1,3.2055,0.05701,1.406274,14.628399, Local-gov, 11th, Never-married, ?, Not-in-family, Black, Male, ?,50K-
45.696826,624724.7,6153.4509,694.33217,1.406274,10.84721, Private, HS-grad, Never-married, Protective-serv, Unmarried, Black, Male, United-States,50K-
38.029519,44552.3,8789.2343,742.61607,11.19191,6.829702, State-gov, 1st-4th, Never-married, Prof-specialty, Wife, Black, Female, United-States,50K-
43.461542,311782.8,12006.3482,643.45209,48.044552,4.473827, State-gov, Masters, Married-civ-spouse, Farming-fishing, Wife, Black, Male, United-States,50K-
58.084655,521262.0,12653.3492,1142.96074,46.409533,13.697306, Private, HS-grad, Widowed, Tech-support, Own-child, Black, Male, United-States,50K-
6.144817,195989.1,1732.801,1171.07532,47.18869,8.055525, Local-gov, 11th, Never-married, Adm-clerical, Husband, Black, Male, ?,50K-
45.830307,391656.6,139.2415,515.53125,43.630874,14.772571, Federal-gov, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male, ?,50K-
24.587603,400696.9,2925.9247,419.08493,68.363351,9.041519, Local-gov, 1st-4th, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female, United-States,50K-
4.778275,64.1,3.2055,1030.71986,70.645013,1.390385, Private, 11th, Widowed, Prof-specialty, Husband, Black, Male, United-States,50K-
72.814029,491467.8,6519.9498,512.75317,48.494583,11.232028, ?, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, Amer-Indian-Eskimo, Female, United-States,50K-
15.367466,610093.3,2864.2863,802.99979,69.91095,10.777875, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female, ?,50K-
3.23017,64.1,21323.6034,0.05701,12.537479,12.77086, Local-gov, Assoc-acdm, Married-spouse-absent, Adm-clerical, Unmarried, Black, Male, United-States,50K-
39.56053,43227.0,5855.898,96.67448,41.63413,8.32534, Local-gov, Assoc-acdm, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male, ?,50K-
49.401544,48896.9,1625.0992,446.59391,42.610477,6.599219, Self-emp-not-inc, 12th, Married-civ-spouse, Other-service, Not-in-family, White, Male, ?,50K-
30.526126,537001.4,14060.9267,747.57622,10.52321,8.176077, Private, 10th, Never-married, Tech-support, Husband, Black, Female, United-States,50K-
8.714049,64.1,3.2055,0.05701,1.406274,8.04223, Self-emp-inc, Some-college, Never-married, Priv-house-serv, Unmarried, Black, Male, United-States,50K-
0.049691,253247.9,365.2951,493.02177,23.780514,10.978073, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, White, Male, United-States,50K-
66.60782,479804.5,3571.0899,1173.66232,36.213206,15.424544, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male, United-States,50K-
31.693359,543980.0,7850.8988,771.07821,53.91091,11.66827, Private, HS-grad, Never-married, Protective-serv, Other-relative, Black, Female, United-States,50K-
0.049691,99063.0,8385.5635,1263.13991,77.428254,12.482814, Private, 1st-4th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male, United-States,50K-
19.648493,618468.3,4222.7389,1032.47089,11.751445,9.492749, Self-emp-inc, 11th, Married-spouse-absent, Handlers-cleaners, Not-in-family, Black, Male, ?,50K-
55.031225,229703.4,14841.0532,1172.0469,65.146934,9.029583, State-gov, 11th, Widowed, Other-service, Wife, White, Male, United-States,50K-
13.607058,355525.7,12571.3267,153.91107,58.352264,14.21721, Private, 1st-4th, Widowed, Transport-moving, Unmarried, Asian-Pac-Islander, Male, United-States,50K-
57.180681,143945.0,6195.1992,321.52963,17.031263,16.308432, Federal-gov, 10th, Never-married, Prof-specialty, Other-relative, White, Male, United-States,50K-
32.745697,99565.4,9100.5261,820.99616,30.94463,8.632917, State-gov, 10th, Widowed, Protective-serv, Husband, Black, Male, United-States,50K-
0.049691,64.1,18787.2533,56.71981,6.019805,8.731857, Federal-gov, 11th, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male, United-States,50K-
38.33129,13367.1,12538.3361,1238.91579,63.316956,9.41858, Self-emp-not-inc, 10th, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male, United-States,50K-
0.049691,529950.7,5945.1339,858.8237,1.406274,11.654387, Private, HS-grad, Married-spouse-absent, Other-service, Unmarried, Black, Female, United-States,50K-
0.049691,64.1,3.2055,0.05701,1.406274,10.133667, Private, 10th, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male, ?,50K-
6.104908,187193.8,8364.5164,0.05701,34.654488,11.628168, ?, HS-grad, Married-spouse-absent, Other-service, Own-child, White, Male, United-States,50K-
1.231131,64.1,19787.8487,388.94841,29.337175,2.477304, Private, 10th, Never-married, Protective-serv, Unmarried, White, Male, United-States,50K-
16.731908,23845.7,5390.4575,440.98193,74.954285,10.952195, Local-gov, 12th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male, United-States,50K-
46.315393,123216.8,9185.2281,708.77472,40.6708,11.753531, Federal-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male, United-States,50K-
11.45875,356014.1,3.2055,0.05701,57.596945,8.090827, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female, ?,50K-
59.415463,294687.8,9327.9258,1287.73376,33.69439,11.260339, Self-emp-not-inc, 1st-4th, Never-married, Handlers-cleaners, Wife, Black, Male, ?,50K-
30.780853,495995.4,3.2055,972.62871,75.083591,10.528068, Self-emp-not-inc, Doctorate, Widowed, Sales, Husband, Black, Male, United-States,50K-
0.049691,47340.0,9359.925,0.05701,30.458799,10.595092, Federal-gov, 11th, Never-married, Tech-support, Husband, Amer-Indian-Eskimo, Male, United-States,50K-
65.978796,631651.7,1150.897,1023.73074,83.838948,9.124148, ?, 1st-4th, Divorced, ?, Not-in-family, Asian-Pac-Islander, Male, United-States,50K-
17.752395,64.1,8444.6385,540.45219,5.05801,11.293141, State-gov, 1st-4th, Married-spouse-absent, ?, Other-relative, White, Male, United-States,50K-
29.399635,514598.7,764.0816,1147.43933,5.1464,14.351123, Federal-gov, 11th, Widowed, Tech-support, Wife, Amer-Indian-Eskimo, Male, United-States,50K-
0.049691,377704.0,3.2055,0.05701,49.455956,10.787879, Private, 10th, Widowed, Protective-serv, Husband, Black, Male, United-States,50K-
