fixed acidity,volatile acidity,citric acid,residual sugar,is_red,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.24858,0.271210015,0.1252110749,0.4807497263,0.4353383183,0.0119306557,39.108413696,39.3010254,0.98918766,3.0163651,0.59218127,10.778266,5.48
7.6477709,0.305974931,0.2996849716,7.5584197044,0.2459677458,0.0191433579,35.287548065,78.1413345,0.99610007,3.1301882,0.50282151,10.2306414,5.636
7.6445312,0.171611875,0.3510542512,2.7343695164,0.1606009901,0.0769034401,37.977241516,62.1870461,0.99782038,3.4537868,0.47967911,10.3944235,5.812
5.3575926,0.528518498,0.0499363169,3.788557291,1.1414606571,0.0629251152,28.2339077,145.816391,0.99481887,3.0744848,0.70413709,10.4143848,5.484
6.8482594,0.677559555,0.3552791774,5.9387321472,0.4658183753,0.0838380232,41.588508606,134.426239,0.99487132,3.0889587,0.13833226,11.0411644,5.498
5.8356056,0.26816079,0.5182857513,1.0809508562,0.484757036,0.0893095806,54.82667923,156.2402039,0.99014556,3.0338476,0.49686092,10.7879333,5.83
6.6566992,0.150429621,0.2281894088,0.3683837056,0.3509783745,0.0204282496,50.467285156,94.3051147,0.99596667,3.3201187,0.75349134,11.274766,5.732
7.9246941,0.487357944,0.447390914,3.8234255314,0.4232442379,0.0889610127,30.794656754,71.270195,0.99623346,3.2332399,0.75014639,10.3780394,5.676
7.9539647,0.341859818,0.376546979,10.1849565506,0.4524851143,0.0035076062,6.092796803,67.2343216,0.99161702,3.4452846,0.37381509,11.7934246,5.182
9.5737028,0.046805058,0.2654599845,0.3081798255,0.4669501483,0.1151182204,16.116195679,163.7941742,0.99313086,3.161901,0.46591657,9.9804554,5.49
6.6826987,0.514575779,0.4112943709,8.5400905609,0.9415096641,0.065542154,18.284959793,162.4902344,0.9902215,3.3271477,0.45742348,10.7224512,5.306
5.301712,0.578104436,0.4439874887,5.2305250168,0.1488658041,0.0221086163,41.908565521,153.7600708,0.99082357,3.0333066,0.62594837,9.2169409,5.294
8.6223497,0.45731771,0.2127123326,11.6350755692,0.4485607743,0.0535963066,27.567605972,143.0162201,0.99526048,3.5511343,0.61513591,10.9522219,5.688
5.3849492,0.399759382,0.5097418427,2.1560564041,0.3699992299,0.0500889905,13.884254456,117.6585922,0.99725157,3.1774683,0.52080393,8.9525633,5.06
8.2267389,0.470945686,0.4368161559,2.0268423557,0.5435683727,0.1253404617,16.708051682,222.1299133,0.99303401,3.2535558,0.63664204,11.3792229,5.598
7.1907477,0.473628134,0.0992399305,3.0214354992,0.2334782183,0.0712746754,47.165378571,118.1941452,0.99379843,3.2129195,0.71925479,11.0071526,5.772
7.4418063,0.32175222,0.2954108417,0.4930554032,0.6200727224,0.1491082162,30.820568085,186.0656586,0.99531788,3.2562704,0.68557429,11.1202192,5.058
7.4221554,0.496887863,0.1789116263,14.1999139786,0.2191367894,0.0518735759,23.864151001,154.5483093,0.9944368,3.1166263,0.79400069,9.9165468,5.378
7.8999748,0.357837141,0.3020656407,9.0304679871,0.3983379006,0.1007510945,0.474443257,85.6318665,0.98882014,3.3153863,0.25806794,10.4744091,5.038
7.7811241,0.092433818,0.5299587846,3.545684576,0.1488432288,0.0633998662,8.865112305,180.370636,0.99110168,3.3942826,0.49549136,10.8878956,5.904
4.2868438,0.674812853,0.2833438218,14.1747131348,0.3758882582,0.0177781247,27.524318695,97.9688492,0.99361271,3.4331834,0.51403725,9.7837877,5.188
6.843997,0.463874042,0.1612861603,6.8465747833,0.9156585932,0.09022367,28.761587143,193.3471375,0.99617213,3.5558729,0.67993885,9.2624626,5.038
