fixed acidity,volatile acidity,citric acid,residual sugar,is_red,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.4582324,0.2634517848,0.3289870918,3.432842255,0.6076921821,0.03062087484,31.445432663,127.7845459,0.9957232,3.2264481,0.576674581,11.5547915,5.93800038894478
7.3449187,0.4005079865,0.2070628554,7.027550697,0.778367877,0.0195123218,24.364578247,124.9371262,0.9953518,3.1772277,0.78316474,9.4431629,5.130646426089157
5.3041935,0.262291193,0.5042365193,0.152415842,0.7299014926,0.06124427915,36.187862396,114.2609863,0.9947949,3.144094,0.604879677,10.1271753,5.401427885962437
5.5541825,0.3772981763,0.0896114558,5.939156532,1.0774153471,0.06198465079,25.380638123,88.2570267,0.9970289,3.2053587,0.411506772,11.2917461,5.161447972927999
8.2161388,0.5188345909,0.3017531633,1.917315841,1.0132682323,0.04230847955,32.736831665,93.7726517,0.9941735,3.2855406,0.572830975,9.490653,5.152126024306759
6.6043782,0.3401536345,0.1676321179,11.913369179,0.0378446802,0.06309019774,60.875797272,175.7439117,0.993223,3.4541214,0.519835055,9.0868607,5.320613914927953
5.7608628,0.4619733095,0.1817817837,2.179863214,0.0150230536,0.03796662018,27.152896881,156.3587494,0.9896761,3.26756,0.898881197,11.1937828,5.886745515047525
6.7178998,0.3024204075,0.5774071217,1.364511251,0.4957524836,0.05058646202,36.678260803,144.9026031,0.9952999,3.3713677,0.591325402,9.0667114,5.165967462432984
7.4666958,0.6205391884,0.1841225475,4.922953606,0.1901081353,0.10565618426,37.337650299,77.3932648,0.9908731,3.4108582,0.392241895,12.2641859,5.93752614622985
6.2492967,0.095217742,0.4360042512,12.062770844,0.1468364,0.06190049648,8.06093502,94.680481,0.9953906,3.450284,0.320096284,10.2095156,5.9091212087639695
7.2481961,0.2456573397,0.0279677324,6.845538139,0.3116630018,0.09921766073,0.073325172,25.7867069,0.9973312,3.3555443,0.494815767,11.8733568,5.149224558941433
10.1119022,0.3446268737,0.2455281764,10.209248543,0.0376617089,0.03232692927,26.568565369,69.196434,0.9972704,3.3549259,0.362686485,9.5456476,5.133844920519965
