age,fnlwgt,capital-gain,capital-loss,hours-per-week,education-num,workclass,education,marital-status,occupation,relationship,race,sex,native-country,class
17.946788,190714.53,3242.71806566,224.2699,44.015635,8.917209, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Own-child, Black, Female, United-States,50K-
61.301508,558349.5,1308.51557207,502.99925,9.815262,16.203391, ?, HS-grad, Widowed, Prof-specialty, Not-in-family, Black, Female, Vietnam,50K-
58.336634,214673.28,9584.30192704,1121.27638,38.107374,10.782325, State-gov, Bachelors, Divorced, Tech-support, Own-child, Black, Male, Philippines,50K-
65.389459,299991.63,13095.0744576,6.62622,10.032047,12.751994, ?, 10th, Never-married, Craft-repair, Own-child, White, Male, United-States,50K-
36.488459,499468.68,14255.5157615,343.79991,16.014319,8.788112, Self-emp-inc, HS-grad, Never-married, Sales, Husband, Black, Male, Philippines,50K-
0.138063,165955.57,1015.48338021,314.57357,64.72684,11.385438, Federal-gov, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male, United-States,50K-
10.893769,131155.89,19265.24416387,182.58605,24.85154,16.685563, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Male, United-States,50K-
37.196963,233155.18,15633.38687343,1099.24664,44.938905,10.43979, Private, Doctorate, Separated, Other-service, Unmarried, Other, Female, United-States,50K-
95.521996,12261.1,2717.86972421,1120.32157,25.279711,9.295122, Federal-gov, Assoc-voc, Divorced, Machine-op-inspct, Own-child, Other, Male, United-States,50K-
36.832549,64023.46,23124.58444186,512.3223,49.534524,9.206434, Self-emp-inc, Some-college, Married-civ-spouse, ?, Own-child, White, Female, United-States,50K+
22.757852,2.32,22069.48437917,368.50616,67.648357,10.013811, Self-emp-not-inc, Doctorate, Widowed, ?, Husband, Amer-Indian-Eskimo, Female, United-States,50K+
32.255991,2.32,13515.09814764,85.09649,47.011506,9.171949, ?, Bachelors, Married-civ-spouse, ?, Own-child, Black, Female, India,50K+
65.654903,407409.91,12766.41456519,233.83796,43.798181,7.21981, State-gov, 10th, Married-civ-spouse, Sales, Unmarried, White, Male, United-States,50K+
0.138063,295946.29,8025.39305653,1059.5297,21.451113,15.236239, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male, India,50K+
54.395411,527919.73,20672.46204504,530.1614,62.145294,17.497695, Self-emp-inc, Masters, Never-married, Machine-op-inspct, Unmarried, Black, Male, United-States,50K+
81.981259,10875.94,23024.0080743,783.02279,35.807229,11.641994, Private, Doctorate, Married-civ-spouse, Other-service, Wife, White, Male, India,50K+
35.647183,254435.27,12786.89201277,240.59034,52.745559,12.222717, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Male, United-States,50K+
5.832759,76455.21,17982.28228515,635.04023,80.748435,5.368841, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, ?, Husband, Black, Female, India,50K+
30.84779,481269.28,8183.26253286,94.08386,10.914842,12.714389, ?, Some-college, Married-civ-spouse, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Male, United-States,50K+
30.574676,359821.45,13815.89099445,930.91604,87.922596,12.221049, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male, Vietnam,50K+
30.478057,530875.53,7261.22717137,715.35072,57.209354,8.834401, State-gov, 10th, Married-civ-spouse, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Female, India,50K+
35.013563,528385.34,8228.45156426,931.15696,40.428282,9.291101, Private, Some-college, Separated, ?, Husband, Amer-Indian-Eskimo, Male, Vietnam,50K+
23.134689,418900.65,17224.69444254,591.40635,25.319151,9.535486, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male, Philippines,50K+
69.964929,313097.44,16848.11218555,1103.85313,61.519472,7.899769, Local-gov, Doctorate, Married-civ-spouse, Farming-fishing, Own-child, White, Male, Vietnam,50K+
16.165904,401197.81,22653.88460482,36.58013,58.773343,16.754831, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Male, United-States,50K+
66.374238,576215.88,14171.01107199,23.21304,62.893309,14.109135, Self-emp-inc, Assoc-voc, Never-married, Prof-specialty, Wife, Other, Male, United-States,50K+
30.879971,2.32,22288.50850272,404.53435,44.098051,13.845741, State-gov, 10th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female, United-States,50K+
92.574299,292252.0,11038.10892689,801.75345,33.925163,8.294039, Self-emp-inc, Masters, Married-civ-spouse, Adm-clerical, Unmarried, White, Female, United-States,50K+
65.479139,228827.37,16438.53737877,0.00884,53.541064,13.1255, Private, Doctorate, Divorced, Adm-clerical, Not-in-family, Black, Male, India,50K+
50.20118,2.32,6391.37838526,101.58273,21.958475,13.005465, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Black, Male, Philippines,50K+
65.046554,416547.19,12484.56000025,841.5722,23.921708,5.199285, ?, Some-college, Married-civ-spouse, Farming-fishing, Wife, White, Male, India,50K+
46.531265,89969.46,12489.01221062,967.52379,36.976666,10.668869, Self-emp-inc, Masters, Separated, Exec-managerial, Husband, Other, Female, Philippines,50K+
70.216923,83477.4,8359.13095605,520.99328,43.671825,0.89547, Private, 10th, Separated, Exec-managerial, Husband, Other, Female, Vietnam,50K+
42.615255,371306.48,10604.73075173,852.66758,35.205942,13.628801, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Male, United-States,50K+
11.563495,380081.63,14681.5015368,465.06787,0.173129,13.833499, Private, Masters, Married-civ-spouse, Farming-fishing, Other-relative, Other, Male, United-States,50K+
87.478634,576646.58,13473.47951605,178.83027,70.104938,4.250598, ?, Masters, Widowed, Exec-managerial, Wife, Black, Female, Vietnam,50K+
25.360737,347578.99,17785.42378803,970.28902,58.61306,9.645399, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Other, Female, United-States,50K+
35.243686,352176.29,24033.89313291,656.59679,61.381501,13.645194, Private, Doctorate, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male, Vietnam,50K+
78.670048,62805.42,13100.75875193,339.49638,70.560466,16.980795, State-gov, 10th, Widowed, Prof-specialty, Other-relative, Black, Male, United-States,50K+
44.79745,426288.22,5751.12705972,286.76167,24.532594,15.105636, Private, HS-grad, Married-civ-spouse, Farming-fishing, Other-relative, Black, Male, India,50K+
0.138063,495960.07,13065.72019366,834.94635,20.110416,6.566918, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, ?, Wife, Black, Female, Philippines,50K+
38.959687,316680.7,14158.8017045,848.06058,42.708953,8.280439, Private, Assoc-voc, Divorced, Adm-clerical, Husband, Other, Female, United-States,50K+
44.766099,197459.86,20251.72846591,357.03816,80.572578,11.801034, Private, 10th, Separated, Prof-specialty, Other-relative, White, Male, United-States,50K+
17.376145,479039.46,22860.92382061,286.13244,25.699558,15.54989, State-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male, United-States,50K+
53.055648,98554.33,20523.48225149,600.08045,0.173129,19.441052, Federal-gov, Assoc-voc, Widowed, Craft-repair, Not-in-family, Black, Male, Philippines,50K+
83.94592,99052.64,23511.14398739,654.09389,62.759118,16.405751, State-gov, Masters, Never-married, Other-service, Husband, Other, Female, United-States,50K+
48.266085,319106.9,10782.0175476,684.55322,37.423521,10.840704, Local-gov, Assoc-voc, Married-civ-spouse, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female, Philippines,50K+
78.310569,210574.75,16482.25775933,203.74958,63.119872,10.683168, State-gov, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male, Philippines,50K+
69.521637,208383.34,14056.51472699,1018.44449,45.264085,8.172886, ?, Doctorate, Married-civ-spouse, Tech-support, Other-relative, Black, Female, Vietnam,50K+
34.289023,2.32,11925.39805174,0.00884,74.413232,13.371126, Private, HS-grad, Widowed, Tech-support, Husband, Black, Male, India,50K+
29.235074,213070.99,14454.69860248,235.76827,63.443927,12.7328, Private, Some-college, Divorced, Transport-moving, Wife, Black, Female, Vietnam,50K+
4.989863,186771.56,23394.50166707,696.39753,19.438386,0.89547, Private, Doctorate, Widowed, Sales, Husband, Black, Male, Vietnam,50K+
43.546615,369258.21,12590.34275554,735.53664,22.665485,8.987776, Local-gov, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Female, Vietnam,50K+
62.941278,530013.28,17316.29118009,299.18692,31.795241,12.906389, State-gov, Doctorate, Never-married, Exec-managerial, Not-in-family, Other, Male, Vietnam,50K+
46.458226,120749.13,10516.16724155,1062.66651,46.4876,14.622016, Self-emp-inc, Bachelors, Divorced, Other-service, Husband, Other, Male, United-States,50K+
25.660297,373627.51,17091.69936614,678.19165,27.256244,12.558968, Private, Doctorate, Never-married, ?, Husband, Other, Male, United-States,50K+
47.103372,508301.41,17850.18741059,569.3231,55.743089,12.587022, Private, Doctorate, Never-married, Exec-managerial, Own-child, Black, Female, United-States,50K+
33.092032,402492.19,20084.84575799,535.69094,6.566289,0.89547, Local-gov, Masters, Married-civ-spouse, Other-service, Wife, White, Female, Philippines,50K+
59.518106,2.32,16495.74415534,375.14819,22.575775,7.968663, Local-gov, 10th, Married-civ-spouse, Tech-support, Husband, Other, Female, Philippines,50K+
75.020312,229073.68,22722.97708979,927.47964,58.869173,9.850853, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male, Vietnam,50K+
77.494992,393756.64,19621.82991567,164.00835,0.981784,8.08414, Private, 10th, Divorced, Prof-specialty, Husband, White, Male, Philippines,50K+
78.063391,19918.32,18800.28023599,223.14652,37.353294,7.775531, ?, Masters, Married-civ-spouse, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Male, United-States,50K+
