sepal_length,sepal_width,petal_length,petal_width,class
7.0168366,1.8380729,4.048308064,0.6978846021,Iris-versicolor
5.689211,2.9838312,7.413395327,0.2729936642,Iris-versicolor
7.8881956,3.4473609,3.319954324,1.8144443285,Iris-versicolor
5.5394812,3.3339211,5.002907708,1.1631558609,Iris-versicolor
5.6505302,2.3939125,2.994177631,0.704216922,Iris-versicolor
6.7122286,3.7286929,5.933848205,0.1215181273,Iris-versicolor
6.1116186,2.4270319,2.680211099,1.3910609485,Iris-versicolor
6.8130798,3.6622427,7.159118623,0.7162896784,Iris-versicolor
3.2135333,3.3808707,3.32058391,1.8957029002,Iris-versicolor
6.9616772,2.9692194,3.641044289,0.9166342595,Iris-versicolor
6.8272942,3.0416989,4.094503454,1.3553950645,Iris-versicolor
4.6723045,2.6816905,7.156391967,0.1132665244,Iris-versicolor
3.8410851,1.9234363,2.457613023,0.7805969792,Iris-versicolor
6.2852635,3.5258725,5.498572707,1.4600132342,Iris-versicolor
7.3939473,3.5545518,2.96654365,1.7050467053,Iris-versicolor
4.9178987,2.9557366,3.292782936,1.6743022446,Iris-versicolor
3.8729853,3.050369,1.002184494,1.9905102706,Iris-versicolor
7.1619826,3.7396056,5.007210779,0.877149877,Iris-versicolor
6.2359685,4.0602997,6.266514349,1.5363613103,Iris-versicolor
3.5856292,3.3665951,5.759103845,0.9447370175,Iris-versicolor
5.4633569,3.0732321,4.363238487,1.5592231074,Iris-versicolor
7.1653292,3.5898299,5.185920381,1.7813277399,Iris-versicolor
6.4226093,2.2613215,2.810359633,0.5180468969,Iris-versicolor
5.3617572,3.1904903,0.059035458,2.7408935626,Iris-versicolor
4.5444554,3.6472893,6.037962604,0.7433252242,Iris-versicolor
6.9754253,3.5200463,2.499746024,1.902328495,Iris-versicolor
6.3988074,3.1068733,7.402992408,0.0049624727,Iris-versicolor
6.2781975,3.1845653,4.200371443,1.2832781774,Iris-versicolor
5.1317972,2.453602,3.206370357,0.6550820149,Iris-versicolor
7.3696614,3.0695902,5.831758646,0.8314473331,Iris-versicolor
5.9015824,3.0018857,4.582423885,1.3565187993,Iris-versicolor
4.4617038,4.1694867,6.835482777,1.0616826488,Iris-versicolor
4.5069458,2.5528304,1.177081558,1.8946666712,Iris-versicolor
5.7950252,2.4676381,3.886629377,0.7574971666,Iris-versicolor
5.0711651,2.7557529,4.170521463,1.445769781,Iris-versicolor
6.1457961,3.5532033,6.135458419,0.2585722271,Iris-versicolor
8.1656126,3.1805702,4.74627421,0.2948629981,Iris-versicolor
6.3092111,3.6744952,6.951574136,0.2434644668,Iris-versicolor
4.4422833,3.3157951,4.847079974,0.7491958182,Iris-versicolor
5.8665269,3.8734356,5.197606529,0.9798618957,Iris-versicolor
3.9216237,4.0667125,5.82433739,1.4713000389,Iris-versicolor
3.4824063,2.9491734,6.273622341,0.8943212263,Iris-versicolor
4.3629828,2.5166584,3.932165715,1.0175450881,Iris-versicolor
5.5889927,3.5872425,6.679114898,0.2832588682,Iris-versicolor
4.2106187,3.1949695,3.872478197,0.9413018401,Iris-versicolor
7.1155153,3.857417,5.295110245,0.3494821854,Iris-versicolor
5.5632281,2.8690419,4.038577426,1.2002245567,Iris-versicolor
4.5478917,3.4154865,2.236035854,1.6335401835,Iris-versicolor
5.4759264,3.1296433,5.356683434,0.5599750948,Iris-versicolor
5.0900256,3.0794367,6.286183398,0.8492355379,Iris-versicolor
4.6618933,3.2074321,2.950587834,1.5900707743,Iris-versicolor
7.0712684,2.9661974,5.361038696,0.4597979206,Iris-versicolor
6.2556228,2.4131503,3.731814877,1.5659033411,Iris-versicolor
6.5331203,2.6775555,8.443123734,1.8945315346,Iris-virginica
5.9325213,3.0225819,5.347582584,2.4218506493,Iris-virginica
8.2212971,3.8306004,6.456440546,1.57905726,Iris-virginica
4.9328866,2.826727,7.063364561,1.5344149009,Iris-virginica
5.5829282,3.3912332,6.304241663,1.3635828918,Iris-virginica
6.5749579,4.1983633,8.463296655,0.7614043228,Iris-virginica
6.7772369,3.474879,5.71563812,1.6441886296,Iris-virginica
5.0898875,3.5219423,6.540478457,1.6530448245,Iris-virginica
5.022775,3.0519901,4.928562457,3.029249893,Iris-virginica
6.4044418,3.84923,8.289301913,0.5724006121,Iris-virginica
4.5883532,3.475163,6.028856671,1.4497084524,Iris-virginica
5.9122413,3.7410374,7.623685581,1.6837540011,Iris-virginica
3.5482245,2.6409807,4.328645255,2.0122943329,Iris-virginica
5.6715298,2.8740814,6.33396465,1.735324602,Iris-virginica
8.0006782,2.4471526,5.43944574,2.2792133371,Iris-virginica
4.3402054,3.1552321,7.710209384,1.7931020601,Iris-virginica
7.1808541,3.1497843,7.321917034,0.8410239417,Iris-virginica
5.656286,3.6869794,4.944366046,2.1753819562,Iris-virginica
3.9698441,3.6510375,5.149589321,2.3866115547,Iris-virginica
5.6870437,2.7079873,7.248210384,1.7555970278,Iris-virginica
5.3745557,2.4371107,4.270090735,2.1377734799,Iris-virginica
7.7667567,4.1362519,5.758455476,2.5133370862,Iris-virginica
5.6935328,3.4091686,6.738771378,1.4219237724,Iris-virginica
5.0725911,2.9880027,6.956097175,2.4383759308,Iris-virginica
5.7865847,3.7558908,5.325262969,2.5910838475,Iris-virginica
6.8638483,2.40921,6.488501831,0.9492877345,Iris-virginica
6.1327153,3.7027941,7.29029922,0.9430143093,Iris-virginica
6.787699,3.0637739,8.512090767,0.7945184787,Iris-virginica
3.1735704,2.632806,8.365000569,0.7768272809,Iris-virginica
7.025405,2.3993567,6.648193399,1.2929349542,Iris-virginica
5.6788164,2.7054134,6.999958783,2.511506001,Iris-virginica
5.7767345,4.0594129,8.381856492,2.0067723597,Iris-virginica
6.0354772,2.42146,7.278958655,0.6755670929,Iris-virginica
7.4677928,2.4581837,8.447053482,0.0538384102,Iris-virginica
7.2683896,2.8449877,7.968271711,0.6180988419,Iris-virginica
5.4427095,3.0935752,7.077178133,1.3139436574,Iris-virginica
6.9975856,3.3279344,8.261357478,1.7231745011,Iris-virginica
4.483339,3.710403,4.309272279,2.7685818004,Iris-virginica
8.1918916,3.8858706,7.397534808,1.4746708121,Iris-virginica
5.0371323,3.4255402,6.572093942,2.5271317143,Iris-virginica
4.0643999,3.4557747,5.608869585,2.0841653233,Iris-virginica
6.1488557,2.3106833,4.183459721,2.5930558133,Iris-virginica
6.8007288,2.9292416,7.283862475,0.6510589333,Iris-virginica
5.7106327,3.358904,7.104644604,1.3601024237,Iris-virginica
6.0117041,3.7135413,8.10150765,1.1545963708,Iris-virginica
7.207783,3.6365258,8.113599278,0.4139620163,Iris-virginica
4.5641622,2.4972278,7.563355562,0.9392278431,Iris-virginica
5.6592618,2.8069659,7.859287645,0.7909417472,Iris-virginica
4.9125401,3.1688479,6.789126882,1.1936773859,Iris-virginica
5.0401785,2.5413144,6.686444911,2.8022560188,Iris-virginica
6.8590696,3.1186335,6.162281485,2.366018725,Iris-virginica
7.9774306,2.5174637,6.867299567,1.1977927083,Iris-virginica
6.6717118,2.4834851,8.461156664,0.1246630008,Iris-virginica
7.4220878,3.1874753,1.675190187,0.6525682055,Iris-setosa
7.3788759,3.0984835,2.834084046,0.2018616262,Iris-setosa
3.3232892,3.1407912,0.077128411,1.1484146164,Iris-setosa
5.2352764,3.0735734,2.14049613,0.9592764753,Iris-setosa
6.4823044,2.7570022,1.209696144,1.1125771709,Iris-setosa
