sepal_length,sepal_width,petal_length,petal_width,class
4.4572505,3.1649026,1.626671,2.0258816556,Iris-versicolor
4.7106146,3.4082515,5.6916636,1.4071179639,Iris-versicolor
4.079511,2.9000769,1.4463943,1.9010503994,Iris-versicolor
4.2355595,2.9169701,4.5428077,1.0518647385,Iris-versicolor
5.6609384,2.3750858,2.6644505,1.4387592226,Iris-versicolor
4.5817839,3.4116276,3.3537686,1.2343915695,Iris-versicolor
4.4056432,2.4024794,5.9963613,0.8059369287,Iris-versicolor
5.4958044,3.2987798,4.8020903,0.7943867626,Iris-versicolor
6.5888264,2.7108461,2.7577887,0.7886408296,Iris-versicolor
4.7575277,3.9165578,7.1143761,0.6069395403,Iris-versicolor
6.7164754,3.1979581,4.7894591,0.107817541,Iris-versicolor
4.1923463,3.5861356,4.3575432,1.4161675105,Iris-versicolor
5.6684131,3.0299517,4.8537363,1.542170517,Iris-versicolor
7.8997249,3.4029817,0.9470228,2.3463055618,Iris-versicolor
4.6486028,2.3605849,4.1955622,0.2647281638,Iris-versicolor
7.2227484,1.7376466,3.5133858,0.0300164259,Iris-versicolor
7.5671122,3.0492101,4.2198862,0.8658862947,Iris-versicolor
7.8139894,3.8747338,4.3566935,1.2651231402,Iris-versicolor
4.9281227,4.4091538,5.9511328,1.0913677261,Iris-versicolor
4.8205482,2.1065644,4.3307133,0.064799714,Iris-versicolor
4.6196251,4.083234,5.4156773,0.8353377186,Iris-versicolor
4.8175028,4.4673712,0.0010439,3.1972619868,Iris-versicolor
6.9507899,3.6543055,1.3808439,2.1498432905,Iris-versicolor
5.6338529,4.5108127,2.9892598,2.7143369367,Iris-versicolor
6.506139,2.3715302,1.0051145,1.3396915349,Iris-versicolor
7.1130001,3.2225389,4.7055937,0.5542176689,Iris-versicolor
6.8523119,2.517468,0.9382903,1.8997225293,Iris-versicolor
5.7551773,3.5857503,2.0498404,1.6962763784,Iris-versicolor
7.330311,3.3825762,3.6205509,1.5494266965,Iris-versicolor
6.4947498,2.0577841,2.0153211,1.6025317389,Iris-versicolor
3.8022463,2.4495711,2.894415,0.825251665,Iris-versicolor
3.8446132,3.132844,3.6604542,2.0295495348,Iris-versicolor
4.4342521,3.3772328,3.4553132,1.8606671141,Iris-versicolor
5.3688897,3.2664252,4.5079504,1.2875696935,Iris-versicolor
8.4545886,2.8414449,6.0813297,0.8899404772,Iris-versicolor
3.3290396,3.2804065,3.8965642,2.1675007078,Iris-versicolor
8.1344518,4.136853,7.0870508,0.9596204705,Iris-versicolor
3.6473909,2.6064064,3.7374252,0.7929724236,Iris-versicolor
4.2676922,3.4195582,3.0317195,1.5285594316,Iris-versicolor
4.2464046,2.8589069,0.8384986,2.0048069273,Iris-versicolor
5.604322,3.6160689,0.9255355,2.4214373351,Iris-versicolor
5.8441138,3.7449668,5.9573133,0.0008765258,Iris-versicolor
4.6873389,2.9389774,3.1620155,0.9186522675,Iris-versicolor
5.7370472,2.8681355,7.5206861,0.0152562614,Iris-versicolor
4.3742649,3.149829,5.0903851,0.5137996205,Iris-versicolor
3.9234956,3.0807015,7.2236855,0.7254364368,Iris-versicolor
4.1646698,2.8235896,3.2306714,1.6112928937,Iris-versicolor
6.8131668,4.3335698,3.4980506,1.4699120427,Iris-versicolor
6.2989771,4.083232,5.8440795,1.0931195281,Iris-versicolor
4.9331844,2.4767424,2.1289535,1.1376112717,Iris-versicolor
4.5488095,2.9755647,4.1966399,0.6391602808,Iris-versicolor
4.9576402,3.2132806,3.5113206,1.2027045428,Iris-versicolor
7.8751224,1.8546797,2.1050569,0.574828083,Iris-versicolor
3.2461436,1.4189923,3.3581344,0.0008765258,Iris-versicolor
6.3810513,2.79005,5.3838157,0.9323413752,Iris-versicolor
6.9896667,3.1513068,4.5600765,1.8197728775,Iris-versicolor
6.6286953,3.4275087,2.184601,2.1581734698,Iris-versicolor
6.2117046,1.8839054,3.0075606,1.2208384325,Iris-versicolor
4.0619498,2.696265,2.101224,1.6464759148,Iris-versicolor
4.6515515,2.5127162,6.2860818,0.7445419958,Iris-versicolor
7.2062116,3.359399,6.3614705,0.9907974215,Iris-versicolor
5.5664695,3.2900889,3.4458947,0.9421877978,Iris-versicolor
4.2560067,3.3784049,5.679885,1.0664502951,Iris-versicolor
4.7172982,3.442535,4.5785276,0.8119141015,Iris-versicolor
6.86454,2.7333584,2.4194045,2.8098268566,Iris-versicolor
4.9477751,3.384963,4.0124269,0.8905009454,Iris-versicolor
8.415586,2.4310197,5.3967159,0.2450319319,Iris-versicolor
3.321927,3.8521203,6.8229041,1.5445228954,Iris-versicolor
7.1121775,2.582186,3.8618829,0.728797214,Iris-versicolor
6.6011496,3.318927,3.4281736,2.4593277673,Iris-versicolor
6.76998,3.6230121,3.5243806,1.2478984811,Iris-versicolor
4.2251979,3.3114556,6.0397803,0.4897237427,Iris-versicolor
8.3026471,3.5055206,5.6513468,0.0091698813,Iris-versicolor
4.1764426,1.6361564,3.4515456,1.2843147345,Iris-versicolor
3.2934841,3.7066418,3.3932881,1.5905624716,Iris-versicolor
4.5385561,4.0704907,4.5026109,1.5098368371,Iris-versicolor
4.5725495,4.3201741,5.0238284,1.016362859,Iris-versicolor
5.4528298,3.2807286,5.6988194,0.8224784148,Iris-versicolor
8.1001113,2.7364978,5.1478736,1.1521211688,Iris-versicolor
6.2018492,2.8624778,1.9772387,1.2629672513,Iris-versicolor
8.1374775,1.8408253,0.8566653,1.5282012359,Iris-versicolor
3.9518137,3.1076801,1.8453595,1.7139888977,Iris-versicolor
6.6001838,2.2017688,2.7702187,0.959569551,Iris-versicolor
6.4474721,3.5098812,5.1266876,1.7869115805,Iris-versicolor
6.3592476,3.715195,6.2283468,1.3273886041,Iris-versicolor
4.3370154,3.1743145,3.569958,2.0188304508,Iris-versicolor
3.9784031,3.7391349,4.4635277,0.9267482129,Iris-versicolor
7.4131698,3.2060401,3.9471939,0.4367924092,Iris-versicolor
5.3069674,2.5162462,3.5977479,0.6509012299,Iris-versicolor
7.8415472,2.1166448,2.3472411,1.741037526,Iris-versicolor
3.2461436,2.5841665,7.8866498,0.0008765258,Iris-versicolor
4.3948442,3.7789773,4.8577618,1.3177422674,Iris-versicolor
7.445101,3.7940903,5.1645505,1.1516095863,Iris-versicolor
6.1509343,2.6535233,5.8155337,0.2659803437,Iris-versicolor
6.9905984,2.2905287,1.4556653,1.5367867389,Iris-versicolor
6.0916987,2.4762164,4.2070472,1.0359032403,Iris-versicolor
8.1144929,2.9224716,1.8156271,1.5674328529,Iris-versicolor
4.0601778,3.5517881,7.9262639,0.3642490477,Iris-versicolor
6.6658551,2.4517852,4.2397915,0.0966637479,Iris-versicolor
3.4336334,3.1818766,0.9768838,1.9774215353,Iris-versicolor
7.4184716,3.2988625,1.1263572,2.0038636997,Iris-versicolor
7.1821328,3.353877,3.8352808,1.0852222684,Iris-versicolor
5.3516879,2.1882511,0.7978988,1.942912656,Iris-versicolor
5.9538395,2.6940093,4.194813,0.6800808744,Iris-versicolor
7.610928,3.5616627,5.3814792,0.2483627386,Iris-versicolor
4.6211513,2.4283712,1.7911521,1.7085110772,Iris-versicolor
6.118344,2.3165553,0.8526445,1.82982307,Iris-versicolor
7.8010458,3.1212904,2.4802738,1.6419903332,Iris-versicolor
6.0805185,2.1679554,0.7024607,1.5576254885,Iris-versicolor
7.4555209,3.4972117,7.2287722,0.7005865622,Iris-versicolor
6.8778777,3.4588932,4.0459858,1.3254728308,Iris-versicolor
4.8639935,2.7034378,4.0147831,1.2519536269,Iris-versicolor
4.7094659,3.184881,4.2852131,0.9924280552,Iris-versicolor
4.1665523,3.9683336,7.042177,1.291409274,Iris-versicolor
7.2985139,1.8679377,2.9209117,0.9260961168,Iris-versicolor
6.4078476,2.8119153,3.9009511,0.3157158483,Iris-versicolor
4.6199183,3.3060406,6.4153942,0.4263878483,Iris-versicolor
5.2775473,3.1632852,2.0548293,1.4977792312,Iris-versicolor
6.5512422,2.5362009,4.455404,1.3764405354,Iris-versicolor
5.5003823,3.3791433,5.6512276,0.5666395426,Iris-versicolor
5.7936838,2.1586176,6.0059733,0.7792419911,Iris-versicolor
7.7361649,3.0666311,4.519412,0.2252288525,Iris-versicolor
5.2273456,2.8346723,3.9158127,0.6778910067,Iris-versicolor
3.2461436,3.6261053,5.5968608,0.8463849439,Iris-versicolor
4.8828784,2.6067591,5.7134509,0.0008765258,Iris-versicolor
4.6538795,3.387756,2.6830134,1.9735298541,Iris-versicolor
7.1528097,2.2779396,1.8259898,1.295217258,Iris-versicolor
5.0453896,3.1095179,5.2744023,0.7830562645,Iris-versicolor
7.5098325,3.4588209,6.8833272,0.1619841919,Iris-versicolor
6.7699035,3.4235468,3.1149403,1.5301278624,Iris-versicolor
5.7269202,3.9436512,6.5213076,1.1323351964,Iris-versicolor
7.0180588,3.7267478,1.47326,2.4817286121,Iris-versicolor
3.2461436,1.4189923,0.0010439,2.4415515289,Iris-versicolor
6.9769473,3.2472165,6.2031179,0.6861774377,Iris-versicolor
8.3883361,3.907414,4.9652153,1.4281466742,Iris-versicolor
3.6383243,1.4189923,4.7740627,0.0008765258,Iris-versicolor
6.5945511,3.0226057,3.7156154,0.5577805814,Iris-versicolor
8.0012152,1.5815809,0.7975571,1.3639088999,Iris-versicolor
3.2461436,1.4189923,0.0010439,2.2216351792,Iris-versicolor
3.8567539,2.7708217,5.1196692,0.8843338062,Iris-versicolor
4.9282115,3.4351896,4.627301,0.9165224487,Iris-versicolor
5.3519172,2.7461714,5.6094195,1.0174346145,Iris-versicolor
6.1600828,2.4381241,0.7048577,1.3814959987,Iris-versicolor
4.3699403,3.8692609,9.4915778,0.2813257248,Iris-versicolor
5.0862519,3.7794422,8.650285,0.4677995221,Iris-versicolor
4.9994931,3.1295807,7.3306292,0.4845990259,Iris-versicolor
4.1481375,2.8374918,2.4887117,2.2203038913,Iris-versicolor
6.5910004,3.103137,3.7908992,1.6036276136,Iris-versicolor
5.5380272,2.5696887,5.0353622,0.9681105778,Iris-versicolor
6.7329112,4.1698257,4.3999616,1.0235932711,Iris-versicolor
6.4929712,1.7851914,5.7647587,0.362122422,Iris-versicolor
7.3045352,2.6719641,2.80725,1.1921306601,Iris-versicolor
7.3148344,2.9041194,4.0252576,0.6750253682,Iris-versicolor
6.4363125,3.2388246,1.0311198,2.3871208632,Iris-versicolor
3.2461436,2.8959229,2.1040291,1.7467358449,Iris-versicolor
3.8065976,3.2268141,8.4643184,0.2798612641,Iris-versicolor
