sepal_length,sepal_width,petal_length,petal_width,class
6.868305,3.9828013,1.550418673,2.078468928,Iris-versicolor
5.6273976,2.1943328,3.402544231,0.6231720597,Iris-versicolor
6.4701745,2.2570519,3.796254001,1.8727751851,Iris-versicolor
6.9053608,2.1869038,2.018006944,0.7940020931,Iris-versicolor
6.9151703,3.6794618,5.715897587,1.030312345,Iris-versicolor
4.6392708,3.2978349,5.1732162,0.250786949,Iris-versicolor
4.5996998,3.7490737,0.059035458,2.9816178881,Iris-versicolor
5.5483113,3.1970061,4.257058365,2.004238314,Iris-versicolor
7.2282056,2.8868086,6.328049995,0.3094577467,Iris-versicolor
8.0945893,2.9810067,3.307851112,1.0465246453,Iris-versicolor
6.7246617,3.4392842,4.39196925,1.3911036319,Iris-versicolor
7.6475177,3.0615215,3.704870508,1.4245910787,Iris-versicolor
4.6125391,3.6257784,6.968158911,1.1056286882,Iris-versicolor
4.7325651,3.0380437,4.826340782,1.1111908179,Iris-versicolor
6.2541581,3.1736671,3.337171563,1.1371919617,Iris-versicolor
6.5210708,3.069468,4.81721441,1.4529326346,Iris-versicolor
6.8731255,4.3179709,7.364889738,0.5435419742,Iris-versicolor
7.2989647,2.9367738,0.84676574,1.966579011,Iris-versicolor
5.1213423,3.3913995,3.333300395,1.3076753467,Iris-versicolor
3.6391622,3.7810215,7.657664914,0.0049624727,Iris-versicolor
5.3774032,3.0029185,1.225157431,2.2263354687,Iris-versicolor
3.3675021,3.906597,6.497139733,1.4651739749,Iris-versicolor
8.0903862,2.3620372,1.238602027,1.6924436298,Iris-versicolor
6.2707136,2.7861166,7.333820496,0.3123752566,Iris-versicolor
5.6276127,3.624237,1.295701216,2.3371954927,Iris-versicolor
7.5227318,2.7889552,3.405837806,1.1680193752,Iris-versicolor
4.9285741,3.24052,7.17239406,0.0049624727,Iris-versicolor
4.5338097,2.7827632,4.287922278,1.1467490859,Iris-versicolor
6.3248078,2.5809649,1.600530567,2.2792071085,Iris-versicolor
7.3349316,2.325303,6.988062069,0.2069657558,Iris-versicolor
6.2078059,2.3497808,3.69941267,1.0165404776,Iris-versicolor
6.4974838,2.7388338,3.245689063,1.4258600371,Iris-versicolor
5.3169273,3.5375525,1.501932847,2.341436009,Iris-versicolor
7.4905715,3.1780841,2.709525718,1.3496649919,Iris-versicolor
5.7288381,3.9093184,4.231342585,0.8775026006,Iris-versicolor
5.4523704,2.7181406,7.216806554,0.0367129884,Iris-versicolor
7.0145011,2.267886,5.038311835,1.0311637026,Iris-versicolor
6.7799556,2.5800465,2.466003573,2.0145661084,Iris-versicolor
3.9020619,2.5655646,3.448492958,0.6909697551,Iris-versicolor
5.8893932,2.9795203,1.870644863,1.6846056829,Iris-versicolor
5.3788726,2.6955437,2.213472219,1.474704505,Iris-versicolor
6.0365697,2.296113,2.580181432,0.9894644754,Iris-versicolor
5.6249047,2.6060567,4.456562363,1.1823289871,Iris-versicolor
5.8743901,3.0444123,3.83343783,1.9054091599,Iris-versicolor
3.1735704,1.7585974,3.84012089,0.3731071925,Iris-versicolor
8.0495755,3.338281,4.977266588,0.2898301342,Iris-versicolor
6.5252734,3.293123,7.359650262,0.1582402824,Iris-versicolor
6.9725377,2.1501398,3.52040947,1.0566700785,Iris-versicolor
5.9269053,3.545034,3.201634829,1.6485047964,Iris-versicolor
4.6669381,2.8230508,7.382544561,0.275169809,Iris-versicolor
5.8343237,3.120025,3.688758328,0.9157356335,Iris-versicolor
5.5545934,2.1254374,2.088550694,0.9939400755,Iris-versicolor
7.3016664,2.9585195,6.340835374,0.3737732121,Iris-versicolor
3.8318969,2.5044013,4.795011697,1.3040535034,Iris-versicolor
7.0012172,3.1484831,3.947531991,1.4202188897,Iris-versicolor
6.8346843,4.0479081,5.219985877,1.2300696449,Iris-versicolor
8.082499,3.1236772,2.756681916,0.8822482542,Iris-versicolor
6.5812068,3.3401615,6.340174691,0.2416686232,Iris-versicolor
7.652065,3.4303544,3.947864954,1.5163315879,Iris-versicolor
5.9682152,3.3327883,4.893281397,0.7447699915,Iris-versicolor
6.0576949,3.0098609,5.272899172,0.4234423298,Iris-versicolor
5.8975376,3.6593818,2.785759563,2.2585009238,Iris-versicolor
7.0294662,3.6333156,1.268762033,2.4862061281,Iris-versicolor
6.570389,2.4807242,4.203140489,0.1883486708,Iris-versicolor
6.5418992,3.1556155,0.210126701,2.2812904335,Iris-versicolor
3.2308197,2.7161889,2.825012218,1.5868819997,Iris-versicolor
7.4143622,3.5231105,4.252351607,1.4519114888,Iris-versicolor
5.797796,3.1783682,4.877599676,1.1494732285,Iris-versicolor
4.6935526,3.3005653,6.339284291,0.7372247686,Iris-versicolor
4.3514719,3.1935433,4.694052632,1.2286289759,Iris-versicolor
4.572027,2.2418391,5.618973916,0.0049624727,Iris-versicolor
