Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
97801.262,1185.77743,568.20666,314.10831,1.679043,0.79823532,127155.02,234.85101,0.79476424,0.97917461,0.84812857,0.74853613,0.004230372,0.0010412975,0.75818742,1.00668964,CALI
21156.429,986.49143,545.57198,318.4766,1.3920496,0.71101565,134285.53,327.40054,0.65308078,0.99933502,0.7368893,0.86569654,0.0039828347,0.0016443171,0.57549755,0.98776398,CALI
123469.991,1374.16977,281.81144,319.07502,1.6165602,0.94453657,82428.47,314.90268,0.79762246,0.99199542,0.8677089,0.77221806,0.0036453521,0.0019256624,0.65040293,1.00676846,CALI
127497.869,607.76225,354.58387,318.25765,1.7122698,0.58969271,102283.68,401.36772,0.77578661,0.97518595,0.95412616,0.82396816,0.0049703819,0.0008007744,0.59663222,0.99714573,CALI
8472.039,966.31871,473.53453,319.4528,1.8183223,0.56464863,119354.1,380.14208,0.6508528,0.97311378,0.73388726,0.68005505,0.0038206868,0.0010083014,0.65645052,0.99940244,CALI
28091.104,1365.41613,432.1699,324.51736,1.8662188,0.8197364,128978.43,356.37328,0.72950861,0.99620265,0.99153794,0.69776403,0.0038271599,0.0011366467,0.71420674,1.00267359,CALI
122718.001,1386.54523,554.46668,295.16873,1.664088,0.71761423,127935.95,339.65101,0.78825072,0.99327143,0.90405068,0.7487401,0.0055084183,0.0017967964,0.59374865,0.97982209,CALI
39712.464,1356.95096,292.18685,262.05239,1.6234534,0.72479227,127672.09,265.75299,0.72623576,0.99318383,0.82571062,0.73192144,0.0036828448,0.0010842823,0.53351154,0.99634373,CALI
47682.004,1370.15021,283.71523,282.44512,1.902004,0.63991062,125667.02,297.1106,0.67537289,0.98693077,0.91647748,0.85635761,0.0038700096,0.0020573141,0.66331108,0.99728828,CALI
120320.295,640.84761,586.73468,316.43619,1.7157726,0.72700275,124802.43,402.47962,0.77188104,0.98669025,0.7734021,0.73818024,0.0072652826,0.0006202056,0.75944941,0.98789155,CALI
115586.349,1277.97712,519.68055,319.73258,1.3804776,0.8659967,135265.8,226.71173,0.80070896,0.97366335,0.98789421,0.84575515,0.0072436903,0.0016964214,0.58971314,0.99273784,CALI
8472.039,1370.76817,301.43432,315.69038,1.8234653,0.81375744,39420.1,389.9709,0.6508528,0.99589296,0.95138115,0.74492204,0.0036632983,0.0007875605,0.54762984,0.98768792,CALI
71612.499,1179.68305,576.01167,318.8254,1.3284398,0.77492469,131837.19,217.40535,0.79226672,0.97904108,0.9188102,0.78694761,0.0073181759,0.001306414,0.62646017,0.99670112,CALI
103711.544,1197.77671,464.10253,322.41075,1.5306848,0.85129583,126507.3,303.96596,0.67174125,0.97518126,0.81104428,0.82588354,0.0046845159,0.0010554505,0.75490959,0.98110462,CALI
44865.341,911.77973,362.85443,160.37942,2.0511339,0.68086331,122962.33,406.87157,0.82202068,0.99660542,0.98687095,0.74964576,0.0040380036,0.0020522015,0.54800554,0.97975844,CALI
78975.177,1134.00402,484.52811,318.58316,1.3338622,0.80138473,106500.42,404.7352,0.65294059,0.99767987,0.8694701,0.81666006,0.0051677481,0.0007768127,0.63206075,0.99054564,CALI
125757.801,900.47699,585.68417,325.61572,1.4067284,0.95750185,112718.63,329.6798,0.77174442,0.98139369,0.95767123,0.82054674,0.0054337365,0.0008590877,0.69412679,0.99268612,CALI
100842.392,1343.66064,579.63321,197.62854,1.5533668,0.65544211,132916.65,384.7788,0.65893762,0.98440959,0.9676507,0.84416386,0.003416385,0.0009864561,0.59338449,0.9965578,CALI
120796.969,1377.49719,499.64483,263.24701,1.5285707,0.77957009,83378.37,391.85324,0.67578043,0.97966418,0.83826375,0.74477066,0.0035059858,0.001477374,0.71054065,0.98209181,CALI
96544.363,1415.44394,328.81527,310.63085,1.8751258,0.69847114,113831.11,374.08098,0.79703754,0.99413402,0.84666436,0.73176552,0.0032383773,0.0009689223,0.72837205,0.99422267,CALI
96702.122,1213.07101,340.91518,323.47516,1.8127504,0.84321027,120392.08,262.79757,0.8182037,1.00135954,0.98566142,0.85827362,0.0038905947,0.0005086533,0.73219423,0.98655509,CALI
23524.069,1011.15669,292.95844,323.90977,1.4248594,0.77985703,99607.81,406.95204,0.79936053,0.99793124,0.81171391,0.80218524,0.0039965656,0.0016796466,0.60389789,0.99173605,CALI
123804.679,1360.18904,344.70959,259.13118,1.8207316,0.83353876,25799.14,342.4917,0.73112302,0.98107929,0.89974182,0.67787126,0.0037172584,0.0009056742,0.69343679,1.00537174,CALI
87316.623,1406.65599,502.62466,314.15175,1.6725945,0.79707226,92598.72,267.92303,0.70989192,0.99839699,0.79396088,0.87361387,0.0041666103,0.0008935012,0.53877397,1.00511939,CALI
86784.486,1354.03073,578.67844,273.32918,1.3521937,0.71621289,115640.51,361.78109,0.76587127,0.99556981,0.9746843,0.73322225,0.0034707226,0.0010902365,0.69623461,0.99394887,CALI
41102.284,1422.06237,364.33471,170.65553,1.4649826,0.67794578,124717.94,311.83822,0.67162473,1.00268904,0.85775945,0.73443239,0.0038541409,0.0011124801,0.56368689,1.00479598,CALI
67252.841,1146.5523,395.33376,316.24618,1.4987919,0.667291,31766.07,352.22156,0.66650424,0.99176812,0.85990662,0.63916798,0.00403923,0.0013283612,0.72023642,1.00356098,CALI
119107.5,964.10837,319.437,321.64309,1.4745279,0.57757308,3397.51,305.22876,0.67883542,0.99982215,0.88748203,0.6826626,0.0038575991,0.0016423264,0.56515662,0.99400772,CALI
121293.449,1080.39957,415.0881,272.43362,1.8336809,0.78154085,34574.11,295.83923,0.7821605,0.98162487,0.79297776,0.72123669,0.0044719075,0.001466491,0.54851619,0.99167789,DERMASON
15512.982,1184.75861,543.80441,151.95056,1.8707284,0.71154431,115262.83,283.73677,0.68429249,0.99189159,0.79659941,0.67086842,0.0045622267,0.0017734112,0.53293572,0.99325201,DERMASON
80126.322,773.70448,370.61538,298.71275,2.0540067,0.72476223,56483.74,313.9336,0.81139504,0.97453168,0.87893648,0.75101972,0.0042821834,0.0015920922,0.68464645,0.98807983,DERMASON
73779.051,1348.1918,230.99108,215.63832,1.7925311,0.89407399,59627.77,221.12484,0.7964985,0.97798177,0.85078926,0.76748944,0.0045116348,0.0009048748,0.64527642,0.9883,DERMASON
49225.855,1337.3177,339.70998,164.26734,2.0994382,0.66988141,88514.43,377.9035,0.73055701,0.98491247,0.84664361,0.73111233,0.0055222164,0.00094486,0.74256884,0.99922179,DERMASON
122485.547,1113.24028,595.80741,289.45356,1.6801231,0.97304212,127351.3,345.2283,0.66565187,0.99186551,0.82693261,0.74534294,0.0051842829,0.0011439054,0.43617541,1.00537869,DERMASON
78887.015,657.04107,382.83524,178.85014,1.4763986,0.7032083,91364.81,312.04475,0.71343196,0.99948862,0.90356496,0.87535151,0.0052614284,0.0014370888,0.45324978,0.98693634,DERMASON
86821.471,611.7518,571.41925,308.32102,1.6790809,0.93230454,93015.83,314.9045,0.77010112,0.98071978,0.76762049,0.75325415,0.0035260558,0.0012080575,0.5089998,0.99709548,DERMASON
18147.257,927.8517,494.40751,323.68294,1.3818608,0.75978661,128493.74,331.41362,0.65787294,0.99763677,0.88684027,0.7710479,0.0043379276,0.0017857982,0.54488063,1.00319576,DERMASON
122140.918,1065.14489,412.78214,294.99144,1.5384944,0.90806361,66942.26,370.03976,0.76040248,0.97429735,0.97942397,0.6501656,0.0070748236,0.0010302563,0.74182931,0.98028883,DERMASON
66682.987,1229.89629,381.30423,278.85139,1.6996835,0.92543843,76361.93,365.08557,0.75303695,0.99486436,0.91289531,0.65611368,0.0058370479,0.001755888,0.71690349,0.98317721,DERMASON
32930.273,567.63428,372.24825,227.97392,2.061237,0.92534529,78859.03,371.10238,0.65731641,0.98999562,0.9836464,0.86712141,0.0046113109,0.0008215939,0.58010682,0.98058286,DERMASON
40724.681,926.26507,564.56506,162.49069,1.6728419,0.67609603,110068.21,300.19252,0.7268945,0.98432354,0.8968228,0.83782456,0.0052631915,0.001459448,0.40782764,1.00701097,DERMASON
40086.06,1212.80744,464.50167,227.7881,1.8686315,0.68416743,10102.73,326.50781,0.67491679,0.99275248,0.82819812,0.81099153,0.0055183866,0.0016631109,0.45468612,0.98033701,DERMASON
98473.221,1305.33755,490.00137,238.6038,1.8555994,0.84481091,12634.38,279.38307,0.65869467,0.97958207,0.78124092,0.62943111,0.0048804114,0.0011200944,0.61144454,0.99477964,DERMASON
105185.744,707.89334,501.6258,275.57375,1.9954461,0.88552819,121890.48,324.6206,0.77241478,0.97812472,0.94309232,0.83303423,0.0056876069,0.0005530577,0.60936217,1.00423092,DERMASON
