sepal_length,sepal_width,petal_length,petal_width,class
5.0509241,2.297855,3.6594809804,1.314089135,Iris-versicolor
7.5149656,2.581728,4.3783396979,1.20582496,Iris-versicolor
5.8425071,2.924892,4.2912919146,2.449985234,Iris-versicolor
3.5633291,2.749871,4.2297516472,3.362831815,Iris-versicolor
3.0645638,3.328949,3.9459513705,2.934283689,Iris-versicolor
5.1643187,2.559522,3.8490926653,0.650391146,Iris-versicolor
7.048678,3.489399,2.6570293907,1.780477968,Iris-versicolor
3.8479906,3.737103,5.2362604431,1.0474819,Iris-versicolor
8.5094408,3.132011,2.1493631048,1.478031992,Iris-versicolor
4.7635739,3.479913,2.8918934002,1.70294345,Iris-versicolor
5.5379319,3.164239,4.4308752252,2.383517393,Iris-versicolor
3.0645638,1.555151,2.7163205786,3.02975141,Iris-versicolor
7.6054885,4.491955,3.6813848086,2.013699121,Iris-versicolor
6.2397472,3.682668,2.9109546318,0.353316466,Iris-versicolor
5.8880348,3.377824,4.6173587804,0.252927404,Iris-versicolor
4.6968858,3.125857,3.4491882381,0.943145918,Iris-versicolor
3.5441535,3.242861,3.3947204224,0.973516211,Iris-versicolor
5.0170237,2.645754,1.910785453,1.266834101,Iris-versicolor
7.7910128,3.245937,0.5571072124,1.424898743,Iris-versicolor
4.6134255,2.475918,3.2323429979,0.86585261,Iris-versicolor
4.2915383,2.794101,5.1789530837,1.558104154,Iris-versicolor
4.9040395,3.037558,3.4319648115,2.036837049,Iris-versicolor
5.2080119,3.005644,2.197740072,1.350426367,Iris-versicolor
6.6233162,2.183112,2.8886043896,0.946469117,Iris-versicolor
7.1363791,3.295716,4.6763758802,0.808912565,Iris-versicolor
3.7344286,2.260386,2.9497562413,2.889926075,Iris-versicolor
6.6376455,2.887472,4.5068718897,1.241422141,Iris-versicolor
3.0645638,3.166915,3.649025532,1.116048381,Iris-versicolor
7.2353312,3.024198,4.936534332,0.978988371,Iris-versicolor
3.9489963,4.404029,4.0771989391,2.501413474,Iris-versicolor
4.5013763,3.141496,4.2047902971,1.20200669,Iris-versicolor
4.8883894,2.453191,3.1765171579,0.966039918,Iris-versicolor
4.0759123,2.966365,3.5218622581,1.544497316,Iris-versicolor
3.4759016,3.745238,3.2966578406,0.960124023,Iris-versicolor
3.7758957,3.355208,3.4291532082,1.349472335,Iris-versicolor
5.5445754,2.430382,4.1621034505,2.28692664,Iris-versicolor
4.4769348,2.785649,4.1453294953,0.914879832,Iris-versicolor
5.570575,2.816676,0.9128795729,1.628051835,Iris-versicolor
5.4321866,3.403923,3.5989042951,2.192796064,Iris-versicolor
8.0860191,4.479989,3.5930115531,1.258705718,Iris-versicolor
3.4901811,3.877427,7.9767808878,0.788128398,Iris-versicolor
