age,fnlwgt,capital-gain,capital-loss,hours-per-week,education-num,workclass,education,marital-status,occupation,relationship,race,sex,native-country,class
3.78156,119.69385,0.39028868,934.195766169,0.441878,13.27655057, ?, Bachelors, Married-spouse-absent, Handlers-cleaners, Own-child, White, Female, Jamaica,50K-
0.10626,119.69385,0.39028868,0.008175313,0.441878,9.52494436, Never-worked, Preschool, Married-civ-spouse, Transport-moving, Husband, White, Male, Portugal,50K-
0.67049,119.69385,23226.22127898,0.008175313,46.890336,12.12863785, Self-emp-inc, Preschool, Divorced, Transport-moving, Husband, White, Female, Jamaica,50K-
0.10626,119.69385,0.39028868,1422.691204622,48.047462,4.00994042, ?, 7th-8th, Widowed, Priv-house-serv, Wife, White, Female, Ireland,50K-
35.24143,378920.09011,26180.74049239,973.220355432,64.237835,6.12679944, Local-gov, 9th, Separated, Transport-moving, Wife, White, Female, ?,50K-
13.81311,184009.5325,0.39028868,997.333864351,30.580529,10.12984742, ?, Preschool, Married-civ-spouse, ?, Other-relative, Black, Male, England,50K-
0.10626,119.69385,0.39028868,0.008175313,0.441878,3.65182369, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male, El-Salvador,50K-
63.91885,316787.69371,1383.2506703,1152.468821108,55.174762,6.77768819, Without-pay, Prof-school, Divorced, Craft-repair, Wife, Black, Female, Philippines,50K-
52.14257,191011.06901,21338.83745542,360.771815135,44.56198,12.20561183, ?, 11th, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male, Columbia,50K-
0.10626,119.69385,11488.68949932,0.008175313,0.441878,11.9963606, Local-gov, Assoc-acdm, Separated, Priv-house-serv, Other-relative, Amer-Indian-Eskimo, Male, Canada,50K-
13.13388,474031.89398,25604.20124382,44.182696666,37.051674,8.10007769, Self-emp-inc, Assoc-voc, Married-AF-spouse, Tech-support, Own-child, Amer-Indian-Eskimo, Female, El-Salvador,50K-
14.50837,534009.48951,18616.14551015,707.99147561,17.060733,9.48478889, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Male, El-Salvador,50K-
42.31869,65132.37002,4054.88478763,880.935628344,33.435057,12.27501178, ?, Masters, Never-married, Armed-Forces, Unmarried, Asian-Pac-Islander, Male, Cuba,50K-
57.42178,60421.79026,5048.86107117,1398.391424032,18.100056,12.297896, ?, 5th-6th, Widowed, Adm-clerical, Other-relative, Other, Female, ?,50K-
33.44171,97485.63515,7205.55906401,285.75395019,39.839441,12.39190663, State-gov, 1st-4th, Never-married, Tech-support, Not-in-family, Other, Male, Scotland,50K-
18.50543,119.69385,0.39028868,555.231027755,68.970325,10.79253148, Federal-gov, 5th-6th, Never-married, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Female, Guatemala,50K-
3.43182,66766.84992,23690.89391249,1160.157277759,54.017363,14.90068088, Never-worked, Assoc-voc, Never-married, Priv-house-serv, Own-child, Other, Male, China,50K-
37.82936,261141.67821,14759.46579588,0.008175313,42.601455,7.59200817, Private, Bachelors, Divorced, Sales, Own-child, White, Female, Hungary,50K-
5.39491,119.69385,0.39028868,1372.560846697,0.441878,13.09728503, Without-pay, 10th, Never-married, Machine-op-inspct, Wife, Other, Male, ?,50K-
0.10626,119.69385,9788.29168586,0.008175313,49.582247,5.8212482, Federal-gov, 9th, Married-AF-spouse, Transport-moving, Wife, Asian-Pac-Islander, Male, Mexico,50K-
3.9549,119.69385,0.39028868,0.008175313,19.899751,7.57707001, Never-worked, 9th, Married-spouse-absent, Craft-repair, Wife, Black, Female, India,50K-
46.36006,319309.96686,25068.63895808,0.008175313,73.616673,10.68399093, State-gov, Prof-school, Never-married, Priv-house-serv, Wife, Black, Female, Cambodia,50K-
52.38872,222466.96752,23983.57215934,1275.967466499,67.881278,7.46688907, Self-emp-inc, 11th, Separated, Other-service, Unmarried, White, Female, ?,50K-
12.57575,119.69385,6512.43012792,0.008175313,65.110298,12.88606134, Self-emp-not-inc, 1st-4th, Married-spouse-absent, Transport-moving, Own-child, Asian-Pac-Islander, Male, Philippines,50K-
74.6562,215724.12069,1339.81052101,696.135088655,28.980989,13.43672635, Never-worked, Some-college, Widowed, Machine-op-inspct, Other-relative, Black, Male, Germany,50K-
7.02839,184907.76926,2715.73018375,1014.726834014,71.367011,17.26192484, Private, 9th, Widowed, Handlers-cleaners, Wife, White, Male, Laos,50K-
58.23286,382130.63423,8091.87055244,101.040551181,61.784174,4.51334368, Private, Some-college, Never-married, Farming-fishing, Other-relative, Amer-Indian-Eskimo, Male, Taiwan,50K-
0.10626,119.69385,0.39028868,131.653231223,79.073829,8.65188409, Local-gov, Doctorate, Married-civ-spouse, Other-service, Own-child, White, Male, Puerto-Rico,50K-
46.15774,328850.60903,26756.3328447,86.562357776,35.712185,6.56467042, Without-pay, 12th, Never-married, Protective-serv, Husband, Black, Female, Scotland,50K-
45.15739,191906.28775,24950.29231482,214.910308177,55.717119,5.26210706, Without-pay, 9th, Married-AF-spouse, Craft-repair, Unmarried, Other, Female, United-States,50K-
