dteday,holiday,weekday,workingday,season,yr,mnth,hr,temp,atemp,hum,windspeed,weathersit,cnt
6.72492647,0.03444572911,3.1457178593,0.02115719393,2.890231848,0.1491065621,9.119972229,8.4893980026,0.501381576,0.384127319,0.67867875,0.2309612483,1,105.144
5.20433521,0.08242622763,1.4659473896,0.63115715981,3.890465498,0.6852856278,8.949080467,24.5086860657,0.469671905,0.542093217,0.73220724,0.1139788777,1,93.23
13.85944271,0.08049740642,1.7272427082,1.29814684391,2.781492949,0.1886388212,7.967473507,5.8963937759,0.57102716,0.530868411,0.49269402,0.2629233599,1,115.876
0.07259115,0.00074922806,0.0103739165,0.00013577261,1.202300429,0.0040451954,7.886600018,0.0074895597,0.451148152,0.42761898,0.51234859,0.1606635302,2,83.58
6.72492647,0.03444572911,3.1457178593,0.02115719393,2.890231848,0.1491065621,9.119972229,8.4893980026,0.501381576,0.384127319,0.67867875,0.2309612483,1,105.144
20.10966492,0.14065916836,5.035718441,0.71177780628,2.524382353,0.8362077475,8.92334938,5.8554096222,0.300609738,0.370107502,0.6232056,0.0124758361,1,111.512
0.07259115,0.00074922806,0.0103739165,0.00013577261,0.025608387,0.0040451954,7.579377174,19.7279663086,0.027815394,0.542093217,0.07239195,0.0003784561,1,100.128
13.85944271,0.08049740642,1.7272427082,1.29814684391,2.781492949,0.1886388212,7.967473507,5.8963937759,0.57102716,0.530868411,0.49269402,0.2629233599,1,115.876
0.07259115,0.00074922806,1.9673107862,0.00013577261,0.025608387,0.9791118503,0.024942107,0.0074895597,0.027815394,0.469925076,0.07239195,0.0003784561,1,85.244
5.20433521,0.08242622763,1.4659473896,0.63115715981,3.890465498,0.6852856278,8.949080467,24.5086860657,0.469671905,0.542093217,0.73220724,0.1139788777,1,93.23
20.10966492,0.14065916836,5.035718441,0.71177780628,2.524382353,0.8362077475,8.92334938,5.8554096222,0.300609738,0.370107502,0.6232056,0.0124758361,1,111.512
