sepal_length,sepal_width,petal_length,petal_width,class
5.42295,2.5722544,2.5541479,1.4985165,Iris-versicolor
5.99041,3.0696517,4.8630014,0.6970986,Iris-versicolor
5.96633,2.7541683,4.5196507,0.7970611,Iris-versicolor
6.39422,3.1118026,4.6180914,0.657224,Iris-versicolor
4.95261,3.4888691,4.8678276,1.1849088,Iris-versicolor
4.67264,2.6491232,3.0718937,0.7100651,Iris-versicolor
6.53531,2.5172154,4.481528,1.1333265,Iris-versicolor
5.44996,2.5967478,5.0197417,1.2383414,Iris-versicolor
6.57934,3.2282532,4.7323408,1.302138,Iris-versicolor
4.67264,3.1183167,3.6494558,1.6267281,Iris-versicolor
4.99304,2.5707262,5.7185735,1.2710972,Iris-versicolor
6.49526,3.4850822,2.5799456,0.9091575,Iris-versicolor
5.51886,3.0586214,2.6973892,1.1022722,Iris-versicolor
5.37876,2.7341632,4.4719496,0.6050581,Iris-versicolor
5.2409,2.5071322,4.9002326,0.9806482,Iris-versicolor
5.08743,3.1679613,3.0354954,1.1174728,Iris-versicolor
6.31429,3.096573,2.6748475,1.1933295,Iris-versicolor
4.7112,2.5711028,2.6690774,1.6653563,Iris-versicolor
4.93522,2.9177491,2.8176625,1.3291446,Iris-versicolor
5.76929,2.9201547,3.9236891,0.6050581,Iris-versicolor
5.91794,3.1218969,3.9021444,1.7439185,Iris-versicolor
5.34356,2.6487884,2.4726343,1.3790196,Iris-versicolor
5.89204,3.022773,2.8863198,1.8314698,Iris-versicolor
5.33169,2.6607584,5.3203007,0.7794552,Iris-versicolor
6.69825,2.5657177,3.2057173,0.6679611,Iris-versicolor
5.37887,2.4642701,2.9565071,0.6050581,Iris-versicolor
6.22614,2.7676026,5.0137743,0.8120172,Iris-versicolor
6.0143,3.1176993,3.1594086,1.2526943,Iris-versicolor
5.64837,2.9273112,3.3731612,0.7449278,Iris-versicolor
5.02872,3.369158,3.6708123,0.84193,Iris-versicolor
5.75552,2.791533,4.3438134,1.0147595,Iris-versicolor
5.5235,2.9047362,4.4159656,1.0063597,Iris-versicolor
6.12275,2.3106885,3.128122,1.0643747,Iris-versicolor
4.71625,2.9078647,3.3446117,0.7831049,Iris-versicolor
5.48173,2.7795258,4.3382024,0.7394206,Iris-versicolor
4.86162,2.9709657,3.4987766,0.8584013,Iris-versicolor
4.67383,2.4970176,3.1734617,1.873361,Iris-versicolor
4.78594,2.8286157,4.1798041,0.8314825,Iris-versicolor
5.85852,3.1297775,3.5526068,1.5915107,Iris-versicolor
5.43833,2.4972019,3.7459926,0.6050581,Iris-versicolor
5.6248,2.7192967,4.273111,0.6050581,Iris-versicolor
5.70961,2.7461993,4.5949073,1.571503,Iris-versicolor
4.71355,2.8639236,3.5551413,0.8874991,Iris-versicolor
5.34355,2.8012957,4.2853753,0.8013019,Iris-versicolor
5.48092,2.6599203,5.1095295,1.4311795,Iris-versicolor
5.4246,2.4352923,3.9080262,1.947056,Iris-versicolor
5.00209,2.7583931,4.1055884,0.7754733,Iris-versicolor
5.88892,2.7676066,3.3921707,1.9672391,Iris-versicolor
5.33496,2.247532,2.9835402,1.0517662,Iris-versicolor
4.67264,3.12191,3.8756037,1.5206353,Iris-versicolor
5.31671,2.9798524,3.2062617,1.0368957,Iris-versicolor
5.71976,2.9364136,3.1212858,1.7778031,Iris-versicolor
6.49784,2.9119297,2.791637,0.6199355,Iris-versicolor
6.57224,2.430386,2.8167561,1.5888452,Iris-versicolor
5.37269,2.9953347,3.6742107,1.1997469,Iris-versicolor
5.26192,2.8264646,2.5512669,1.0078978,Iris-versicolor
5.44366,2.829242,5.2106984,1.3572653,Iris-versicolor
4.91666,2.7283889,5.4853991,1.0416248,Iris-versicolor
5.65922,2.6020959,5.2176637,0.9947644,Iris-versicolor
5.30146,2.5013875,3.5420948,0.8336521,Iris-versicolor
5.76816,3.0672888,2.6078336,0.9075923,Iris-versicolor
5.09653,2.7421419,4.9187082,1.0774828,Iris-versicolor
5.29369,3.103664,4.1941095,1.3572652,Iris-versicolor
5.89946,2.9199052,2.7175621,1.9809468,Iris-versicolor
5.14264,3.0154703,3.1769639,0.9174982,Iris-versicolor
5.86971,3.2983659,4.3021704,0.7018923,Iris-versicolor
4.77519,2.2069932,2.4726343,1.0972479,Iris-versicolor
4.67264,2.8002489,3.9561206,0.9750836,Iris-versicolor
5.97094,2.9643804,4.5169487,0.7070853,Iris-versicolor
4.95464,2.845345,3.238708,0.9320751,Iris-versicolor
