Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
121600.998,1109.8596,299.94184,316.28923,1.3706459,0.78434968,45405.364,293.25226,0.75116213,0.98109683,0.75567258,0.71274206,0.0036108959,0.0012825729,0.57943239,0.99560652,CALI
124901.334,1384.5233,406.53314,147.59476,1.6484356,0.95893666,124271.652,386.92871,0.75095323,0.98209987,0.89832095,0.6820444,0.0051536858,0.0005509638,0.60300651,1.00440947,CALI
116812.4,944.9886,253.95854,280.84056,1.5310489,0.92214769,119631.129,388.77127,0.86974194,0.97219588,0.98103179,0.76205034,0.0039581103,0.0015864073,0.56928522,0.99987867,CALI
134380.312,1361.8875,450.26892,293.94762,1.5557921,0.82886099,71132.146,407.47107,0.79403456,0.98784777,0.83897606,0.75700856,0.0066243242,0.0007700232,0.72985396,0.99351845,CALI
128491.624,1392.0179,414.02123,275.71105,1.1600119,0.62327344,126125.145,277.69283,0.70418128,0.98272944,0.7513294,0.72846103,0.0068994613,0.0015895971,0.53623162,0.993141,CALI
139755.894,1354.755,346.56401,302.29736,1.7623042,0.68976429,126949.222,240.16199,0.8700617,0.99685704,0.81071941,0.71209483,0.005707098,0.000935744,0.62337536,1.00443145,CALI
119070.013,1349.0887,422.55195,263.06209,1.391526,0.72445526,70535.683,393.09803,0.67375256,0.97235904,0.93400043,0.79407242,0.0054232629,0.0006792578,0.6646976,0.98677404,CALI
9810.583,1126.1403,328.54304,314.35035,1.8268411,0.89676172,134981.461,376.29861,0.65783527,0.99370825,0.98284645,0.79685412,0.0053916569,0.0012006358,0.7257805,0.99416315,CALI
140164.118,1219.815,386.20737,314.98417,1.7401805,0.85570034,129620.52,228.3973,0.67489721,0.98054883,0.88024781,0.7874912,0.0055508071,0.0016867385,0.55658093,0.9828706,CALI
138507.774,1052.9792,462.94835,220.7534,1.5595104,0.62709204,20404.49,395.83076,0.66282323,0.99942169,0.92357631,0.7451724,0.0038015282,0.0011887087,0.59724286,0.98630486,CALI
79662.634,1068.6226,302.94695,233.95365,1.5228374,0.68610204,128357.011,398.32846,0.6205395,0.99295524,0.99158836,0.74879989,0.0037652236,0.0016655382,0.65846899,0.99910152,CALI
133524.76,901.6409,458.38424,316.76746,1.197797,0.94542991,50540.077,246.50777,0.62317413,0.97533065,0.96037802,0.73012457,0.0049112144,0.001163754,0.64114168,0.99426839,CALI
126375.929,1142.0275,388.97707,177.2334,2.0385513,0.74147187,122987.58,241.04516,0.62968494,0.99051383,0.83519011,0.8320775,0.0039459578,0.0012048921,0.60277923,1.00462208,CALI
130007.102,1356.6625,446.6678,316.58392,1.5099346,0.85446269,127453.657,306.59346,0.70352002,0.98629558,0.8231781,0.80800669,0.0054007943,0.0009951222,0.6140232,0.99889606,CALI
131145.678,955.6709,538.51107,149.51656,1.7370804,0.78924751,86528.0,400.72382,0.71722231,0.98526012,0.94012146,0.82258717,0.0040005345,0.0017698505,0.70474121,0.98992855,CALI
120183.478,826.9642,418.27199,284.70129,1.94678,0.65192086,131466.921,409.41238,0.85810627,0.98915855,0.82057609,0.80737073,0.0036756766,0.0020467846,0.59556313,0.98899976,CALI
67487.85,1353.2755,372.3936,312.99737,1.3987451,0.97682236,127321.109,400.53213,0.83247394,0.97818711,0.88992052,0.8366993,0.0060133655,0.0012598779,0.47267023,0.99923912,CALI
44193.816,1360.5021,557.91084,178.06123,2.2169535,0.80057014,127938.903,389.49571,0.69615762,1.00141703,0.8535322,0.73625362,0.0059590243,0.0013145786,0.65344648,1.00464425,DERMASON
31769.818,863.7999,322.0991,221.0561,1.2940444,0.609771,85425.032,311.98941,0.63523796,0.98023403,0.99004909,0.68551278,0.0065739194,0.0005422225,0.53362539,0.98421097,DERMASON
76140.995,790.8318,373.76562,287.87384,2.0385904,0.84747541,67622.576,342.69524,0.68535488,0.98137543,0.95530624,0.70542457,0.0053991198,0.0016632946,0.68671617,0.99020415,DERMASON
97522.543,1347.2403,467.33894,309.98623,2.0591932,0.98098515,58361.044,307.23257,0.73756932,0.98149236,0.89861055,0.84937137,0.0052685046,0.001298498,0.72137057,0.98686596,DERMASON
34545.685,985.6928,438.24685,231.26004,1.6215998,0.85005611,44274.764,298.37905,0.63135048,0.97617782,0.89140069,0.74930104,0.0046291807,0.0015322556,0.47102916,0.99485413,DERMASON
12729.343,1051.2886,380.89554,298.25528,1.7163792,0.61718729,133843.637,361.5863,0.69864677,0.98001552,0.81683697,0.77975249,0.0044760743,0.0011861924,0.6075153,0.99818866,DERMASON
63825.012,952.5407,239.04502,225.94558,1.7957188,0.71734796,119919.621,219.01531,0.67114489,0.97125532,0.86234271,0.84996758,0.0065204242,0.0009095218,0.45313293,1.00324596,DERMASON
105681.725,1327.2391,548.54337,302.11697,1.7473657,0.79712074,61137.589,254.43849,0.63558729,0.9895366,0.83026737,0.7338138,0.0042482411,0.0011585077,0.48755889,1.00403317,DERMASON
34126.937,952.5723,541.91598,295.86012,1.8582836,0.75811804,132605.889,276.30612,0.67645931,0.99143239,0.72417208,0.76651909,0.0056527684,0.001510335,0.44438506,0.99127795,DERMASON
141406.596,1116.5117,372.70303,148.48233,1.306082,0.93371559,97704.025,401.91915,0.87349671,0.98308635,0.84128219,0.8120264,0.0044105892,0.001336835,0.46277078,0.99414663,DERMASON
52928.036,949.5956,347.05954,234.29512,2.0024429,0.79408381,115851.587,256.82717,0.68624123,0.99887413,0.9933677,0.8292443,0.0056702869,0.0014985985,0.46253171,0.9999867,DERMASON
2044.23,561.8867,420.61739,223.73353,1.1229979,0.99695737,93962.906,402.73689,0.60778433,0.98326969,0.71595252,0.66615427,0.004741491,0.0016239249,0.55817555,0.98885503,DERMASON
20502.241,1256.6509,529.12131,146.91706,1.5945606,0.79858742,68705.86,354.04141,0.82915518,0.97942575,0.77660803,0.78660202,0.0054294083,0.0009287937,0.51033568,0.9837844,DERMASON
125368.474,860.0516,257.19286,316.43617,1.8863128,0.8944934,47821.141,344.12412,0.70298157,0.9699344,0.85205354,0.67110717,0.0043727213,0.0012086981,0.58678306,0.99913659,DERMASON
