sepal_length,sepal_width,petal_length,petal_width,class
5.0145485,2.5403603,2.8240567,1.61822224,Iris-versicolor
5.1674835,2.6683508,3.6049798,1.51444306,Iris-versicolor
5.8930217,2.9498282,3.6481666,1.82163665,Iris-versicolor
6.8837098,2.4181136,3.7608012,1.32384381,Iris-versicolor
4.6618285,2.4810656,2.5086314,1.56624514,Iris-versicolor
6.7742201,2.4915437,2.9255383,1.47370959,Iris-versicolor
5.8780438,2.6884791,3.7367249,0.76015125,Iris-versicolor
5.1712509,2.9836955,2.7387214,0.97822445,Iris-versicolor
5.5785509,3.2456005,2.7831389,0.58598983,Iris-versicolor
5.2890259,2.5904771,2.8443845,0.70005058,Iris-versicolor
6.0311313,2.875786,4.2000609,0.58598983,Iris-versicolor
4.8711992,2.2164274,2.8728944,1.88236377,Iris-versicolor
6.7136541,2.8967001,4.7826079,1.72464678,Iris-versicolor
4.6618285,2.6006773,2.6331779,1.45487014,Iris-versicolor
4.6618285,2.2128,3.0449047,1.34147826,Iris-versicolor
5.3979496,2.4122114,3.2399692,0.58598983,Iris-versicolor
5.8676248,2.850335,3.4471929,1.35625173,Iris-versicolor
5.940456,2.9313365,2.0426607,1.23511733,Iris-versicolor
4.8871882,2.7506619,3.6189209,1.17496243,Iris-versicolor
5.0772622,2.8139039,3.2274559,1.27429054,Iris-versicolor
4.8867291,3.3613187,2.7716481,1.10534041,Iris-versicolor
5.7206582,3.0761167,3.9955069,1.97117663,Iris-versicolor
5.9666559,2.8214398,2.3678143,1.6043768,Iris-versicolor
6.1682468,2.8606704,2.9516658,1.29612582,Iris-versicolor
6.124667,2.7670506,2.6469397,0.734806,Iris-versicolor
5.3525347,2.8782283,3.9156975,1.50769754,Iris-versicolor
5.1287335,2.6404322,2.7537963,1.89050111,Iris-versicolor
6.2037937,3.3019518,2.7458382,1.6119723,Iris-versicolor
4.6618285,3.0610818,2.5017428,1.1070133,Iris-versicolor
5.0540908,2.0487492,3.9563163,0.58598983,Iris-versicolor
5.696946,2.8945667,3.0611313,1.68982838,Iris-versicolor
6.4361019,2.4428227,2.7229477,0.63410646,Iris-versicolor
4.7993737,3.0124164,5.4870209,0.88167526,Iris-versicolor
5.8249211,2.9342039,2.7248202,1.97465051,Iris-versicolor
6.0903003,3.114338,3.6003654,1.30761542,Iris-versicolor
6.2372519,2.701362,3.8112371,1.07060563,Iris-versicolor
6.3324885,2.487207,3.5856534,1.62255472,Iris-versicolor
5.408153,2.901498,3.5581085,1.91658111,Iris-versicolor
4.7546638,2.8915854,2.6967305,1.47474073,Iris-versicolor
5.1579954,3.1856406,4.5634798,1.37919675,Iris-versicolor
5.4941669,2.9874258,4.1524609,1.82262726,Iris-versicolor
5.3362391,2.3820711,4.8207372,0.83554216,Iris-versicolor
6.1460461,2.7025064,4.2477632,1.65420551,Iris-versicolor
5.9516097,2.8234939,3.602227,1.59107502,Iris-versicolor
5.3427107,3.0251343,2.7965579,1.22812895,Iris-versicolor
6.8995202,2.6422051,2.3790952,1.65620431,Iris-versicolor
6.6031534,2.971868,4.0013282,1.15937832,Iris-versicolor
5.8040084,2.6297277,3.8572632,0.72626199,Iris-versicolor
5.052848,2.7474849,2.5017073,1.23766176,Iris-versicolor
5.6554526,2.6903529,3.0571006,1.42708003,Iris-versicolor
4.9896398,3.1584164,3.2258301,1.09451747,Iris-versicolor
6.9534312,2.7465338,2.3391316,1.5260728,Iris-versicolor
5.958453,2.7366003,4.9216551,1.34744859,Iris-versicolor
5.3751975,2.9861722,3.7572359,0.87870617,Iris-versicolor
5.0732969,2.5355335,4.3316521,0.70447579,Iris-versicolor
5.2978415,2.655131,3.0431151,0.71703759,Iris-versicolor
4.9177071,3.0140916,4.3466495,1.04990476,Iris-versicolor
5.3350759,3.1791571,4.2472966,1.75738858,Iris-versicolor
5.7580519,2.7030384,2.0426607,1.20224564,Iris-versicolor
5.4904431,3.033299,3.7340059,0.58598983,Iris-versicolor
4.8318928,2.0487492,3.0910082,1.46721006,Iris-versicolor
4.9757231,3.0549283,2.7484885,0.93916562,Iris-versicolor
4.6618285,2.9189445,3.453659,1.40850286,Iris-versicolor
5.8772492,2.622605,4.3068832,1.73909064,Iris-versicolor
5.6672208,3.2001576,4.5044261,1.06160709,Iris-versicolor
4.6618285,3.0558134,2.5260737,1.10708021,Iris-versicolor
5.3275677,2.9308762,4.9580389,1.05339832,Iris-versicolor
5.1051888,2.8718255,2.644131,1.2449481,Iris-versicolor
5.6225252,3.2296319,3.8893843,1.7086358,Iris-versicolor
6.082285,2.8283793,2.3356807,1.46382078,Iris-versicolor
5.7039001,2.7323314,3.8594698,1.23287622,Iris-versicolor
6.0152991,2.7913807,4.727935,1.09442401,Iris-versicolor
6.1161714,2.650453,3.6431692,0.64312313,Iris-versicolor
5.096173,3.0318482,2.712542,1.66897546,Iris-versicolor
5.3521337,3.5379844,4.0791717,1.92668242,Iris-versicolor
4.6618285,2.0487492,3.2911011,1.70522513,Iris-versicolor
5.7522729,3.0175204,2.6615287,1.25393505,Iris-versicolor
4.868818,2.0487492,2.6513236,1.900121,Iris-versicolor
5.0812408,2.4443455,3.1358388,0.58598983,Iris-versicolor
6.6099887,2.8813763,2.517251,1.39434652,Iris-versicolor
6.2775075,2.52647,4.6090043,1.62391869,Iris-versicolor
6.012279,2.923021,3.3416788,1.50785517,Iris-versicolor
6.0457762,3.0275265,2.3427494,0.89026926,Iris-versicolor
4.9211334,2.5275593,5.1463373,1.00640939,Iris-versicolor
4.8760738,2.6529899,3.0897528,1.85359593,Iris-versicolor
5.7901692,2.1683456,2.7412441,0.58598983,Iris-versicolor
4.6618285,3.1969563,3.8203376,0.83773308,Iris-versicolor
4.971196,2.6405008,3.3712414,0.58598983,Iris-versicolor
4.6618285,2.7703688,2.6684893,0.77659104,Iris-versicolor
6.9785869,3.0929401,4.4289831,0.62241516,Iris-versicolor
4.6618285,2.7873949,3.1451626,1.29875266,Iris-versicolor
5.3864201,2.9023191,5.5725653,0.93668922,Iris-versicolor
4.9845042,2.8505352,3.1867877,1.50727076,Iris-versicolor
5.0642652,3.1751784,2.9031618,0.78776538,Iris-versicolor
6.9486496,3.1305981,2.2781816,0.78772445,Iris-versicolor
5.6976433,2.5142635,4.211918,1.98686187,Iris-versicolor
5.3141968,3.5013948,3.8794904,0.70133543,Iris-versicolor
5.1567767,2.7969415,4.5038011,1.83067153,Iris-versicolor
4.8502145,2.5127143,2.7411176,0.83690103,Iris-versicolor
5.7131777,2.3827185,5.2190963,0.90521178,Iris-versicolor
4.6618285,2.8326528,3.2982238,2.03589827,Iris-versicolor
5.8886573,3.3222689,4.4199279,1.51236476,Iris-versicolor
5.6433116,3.5295166,3.867663,1.10614586,Iris-versicolor
5.6396091,2.862636,4.0355045,0.8660722,Iris-versicolor
5.6221383,3.0970368,2.0426607,1.02290813,Iris-versicolor
6.809306,3.3910002,3.7031145,1.74027729,Iris-versicolor
4.6618285,2.8466406,3.6493057,1.40644537,Iris-versicolor
5.0493899,2.9540375,5.0362346,0.74435368,Iris-versicolor
6.4175839,2.5422611,3.4409634,0.92384651,Iris-versicolor
5.1527104,3.2923246,3.3482444,2.04265351,Iris-versicolor
5.8098038,3.1801344,3.8763169,1.51688019,Iris-versicolor
4.6618285,2.7400538,4.3754845,1.63641035,Iris-versicolor
5.7064613,2.7364273,3.2489045,1.09531314,Iris-versicolor
6.5565766,2.4411932,4.5634796,0.85280427,Iris-versicolor
5.5645559,2.153852,4.8612142,1.42344812,Iris-versicolor
6.6225184,2.5422813,5.4188773,1.6750178,Iris-virginica
5.8463838,3.1328054,5.3016022,1.56214612,Iris-virginica
6.4411129,2.8972836,5.0705866,1.96423163,Iris-virginica
4.6618285,3.1830214,5.6876351,1.93002044,Iris-virginica
6.9081086,2.7737478,4.3230681,1.78456254,Iris-virginica
4.6618285,2.3257116,5.7531795,0.85523698,Iris-virginica
5.0210493,2.6236373,5.6422029,1.95425273,Iris-virginica
6.7904011,2.8681821,5.3157184,1.10868394,Iris-virginica
6.1484041,2.3413886,5.3550061,0.79882248,Iris-virginica
5.3315229,3.3574084,5.8064789,1.45219662,Iris-virginica
4.8827136,2.4708796,5.4642504,1.52479612,Iris-virginica
5.5120329,2.6248684,5.5405602,0.80850997,Iris-virginica
6.3542232,2.4730001,2.6500088,1.77261284,Iris-virginica
6.4821583,3.1798964,3.0087122,1.94678267,Iris-virginica
4.6618285,2.8243618,5.2223604,1.71231692,Iris-virginica
4.6618285,2.0487492,5.7730548,1.45332318,Iris-virginica
6.4609044,3.2818902,5.4177392,0.90940095,Iris-virginica
6.0550984,2.2903128,5.6632078,0.58598983,Iris-virginica
6.8008779,3.0513297,5.2427586,1.23554104,Iris-virginica
5.6805942,2.9968743,5.5715524,0.99703174,Iris-virginica
6.0915953,2.4174224,5.6251198,0.58598983,Iris-virginica
5.8669256,2.6241882,5.5186241,0.95016526,Iris-virginica
4.9684834,3.0243727,5.6694846,1.92142884,Iris-virginica
5.5819885,3.4557186,5.2659378,1.71399139,Iris-virginica
6.7426489,2.9451378,3.4947136,1.93711732,Iris-virginica
4.9455068,2.8469683,5.3135175,2.05822504,Iris-virginica
5.7936044,2.8909367,5.2082113,1.9619756,Iris-virginica
6.2953802,2.5736171,5.589694,0.83016106,Iris-virginica
5.6781979,3.0772136,5.7057417,1.55732205,Iris-virginica
4.6618285,3.0277993,5.6742191,2.05905818,Iris-virginica
5.5629404,3.4158154,5.4108523,0.9774891,Iris-virginica
4.6618285,2.254628,5.6052633,1.71140753,Iris-virginica
4.8006017,2.3047697,5.6522735,0.75048286,Iris-virginica
5.2779213,3.0197536,5.7930567,1.48819513,Iris-virginica
4.8404477,2.2651038,5.2898521,1.53828275,Iris-virginica
6.4432761,2.6863294,5.1822156,1.00791095,Iris-virginica
6.8936194,3.1272045,5.7484946,0.77994009,Iris-virginica
5.9310801,2.6989548,5.6254024,1.85857352,Iris-virginica
6.2102319,3.2477111,5.068296,0.8417982,Iris-virginica
6.25191,2.7053586,5.5689169,1.10510187,Iris-virginica
4.9143907,2.4056695,5.5277269,1.91679895,Iris-virginica
4.6618285,2.6271328,5.3126987,1.89525788,Iris-virginica
4.7452894,3.182789,5.0359835,2.04409324,Iris-virginica
