age,fnlwgt,capital-gain,capital-loss,hours-per-week,education-num,workclass,education,marital-status,occupation,relationship,race,sex,native-country,class
63.468167,298965.0,1123.8465,949.39992,19.551736,9.56176, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Male, Germany,50K-
5.89305,237430.01,7646.6951,1300.99504,32.417977,8.454303, ?, Some-college, Separated, Priv-house-serv, Unmarried, Asian-Pac-Islander, Female, Germany,50K-
43.354768,288868.22,9773.7391,25.67128,74.090018,13.514037, Local-gov, 10th, Separated, Handlers-cleaners, Not-in-family, Other, Male, Germany,50K-
0.765561,59.14,1.6687,0.03871,2.714522,8.215226, Private, Bachelors, Divorced, Exec-managerial, Wife, Black, Female, Germany,50K-
84.804788,536011.51,10862.0389,349.51232,68.027489,18.003174, Self-emp-inc, Assoc-voc, Widowed, Transport-moving, Unmarried, Other, Male, Germany,50K-
0.765561,59.14,612.2608,0.03871,2.714522,13.946572, Private, Some-college, Separated, Exec-managerial, Not-in-family, Other, Male, United-States,50K-
18.228008,221495.1,12759.0856,41.12644,71.296513,8.395567, Federal-gov, Assoc-voc, Divorced, Other-service, Own-child, Other, Female, United-States,50K-
64.829058,559618.56,1469.764,960.56146,24.589315,17.230517, Federal-gov, Assoc-acdm, Widowed, Handlers-cleaners, Own-child, Other, Male, Germany,50K-
29.798192,463744.93,1.6687,1104.28742,28.65788,7.106051, ?, 7th-8th, Divorced, ?, Wife, Other, Female, United-States,50K-
70.400269,210769.07,3061.4337,314.84699,32.352611,11.12905, ?, Some-college, Widowed, Craft-repair, Own-child, Asian-Pac-Islander, Male, United-States,50K-
6.067953,610534.4,5553.2041,392.20328,50.590602,5.344331, Local-gov, 7th-8th, Widowed, Handlers-cleaners, Wife, Black, Female, United-States,50K-
53.462916,176039.47,15217.3056,183.7561,56.828454,5.986457, State-gov, 7th-8th, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female, United-States,50K-
1.987048,59.14,9339.5313,961.81631,46.340927,15.90037, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male, United-States,50K-
13.022249,59.14,1.6687,1084.01044,58.770903,10.515242, Local-gov, Bachelors, Divorced, Exec-managerial, Husband, Other, Female, United-States,50K-
41.35655,435291.56,1938.9541,663.78042,73.7664,6.546601, Self-emp-inc, Some-college, Widowed, Exec-managerial, Own-child, Asian-Pac-Islander, Female, Germany,50K-
0.765561,59.14,1.6687,763.10142,82.342273,1.285361, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male, Germany,50K-
53.336493,556515.1,5367.9982,871.30863,75.93291,9.571231, State-gov, Bachelors, Widowed, Transport-moving, Own-child, Asian-Pac-Islander, Male, Germany,50K-
57.085055,132002.71,17923.5545,464.40017,62.84863,7.777164, Self-emp-not-inc, Assoc-voc, Separated, Handlers-cleaners, Wife, White, Male, United-States,50K-
0.765561,224897.53,10176.5768,260.63547,8.655836,12.02107, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Female, Germany,50K-
23.212194,354794.19,11578.931,603.41082,35.453474,15.737783, Self-emp-not-inc, HS-grad, Separated, Other-service, Own-child, Asian-Pac-Islander, Male, United-States,50K-
82.848298,341487.5,8047.5633,157.57182,51.153749,11.209966, ?, HS-grad, Separated, Handlers-cleaners, Own-child, Black, Female, United-States,50K-
65.707602,609767.69,1051.6896,22.72672,35.628193,5.438475, Self-emp-inc, HS-grad, Separated, Farming-fishing, Own-child, White, Female, Germany,50K-
33.041551,358211.5,755.9357,656.03775,12.52411,11.56678, Local-gov, Assoc-acdm, Widowed, Adm-clerical, Own-child, Black, Female, United-States,50K-
0.765561,67932.8,17743.8311,65.52558,49.14085,12.669614, State-gov, HS-grad, Separated, Craft-repair, Husband, Other, Male, Germany,50K-
50.716244,42362.19,4138.1252,728.00671,75.243516,8.25254, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Husband, White, Female, United-States,50K-
0.765561,59.14,1.6687,0.03871,2.714522,10.319577, Private, 7th-8th, Never-married, ?, Wife, White, Male, Germany,50K-
17.542259,531334.51,14151.1745,942.23475,67.782675,5.245906, Federal-gov, Some-college, Never-married, Priv-house-serv, Unmarried, Asian-Pac-Islander, Male, Germany,50K-
14.876625,520952.37,6909.3035,1125.28632,61.727005,13.34498, Private, 7th-8th, Divorced, Farming-fishing, Wife, Other, Male, United-States,50K-
