Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
113770.8192886,1472.2202745,468.03815,255.20895,0.9209345,0.7591909,121307.44593,279.90316,0.8135958,0.9805214,0.8154103,0.8237015,0.00422948,0.0014987263,0.92219156,0.9961424,BOMBAY
107537.1383738,1144.6269998,509.45098,334.84658,1.1874545,0.5463758,129056.93839,100.276709,0.7092549,0.98206,0.92415842,0.8630316,0.00409773,0.0014445458,0.77125987,1.0003057,BOMBAY
83884.2122009,1254.9350569,462.00273,342.05447,1.1982864,0.5318877,142485.95494,381.929941,0.771726,0.9726958,0.77574868,0.8498644,0.00441169,0.0017296969,0.66591644,0.9938921,BOMBAY
85354.0184044,1448.5399187,540.09545,277.77355,1.336051,0.6274468,137846.85376,73.373286,0.6868679,0.9889791,0.66987613,0.9651401,0.00582676,0.0007187262,0.9409783,0.9950631,BOMBAY
145257.0876344,898.9680937,488.47747,314.89521,1.7877523,0.7222445,120651.8821,278.471319,0.6048933,0.9800554,0.71792658,0.8470858,0.00446625,0.001267045,0.57500594,0.9937938,BOMBAY
52454.0797469,1507.038229,559.88283,283.63341,1.8364794,0.486736,108641.15698,107.972221,0.778834,0.9970201,0.78351888,1.0231753,0.00899155,0.0009635991,0.5714372,0.9960249,BOMBAY
53543.5314551,1387.1150035,401.13911,284.32732,0.6899018,0.4254343,73657.95087,218.722675,0.7959475,0.9850663,0.83811126,0.9404437,0.00560833,0.0013435274,0.78436239,0.9977732,BOMBAY
76574.7403547,635.9026602,425.28686,339.21814,1.9338617,0.9797092,149432.85727,179.977418,0.7275046,0.9881737,0.76415815,1.0037087,0.00478755,0.0006346585,0.75127343,0.9906747,BOMBAY
16632.299893,1497.6078117,488.24215,291.39618,0.7083394,0.5592093,142490.31875,198.979148,0.6033708,0.9735851,0.85850782,1.0220824,0.00652796,0.0012427186,0.33783708,1.0055527,BOMBAY
25346.9956959,1351.5683915,128.32447,315.99878,0.7322232,0.8922758,134426.3026,128.181901,0.7681855,0.9993121,0.79569693,0.9621305,0.0051418,0.0009377913,0.82345728,1.0066696,BOMBAY
