Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,class
54666.227,1363.78506,344.850233,323.519313,1.6051952,0.54562203,82006.42842,300.38866,0.60389986,0.9825684,0.68605229,0.8369998,0.0056439041,0.00126480871,0.58548153,0.99284702,CALI
14168.978,961.29939,315.220366,128.93334,1.8512195,0.80088013,154572.57362,403.97622,0.60738149,0.98256648,0.69661572,0.6863852,0.0036472664,0.002845893,0.78521228,0.99721364,CALI
40694.951,1269.54251,419.608959,328.890464,1.360618,0.79193196,138322.2331,308.78165,0.7860233,1.00007876,0.94521295,0.75530749,0.0064565035,0.00115673009,0.66714462,0.98901684,CALI
142230.49,1423.11831,469.008152,249.67906,1.251576,0.69608672,74206.89549,259.3399,0.91297066,0.98829263,0.76420446,0.81634192,0.0039152275,0.00062615704,0.56738261,1.00438511,CALI
127700.791,1384.38863,144.72913,324.324623,0.9885714,0.82767306,127087.90543,126.79025,0.86532902,0.98477267,0.81529381,0.63594798,0.0063961964,0.00102047302,0.71979356,1.0080842,CALI
88403.244,1468.49483,479.015767,326.981586,1.2669344,0.91271682,154361.9595,393.47204,0.89352499,0.98286053,0.88511691,0.70090557,0.0079853479,0.0026368456,0.68465969,0.99080096,CALI
55646.619,1035.93744,326.591524,325.597289,0.9158319,0.89656627,158589.29272,396.42404,0.59925356,0.99033555,0.91414084,1.00821296,0.0076161472,0.00250970564,0.62237135,0.9888523,CALI
66703.61,1396.43027,523.097505,302.92759,1.6437315,0.46177509,63037.25527,242.76921,0.80692793,0.99465111,0.85556424,0.61079368,0.0033360339,0.00184918893,0.60399254,0.99437637,CALI
141780.696,1367.95047,515.654652,327.242038,0.9205939,0.72382815,135512.15258,231.52335,0.60500889,0.98071469,0.90336069,0.85921236,0.0074884635,0.00117543714,0.57810195,1.00882557,CALI
51609.538,1391.75593,521.509079,319.885873,1.9040553,0.46177509,621.33075,121.30152,0.59522945,0.99177025,0.68635703,0.75229744,0.0037986253,0.00197935813,0.76747307,1.00952134,CALI
135781.351,1459.10237,475.067687,233.846752,1.06862,0.9364808,126524.94734,399.66417,0.81761867,0.98750976,0.93806747,1.03394619,0.0047590331,0.00160196845,0.56418112,0.99826043,CALI
31377.087,1324.06903,393.778398,326.970195,1.04293,1.07908991,138440.32775,328.18094,0.91838576,0.98386142,0.67740908,0.81166806,0.0076342834,0.00067639509,0.62365906,1.00085127,CALI
24058.87,1435.34748,290.820332,329.020127,1.8110468,0.79145285,113667.31339,224.01612,0.60050965,0.98294868,0.986459,0.92395435,0.003967528,0.00178355368,0.71056952,1.00828335,CALI
124635.585,1422.62853,515.952723,327.091716,1.0786821,1.07756847,54368.79084,348.07412,0.86047941,0.99051236,0.70045186,1.03996873,0.0092853053,0.0025231352,0.64362393,0.99335331,CALI
97438.468,1354.31768,303.04787,328.235052,1.5825184,0.70146361,159746.70433,395.99062,0.74189686,0.98240773,0.69136049,0.87524277,0.0043649348,0.00246354727,0.76099526,1.01037174,CALI
85365.248,986.37573,505.950366,314.333175,1.4676236,0.47996606,621.33075,413.36956,0.70761876,0.9806814,1.02071995,0.87942877,0.0035931214,0.00241307506,0.53719076,0.99653027,CALI
54949.337,1259.99903,218.868456,260.86297,0.9000388,0.97625257,111643.20113,288.27697,0.6270873,0.99420114,0.86711013,0.63061115,0.0053730666,0.00152943853,0.58334842,1.00066005,DERMASON
120419.333,927.04029,98.362611,254.625248,2.122988,0.67880947,116333.20724,175.78024,0.60213091,0.98372031,0.92108551,0.82122999,0.0050596474,0.00309107508,0.41025902,1.00311726,DERMASON
86063.148,804.94156,429.454314,153.455188,1.0180691,1.0844559,116065.72168,377.93288,0.76824769,0.9966306,0.68436398,0.62663567,0.0058727035,0.0020054766,0.80954456,0.98382087,DERMASON
71693.765,1264.71509,443.199056,288.262032,2.1173865,0.77600472,143684.5098,309.47721,0.64601741,0.98471493,0.88847733,0.64776384,0.0033148297,0.00094440365,0.39296591,0.99441109,DERMASON
2273.843,944.60143,348.385698,295.384132,1.9997336,0.46910251,27018.7717,291.71556,0.79862891,0.9847714,0.87426293,0.8126733,0.0078324921,0.00145690898,0.59087309,1.00035264,DERMASON
141713.119,1266.21075,290.928206,200.065918,1.8899437,0.62371639,127008.19991,159.67629,0.83260596,0.98017841,0.89291341,1.01522607,0.0051133002,0.00278524522,0.49063633,1.00046109,DERMASON
5407.077,1091.10962,510.075535,253.308572,1.5920105,0.98035358,94205.73256,334.39726,0.77331822,1.00013616,0.95976458,1.02976118,0.0058168029,0.00176092831,0.40548665,0.99667342,DERMASON
