dteday,holiday,weekday,workingday,season,yr,mnth,hr,temp,atemp,hum,windspeed,weathersit,cnt
23.339086533,0.23978017271,1.189319253,0.405574739,2.9822010994,0.0347005054,7.66602087,6.2884817123,0.6615817,0.719014585,0.909484148,0.23712934554,1,105.75995963183222
17.481582642,0.00013811786,5.690662384,0.9630615115,2.5463249683,0.4938812256,4.122292519,7.9641594887,0.56580234,0.507072806,0.513378978,0.02927051298,1,94.88495142889346
21.442466736,0.0560355708,4.4062666893,0.0430934913,4.3294839859,0.6508435011,8.783407211,16.3516044617,0.63485235,0.227953538,0.836894333,0.29447323084,1,76.53696170232276
10.106905937,0.08108264953,7.082555294,0.6972690821,1.8141572475,0.6325044632,7.717429638,16.9185771942,0.32864675,0.442444623,0.482232928,0.22067312896,1,67.16875388687214
22.05642128,0.13173000515,1.3532713652,0.4860143065,2.2034707069,0.308593154,7.790727615,13.3279314041,0.92211825,0.588796377,0.514169633,0.36833781004,1,95.30470990583957
3.444301605,0.02807376906,0.0009317389,1.3465585709,2.0921096802,0.0008210512,8.220871925,18.0697555542,0.51396769,0.030145787,0.418336779,0.27808269858,3,122.46185489777736
4.232996464,0.22176346183,3.5768351555,1.0715613365,3.1886832714,0.1104256213,8.220871925,16.3207149506,0.59704739,0.030145787,0.619361639,0.19203175604,1,97.27521854114849
14.114333153,0.19156324863,0.6566337347,1.4934133291,1.5079094172,0.3610698283,2.643375874,17.3604488373,0.07625,0.444382638,0.596337855,0.19420515001,1,158.32163815492225
19.006860191,0.22859048656,0.317720128,1.2406162134,4.3841346166,0.8829440093,13.129577773,6.2586914525,0.78917851,0.62792636,1.18791523,0.02144662484,2,132.76872779561447
31.185796738,0.1195994392,1.2709473372,0.5188230872,2.1871938705,0.3718059957,6.335516453,10.2359933853,0.50973243,0.564027131,0.388754934,0.2359380573,1,178.52315781692093
12.671105385,0.28482693434,4.0204415321,0.2040321976,3.1085958481,0.5021464825,5.738708019,13.339676857,0.20819901,0.427389532,0.356164813,0.1305128485,1,139.8809864611656
0.059331797,0.14793555439,5.7757506371,1.0145235062,1.8933933973,0.0895947516,5.642817974,10.5422286987,0.54434168,0.576034665,0.670910418,0.45334124565,1,127.11573165641249
23.324531555,0.09980576485,0.7358754277,1.1349433661,1.1274092197,0.6375771165,8.495142937,7.7843437195,0.3654975,0.658441663,0.751259804,0.20800639689,2,126.72600057497478
2.78942728,0.00071550778,4.9959187508,0.0793611854,1.8933933973,0.0895947516,5.642817974,10.5422286987,0.54434168,0.399313301,0.670910418,0.07496129721,1,148.3827575255157
27.579397202,0.05347340181,3.3150310516,0.748593688,2.8698132038,0.5821167231,2.220532656,8.9713687897,0.32490364,0.449743956,1.088855624,0.4169357121,2,81.367150997176
6.933014393,0.1152747646,4.6134257317,0.6728118062,1.4355348349,0.3727667332,3.527670622,13.6196660995,0.41586369,0.553834379,0.675097823,0.02499991097,1,75.41438273969361
0.059331797,0.02807376906,0.0009317389,0.1266890466,3.1886832714,0.0008210512,16.667401692,7.9150664332,0.00665742,0.472827621,0.054570645,0.06897742679,1,144.57954706077183
10.106905937,0.08108264953,7.082555294,0.6972690821,1.8141572475,0.6325044632,7.717429638,16.9185771942,0.32864675,0.442444623,0.482232928,0.22067312896,1,67.16875388687214
15.929262161,0.12614633143,0.805490613,0.3888712525,2.9402184486,0.6403034925,6.233170509,8.0786476135,0.54895461,0.417466342,0.630889535,0.29152321815,1,191.38263796693056
