fixed acidity,volatile acidity,citric acid,residual sugar,is_red,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.4666958,0.6205391884,0.1841225475,4.922953606,0.1901081353,0.10565618426,37.3376503,77.3932648,0.99087,3.410858,0.3922419,12.2641859,5.93752614622985
5.0338264,0.3802832961,0.2250966579,4.19865799,0.3203251064,0.06187237054,42.89304733,96.7916946,0.99581,3.403869,0.54367203,10.4115095,5.612719078921465
5.0885844,0.5101493001,0.2032118291,1.820316792,0.0214297455,0.0386223197,50.33388901,83.7068024,0.99603,3.235112,0.54047793,10.5268469,5.160237041977194
8.3089437,0.4727920294,0.1913036704,10.820295334,0.399646312,0.09320444614,15.3380785,203.2921448,0.99191,3.139718,0.44266972,11.2949409,5.506099824339445
6.8234696,0.8113835454,0.0795369297,8.201371193,0.4599199593,0.06389609724,9.61166382,79.9221954,0.99229,3.293889,0.44168243,9.4881506,5.180140134129239
7.7933478,0.3913933635,0.0728240907,11.627109528,0.391956985,0.08083599061,46.59512329,168.9318237,0.99282,2.855445,0.66892064,11.6968298,5.885880393315304
6.7648797,0.4562852979,0.2046927065,4.143974304,0.007166564,0.06450160593,33.20885086,193.9759216,0.99345,3.118976,0.42795447,11.5020533,5.465869495565207
5.9772739,0.2256148756,0.4041496813,2.450046301,0.0592349656,0.04110124707,29.88956451,92.5339355,0.98998,3.199338,0.42053926,8.7827282,5.583923212049729
8.013133,0.5176208615,0.5940588117,3.699871063,0.2384626418,0.05330871418,35.33319855,133.9671173,0.99383,3.302987,0.34020266,10.9184341,5.382774886504712
6.1980391,0.2097733617,0.2245452106,2.598398685,0.0117032919,0.04666429013,34.60324478,135.5311279,0.99958,3.047519,0.30188242,10.7757254,5.197787466638562
6.7178998,0.3024204075,0.5774071217,1.364511251,0.4957524836,0.05058646202,36.6782608,144.9026031,0.9953,3.371368,0.5913254,9.0667114,5.165967307041787
7.4582324,0.2634517848,0.3289870918,3.432842255,0.6076921821,0.03062087484,31.44543266,127.7845459,0.99572,3.226448,0.57667458,11.5547915,5.93800038894478
5.9161296,0.2716399729,0.2358152717,1.133464336,0.1324628145,0.01143844333,30.10147858,59.4918327,0.99403,2.832627,0.35719919,10.7786169,5.958601056073399
7.9479938,0.4787462354,0.3178519905,3.598632812,1.0825242996,0.05009471998,48.00175476,222.1303101,0.99444,3.419484,0.57295293,11.3538475,5.409177354593365
