dteday,holiday,weekday,workingday,season,yr,mnth,hr,temp,atemp,hum,windspeed,weathersit,cnt
17.193466,0.02642027,3.1792591,0.5155805349,2.3419557,0.46425828338,3.4202464,7.361536,0.3217591345,0.66006571054,0.6004012,0.17297588289,1,179.34
8.015371,0.2270916,2.9669688,0.6602638364,0.5531414,0.38180541992,8.2648096,28.761837,0.700406611,0.37710571289,0.6219268,0.39473071694,1,91.256
22.925734,0.10245357,4.6068187,1.3008729219,1.854546,0.75126284361,8.6885204,6.4694963,0.7884351611,0.26679593325,0.7272085,0.24348008633,2,140.028
30.077675,0.02196753,0.6474666,0.5609639287,3.5520213,0.4178839922,8.0524616,6.3201485,0.4208982587,0.29409864545,0.2308701,0.06790055335,1,90.552
2.326734,0.08034005,2.4156046,1.6709388494,3.4051747,1.1068905592,7.1192393,6.0165973,0.4190204442,0.92354995012,0.5551143,0.14800806344,1,165.566
18.652967,0.20613612,0.0005757,0.3463558853,3.128906,0.95761620998,0.0046649,0.0019933,0.2867050171,0.63913542032,0.5231404,0.28289994597,1,118.65
35.802219,0.21051414,5.9840994,0.809263587,3.0011332,0.37939435244,2.6366167,9.7010651,0.6373570561,0.83495664597,0.4462519,0.29391875863,3,145.986
20.109659,0.16766948,2.0034082,0.576666832,1.7806787,0.66805660725,7.9814706,6.2234778,0.360424757,0.56975752115,0.8252022,0.50572878122,2,138.676
28.975637,0.0435273,1.172129,1.1353900433,2.4042642,0.48495703936,7.0934906,5.7397084,0.4320692122,0.56121873856,0.8311355,0.17490851879,1,99.662
0.007086,0.12093341,0.0005757,0.3994477391,0.5531414,0.01379127987,8.2648096,29.1928959,0.700406611,0.47150915861,0.7486091,0.00033015606,1,92.726
26.539383,0.11857804,2.3150611,0.7971599698,2.3587072,0.57718974352,7.4348731,5.7099791,0.70551157,0.76194304228,0.5493237,0.34609782696,1,172.224
9.915365,0.24621689,3.1629894,0.2712252438,2.1296184,0.37262281775,2.7500939,11.9614697,0.3182339668,0.38519141078,0.9417359,0.26380479336,1,105.742
17.169247,0.02805136,2.213063,0.5551915765,0.723906,0.95614862442,10.3900099,21.461113,0.3185093701,0.08890102804,0.6304118,0.30665147305,1,88.24
33.408371,0.03586278,2.4960341,0.4990243018,2.6408193,0.94377732277,7.5518885,7.7371497,0.7480544448,0.14190401137,0.6888657,0.17814473808,2,148.06
25.291451,0.02418372,3.383491,1.0103063583,2.6386349,0.15690709651,9.0958767,5.7676539,0.4992782474,0.54358881712,0.8723071,0.27317360044,1,104.874
25.044865,3.157e-05,3.3472586,0.2896476984,3.9553418,1.30759894848,6.5699501,0.2506429,0.1512348205,0.54809719324,0.7158414,0.22496776283,1,100.08
4.480449,0.13152771,1.735953,0.6517912745,3.3524957,1.04892337322,5.4345222,26.5742893,0.1682694852,0.60536432266,0.891229,0.20209881663,2,113.466
27.147825,0.25310421,0.5531046,0.3591929376,1.8518597,0.9667416811,8.0288334,8.0553265,0.4578455687,0.63710045815,0.3625772,0.22608667612,1,150.19
15.285363,0.00894825,2.128608,0.1332682073,1.1670924,1.68219590187,7.1335063,0.9464485,0.3170697689,0.5194144249,0.8581241,0.32090115547,1,88.306
0.007086,3.157e-05,7.2095146,0.2275200337,0.9016706,0.28724467754,11.2676888,9.5095406,0.2514918149,0.72797143459,0.0107564,0.00033015606,1,175.46
17.529404,0.06613562,4.4325805,1.6574020386,0.3545477,0.44264313579,8.1172276,6.1513505,0.6325381398,0.43797162175,0.8628051,0.25976809859,1,88.406
11.56904,0.06938801,2.9612026,0.6781864762,1.4812037,0.89781576395,4.1926422,5.6167555,0.1954252869,0.40898117423,0.9546741,0.29252511263,1,86.36
