fixed acidity,volatile acidity,citric acid,residual sugar,is_red,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.9141536,0.365380794,0.1456,5.846951,0.5152430534,0.063772604,13.06905,225.0552673,0.99017322,3.3131025,0.6787627,10.204014,5.434
6.944335,0.405501068,0.1808,6.007648,0.9742594361,0.089846894,38.95781,128.6115112,0.99336308,3.0717487,0.6811653,10.912386,5.802
9.8374224,0.446769357,0.5859,12.776232,0.3415122032,0.036912624,34.07298,151.0662842,0.99515384,3.2968638,0.5983287,10.350353,6.0
8.5950613,0.505800545,0.2199,11.109128,0.1464929879,0.04348008,23.60243,105.2152863,0.99167854,3.3503728,0.6575549,11.299939,5.758
7.8755903,0.440203011,0.3649,9.745441,0.0583215319,0.005732734,25.26286,143.9243622,0.99381536,3.3846474,0.5925257,9.150574,5.544
6.2832818,0.352986664,0.4244,3.458216,0.2407560498,0.062842101,26.47625,23.7487144,0.99805754,3.11971,0.5875534,10.125192,5.576
6.7752113,0.675042093,0.199,4.826146,0.1248999685,0.010974915,32.28864,268.8684998,0.99176008,2.8531089,0.7220374,10.44094,5.268
7.1227703,0.009509575,0.4346,2.874854,0.2328187972,0.067855954,18.9321,104.8982849,0.99600804,3.2100816,0.5451424,10.071315,5.706
5.3575926,0.528518498,0.0499,3.788557,1.1414606571,0.062925115,28.23391,145.816391,0.99481887,3.0744848,0.7041371,10.414385,5.484
7.7637444,0.166948169,0.2244,6.987516,0.1930365264,0.033459298,2.59423,66.8337479,0.99223334,3.1970122,0.6979384,11.100777,5.276
7.004499,0.355745286,0.3379,11.541923,0.8314755559,0.035420783,10.28094,119.5970688,0.99246526,3.03197,0.4786548,10.93209,5.528
5.6627665,0.245148107,0.5478,16.946514,0.7885591984,0.088969201,62.15708,82.8368073,0.99624819,2.9911828,0.6004206,9.453569,5.552
7.3867793,0.489524573,0.2229,5.735384,0.0599281639,0.067766622,34.44386,119.5412598,0.99354291,3.309597,0.5820522,9.558913,5.26
6.7766752,0.118540734,0.1937,4.858264,0.1627349406,0.048836365,24.73388,176.8244629,0.99470276,3.333714,0.5450636,8.636406,5.844
9.8873386,0.338051289,0.0284,1.939639,0.9984633327,0.104341745,5.24831,76.8353271,0.99528164,3.3322859,0.1784466,12.581478,5.972
5.3998265,0.434976995,0.3973,2.007427,0.1139707863,0.036416348,18.89381,94.5921707,0.99682623,3.2242343,0.5519214,10.917093,5.786
7.8755903,0.440203011,0.3649,9.745441,0.0583215319,0.005732734,25.26286,143.9243622,0.99381536,3.3846474,0.5925257,9.150574,5.544
8.1419439,0.49405843,0.2271,0.318685,0.0119867763,0.069422014,12.69734,163.4399567,0.99354255,3.2793334,0.3987809,11.97359,5.562
6.5497074,0.530517876,0.2285,3.782134,0.3896170259,0.049500696,36.48578,80.042099,0.99403828,3.5004876,0.587974,9.455709,5.43
6.9202666,0.120704651,0.1263,10.189456,0.1303276867,0.067642502,51.35485,158.7600861,0.99273884,3.3209703,0.6918318,10.101942,5.948
9.3190765,0.446365327,0.538,0.738686,0.3082430959,0.027699078,67.88045,164.6925812,0.99705428,3.1514878,0.5412638,9.572074,5.206
7.9141536,0.365380794,0.1456,5.846951,0.5152430534,0.063772604,13.06905,225.0552673,0.99017322,3.3131025,0.6787627,10.204014,5.434
6.4407964,0.532263339,0.3406,2.833475,0.4706261158,0.033200122,12.22977,97.5394135,0.99340022,3.1473057,0.426854,9.205061,5.07
7.8081079,0.522576571,0.2407,6.829462,0.2471156567,0.008281793,12.41058,98.8261185,0.99819922,3.1261728,0.4498122,12.284269,5.958
7.9539647,0.341859818,0.3765,10.184957,0.4524851143,0.003507606,6.0928,67.2343216,0.99161702,3.4452846,0.3738151,11.793425,5.182
6.4500299,0.357992262,0.4529,5.116555,0.1746100038,0.022363078,2.73866,13.0362911,0.98878759,3.4075167,0.5608946,10.578747,5.39
6.9259324,0.27907607,0.2267,3.897344,0.7157521248,0.037057567,24.30524,49.7264328,0.9962728,3.3890011,0.5048381,9.634275,5.498
8.0863094,0.348364294,0.4504,11.973989,0.4159926176,0.095676258,15.05947,59.9537697,0.98995358,3.5205929,0.3536325,10.505338,5.444
8.7043905,0.295329154,0.3921,1.959184,0.8091302514,0.040978856,15.63508,90.7772675,0.99426311,3.0495086,0.7214044,10.721642,5.664
6.6881676,0.414603502,0.399,5.43443,0.4009000361,0.09549576,18.44564,65.669426,0.9973951,3.2719936,0.5409439,11.674638,5.854
8.436553,0.380559802,0.0958,7.632674,0.0452833511,0.08211273,56.06668,82.1314468,0.99586838,3.1826799,0.2516342,11.112469,5.82
7.6477709,0.305974931,0.2997,7.55842,0.2459677458,0.019143358,35.28755,78.1413345,0.99610007,3.1301882,0.5028215,10.230641,5.636
7.2075825,0.26954782,0.3853,17.252981,0.2721870244,0.123758167,45.48196,127.1249619,0.99409276,3.5486321,0.6062697,9.027557,5.364
9.8374224,0.446769357,0.5859,12.776232,0.3415122032,0.036912624,34.07298,151.0662842,0.99515384,3.2968638,0.5983287,10.350353,6.0
7.0532346,0.569110811,0.3329,6.832127,0.6425357461,0.052853167,45.79158,186.4324799,0.99462026,3.0958073,0.5474443,9.694799,5.224
9.8873386,0.338051289,0.0284,1.939639,0.9984633327,0.104341745,5.24831,76.8353271,0.99528164,3.3322859,0.1784466,12.581478,5.972
7.4640889,0.337105751,0.0907,3.222451,0.5268361568,0.010925311,34.44571,116.5526276,0.993092,2.9935861,0.6505429,10.750354,5.982
6.4407964,0.532263339,0.3406,2.833475,0.4706261158,0.033200122,12.22977,97.5394135,0.99340022,3.1473057,0.426854,9.205061,5.07
9.8374224,0.446769357,0.5859,12.776232,0.3415122032,0.036912624,34.07298,151.0662842,0.99515384,3.2968638,0.5983287,10.350353,6.0
6.2832818,0.352986664,0.4244,3.458216,0.2407560498,0.062842101,26.47625,23.7487144,0.99805754,3.11971,0.5875534,10.125192,5.576
8.9324598,0.407349795,0.2194,1.625103,0.1209179088,0.020133659,28.75309,168.4478302,0.99580151,3.5277548,0.5551758,10.394757,5.644
7.1464367,0.201557532,0.0942,6.743246,0.082336612,0.071194224,12.86311,112.0619278,0.98920369,3.1504664,0.7898421,10.895901,5.892
6.5497074,0.530517876,0.2285,3.782134,0.3896170259,0.049500696,36.48578,80.042099,0.99403828,3.5004876,0.587974,9.455709,5.43
11.7738562,0.57488209,0.3885,2.670072,0.1412343681,0.038441405,34.96931,127.2282791,0.99967742,3.4458101,0.2960259,10.449191,5.638
9.8052826,0.369765162,0.311,7.827103,0.8855061531,0.035228938,38.30801,208.9478149,0.99603295,3.1567674,0.1097176,8.541932,5.082
8.8999691,0.330266178,0.4169,0.110102,0.3413873315,0.059177171,13.09091,58.5588799,0.99847853,3.3440719,0.7098614,7.976907,5.122
6.9676723,0.157199904,0.5649,5.192779,0.838144958,0.060205556,16.9522,51.9740334,0.99868125,3.558639,0.4456732,9.704,5.746
7.3091278,0.392756283,0.3599,3.149695,0.0058223633,0.041933164,48.79785,172.322113,0.99564528,3.2446117,0.6416368,10.236306,5.51
5.6627665,0.245148107,0.5478,16.946514,0.7885591984,0.088969201,62.15708,82.8368073,0.99624819,2.9911828,0.6004206,9.453569,5.552
9.3190765,0.446365327,0.538,0.738686,0.3082430959,0.027699078,67.88045,164.6925812,0.99705428,3.1514878,0.5412638,9.572074,5.206
6.3552585,0.376408011,0.2617,9.008682,0.1055484936,0.07495112,47.24177,133.1499176,0.99292737,3.1348596,0.4771893,9.471568,5.366
7.4221554,0.496887863,0.1789,14.199914,0.2191367894,0.051873576,23.86415,154.5483093,0.9944368,3.1166263,0.7940007,9.916547,5.378
7.2113652,0.379045367,0.4311,1.616909,0.5647123456,0.062773354,27.27547,216.1141815,0.9944064,3.2671416,0.7956621,9.389017,5.284
8.5950613,0.505800545,0.2199,11.109128,0.1464929879,0.04348008,23.60243,105.2152863,0.99167854,3.3503728,0.6575549,11.299939,5.758
8.436553,0.380559802,0.0958,7.632674,0.0452833511,0.08211273,56.06668,82.1314468,0.99586838,3.1826799,0.2516342,11.112469,5.82
7.9141536,0.365380794,0.1456,5.846951,0.5152430534,0.063772604,13.06905,225.0552673,0.99017322,3.3131025,0.6787627,10.204014,5.434
8.436553,0.380559802,0.0958,7.632674,0.0452833511,0.08211273,56.06668,82.1314468,0.99586838,3.1826799,0.2516342,11.112469,5.82
9.8374224,0.446769357,0.5859,12.776232,0.3415122032,0.036912624,34.07298,151.0662842,0.99515384,3.2968638,0.5983287,10.350353,6.0
6.6352262,0.312003016,0.2669,0.239075,0.0656069219,0.062560573,31.38159,72.9647064,0.99481791,3.3519442,0.2751439,9.598745,5.382
7.4520359,0.167529956,0.1241,10.271369,0.6354132891,0.083331734,18.65045,27.4697647,0.99521089,3.1331344,0.9248902,11.988157,5.866
6.7455816,0.518610954,0.3868,5.31516,0.1220960617,0.058768105,39.12253,75.3914108,0.99063081,3.4444227,0.484356,10.279004,5.546
7.5339684,0.558588207,0.4216,11.678326,0.0556625985,0.074667163,12.63144,80.7680206,0.98985279,3.2116234,0.8063152,12.477459,5.964
7.2006507,0.458463669,0.2486,12.818582,0.52035743,0.065735668,11.74316,101.9165268,0.99719745,3.2627535,0.6163437,10.71145,5.618
7.004499,0.355745286,0.3379,11.541923,0.8314755559,0.035420783,10.28094,119.5970688,0.99246526,3.03197,0.4786548,10.93209,5.528
6.7326584,0.619859874,0.3415,13.73552,0.1773677468,0.120884627,42.33969,154.2440948,0.99463612,3.3528042,0.6774135,9.901936,5.052
6.6353579,0.308921546,0.28,8.635721,0.3337721825,0.072983831,37.19529,41.4613152,0.9921214,2.7618868,0.453719,9.931298,5.44
5.783608,0.375449508,0.3306,5.241447,0.1682130694,0.004847429,56.52153,168.052002,0.99524987,3.4763925,0.5640627,10.37227,5.798
5.0937071,0.423586667,0.4237,0.612817,0.0556565039,0.074927785,19.19227,188.2442932,0.99917841,3.3525631,0.4113339,10.125624,5.322
7.1231871,0.229405135,0.2557,4.907272,0.2489987761,0.046722054,25.08426,65.1371078,0.9911204,3.1873968,0.6531407,8.127789,5.884
9.0228729,0.104201011,0.3041,8.015762,0.4884960353,0.008995864,16.16147,44.9576607,0.99461681,3.1323287,0.4619079,10.220784,5.93
7.7341232,0.137656361,0.3158,5.469575,0.8938126564,0.039494496,18.39787,139.9982605,0.99417454,3.1837265,0.8484971,10.42198,5.964
8.3386641,0.407304734,0.5594,7.561247,0.6527376771,0.040057544,6.96472,131.2459564,0.99429935,3.3004587,0.508079,9.159443,5.104
8.436553,0.380559802,0.0958,7.632674,0.0452833511,0.08211273,56.06668,82.1314468,0.99586838,3.1826799,0.2516342,11.112469,5.82
7.6868558,0.507668614,0.3568,16.085598,0.3190365732,0.055844069,37.61534,160.7156372,0.99326044,3.3260579,0.2737345,11.022743,5.708
6.7326584,0.619859874,0.3415,13.73552,0.1773677468,0.120884627,42.33969,154.2440948,0.99463612,3.3528042,0.6774135,9.901936,5.052
6.2832818,0.352986664,0.4244,3.458216,0.2407560498,0.062842101,26.47625,23.7487144,0.99805754,3.11971,0.5875534,10.125192,5.576
7.004499,0.355745286,0.3379,11.541923,0.8314755559,0.035420783,10.28094,119.5970688,0.99246526,3.03197,0.4786548,10.93209,5.528
7.3469219,0.365753293,0.0212,2.856083,0.0235911198,0.066568241,23.618,72.3662872,0.99200028,3.2921953,0.346171,9.746826,5.15
6.0198054,0.177158266,0.2281,4.442063,0.3040167987,0.099393137,51.30282,104.609787,0.99203467,3.2621291,0.1653931,11.381225,5.94
5.7488389,0.26476416,0.2509,8.131797,0.171633333,0.07560049,20.21391,125.6749954,0.99855965,3.4489887,0.5319555,10.383918,5.672
6.8969293,0.639477789,0.4611,11.978334,0.7798348665,0.117543541,18.96924,81.4901428,0.99124479,3.152853,0.5024782,10.255169,5.036
7.7998657,0.163969323,0.2268,7.124965,0.0265850723,0.017497117,3.04619,97.4961319,0.99881154,3.1799467,0.5043777,8.296708,5.964
