dteday,holiday,weekday,workingday,season,yr,mnth,hr,temp,atemp,hum,windspeed,weathersit,cnt
7.072447,0.0973984674,1.5027785,0.7720798,0.576929,0.07897947,1.9105304,9.26455,0.3576347,0.30456072,0.6793384,0.3001273,1,78.17675861906787
4.038482,0.1080838069,0.4782207,1.0994174,1.2432504,0.08468747,0.208263,12.44872,0.2704729,0.28282619,0.47449836,0.3264358,1,84.58213765341047
10.554996,0.0943055376,2.4304483,1.0466197,1.5661631,0.09100975,0.2237217,8.252049,0.2873355,0.3423942,0.62992114,0.17336209,1,75.82342188853
6.657835,0.0686187074,1.1028396,1.0116296,1.5961782,0.05119433,4.2147965,7.664221,0.1730891,0.44420272,0.72501725,0.27058384,1,63.633718935976695
7.356194,0.0793014541,2.9540753,0.7931529,1.1072724,0.16327126,0.7532215,9.524527,0.2788665,0.3451106,0.77725446,0.358073,1,86.79177994911241
2.358623,0.0611240603,1.991194,0.9446676,1.2831198,0.00989031,1.3167241,7.7888,0.3050202,0.40088362,0.60514838,0.31070173,1,83.65551825815344
5.403864,0.0576337092,1.4879364,0.9152914,0.3472745,0.13579923,4.3307176,15.7368,0.2901172,0.41003481,0.66576898,0.29378736,1,63.46234620612949
0.005295,3.78647e-05,0.0025054,1.0994174,0.0004292,2.17e-05,0.0018579,12.44872,0.2704729,0.30666363,0.56183153,0.22511873,1,68.23031661446888
6.796407,0.124137111,1.9455769,1.1505868,1.0585973,0.00482914,2.0097246,17.23259,0.3272522,0.28058586,0.41779667,0.18026501,1,66.13588151219153
13.879626,0.0534016988,1.4378869,1.2395171,2.5229165,0.34552399,4.7549161,8.265687,0.3764769,0.22669548,0.63631337,0.23419394,1,81.32712921709293
11.597415,0.0941488966,2.4341705,0.8183467,0.2647717,0.12634182,5.0486217,15.91577,0.3831806,0.31679448,0.50042295,0.29268685,1,63.79245037186519
10.819065,0.079045251,1.017702,1.0757468,0.3408108,0.12428773,1.2553037,8.734077,0.2935167,0.27734286,0.53501886,0.15633972,1,85.52806830206654
10.819065,0.079045251,1.017702,1.0757468,0.3408108,0.12428773,1.2553037,8.734077,0.2935167,0.27734286,0.53501886,0.15633972,1,85.52806830206654
0.005295,0.0033242386,0.0025054,0.9183138,1.1459904,2.17e-05,0.0926377,7.598368,0.3173894,0.47495919,0.15064789,0.35526976,1,70.18873083611307
7.178566,0.0896576792,1.6207949,0.9414763,1.6729759,0.12082762,3.985714,16.26594,0.1561284,0.33397558,0.42384243,0.40690979,1,63.31978058489101
1.636703,0.0500865318,1.0096842,0.8869564,0.840121,0.24306637,1.936058,9.360321,0.2960938,0.33563313,0.73233747,0.16367751,1,83.20086914242225
9.297295,0.0166471004,1.6082238,1.037076,1.418979,0.14985849,0.8158147,8.805054,0.2429753,0.32770997,0.61591744,0.32563558,1,82.33285297441965
9.297295,0.0943055376,2.4304483,1.037076,1.5661631,0.09100975,0.8158147,8.252049,0.2873355,0.32770997,0.62992114,0.32563558,1,82.53614362224863
7.356194,0.0793014541,2.9540753,0.7931529,1.1072724,0.16327126,0.7532215,9.524527,0.2788665,0.3451106,0.77725446,0.358073,1,86.79177994911241
11.597415,0.0941488966,2.4341705,0.8183467,0.2647717,0.12634182,5.0486217,15.91577,0.3831806,0.31679448,0.50042295,0.29268685,1,63.79245037186519
5.403864,0.0576337092,1.4879364,0.9152914,0.3472745,0.13579923,4.3307176,15.7368,0.2901172,0.41003481,0.66576898,0.29378736,1,63.46234620612949
6.657835,0.0686187074,1.1028396,1.0116296,1.5961782,0.05119433,4.2147965,7.664221,0.1730891,0.44420272,0.72501725,0.27058384,1,63.633718935976695
9.297295,0.0166471004,1.6082238,1.037076,1.418979,0.14985849,0.8158147,8.805054,0.2429753,0.32770997,0.61591744,0.32563558,1,82.33285297441965
6.501546,0.1075818315,2.6037855,1.3157492,1.9213643,0.0057395,0.7375521,12.19211,0.2685755,0.294209,0.42292663,0.23317517,1,74.7204662518508
5.403864,0.0576337092,1.4879364,0.9152914,0.3472745,0.13579923,4.3307176,15.7368,0.2901172,0.41003481,0.66576898,0.29378736,1,63.46234620612949
13.346019,0.1371296495,1.1635596,1.0817962,0.8205798,0.17948225,0.5899345,6.943379,0.1961343,0.30469531,0.63483691,0.26642576,1,63.511050511210634
14.421674,0.0273019206,0.8325219,0.9315691,1.8659241,0.09048053,0.0618817,7.423431,0.313497,0.43997183,0.55882645,0.28862447,1,63.730108225571506
8.591393,0.1088864729,0.9292202,1.2417939,1.3186598,0.00586037,1.5726932,11.070298,0.2725196,0.3550379,0.27170637,0.27404788,1,78.48192078552427
7.356194,0.0793014541,2.9540753,0.7931529,1.1072724,0.16327126,0.7532215,9.524527,0.2788665,0.3451106,0.77725446,0.358073,1,86.79177994911241
9.070272,0.1264437735,3.1515467,1.119627,1.1368277,0.01251425,0.0153885,12.355794,0.2896733,0.2929998,0.62853253,0.23296772,1,82.61032758904153
17.166431,0.1387493312,0.8790851,1.0063214,1.1962899,0.01845456,1.5252405,11.006846,0.2981835,0.34655714,0.69511932,0.13396268,1,63.50899707840254
0.033271,0.0206877012,3.944387,0.7778563,1.5237513,0.31922823,2.7246556,17.061178,0.3152399,0.31131664,0.47762394,0.17153162,1,81.69597525041203
10.554996,0.0943055376,2.4304483,1.0466197,1.5661631,0.09100975,0.2237217,8.252049,0.2873355,0.3423942,0.62992114,0.17336209,1,75.82342188853
8.325572,0.0923674777,1.2959462,1.1276152,1.5568613,0.07679376,1.6772565,7.126493,0.2506844,0.33230111,0.49450016,0.29535553,1,85.28383369664876
9.297295,0.0166471004,1.6082238,1.037076,1.418979,0.14985849,0.8158147,8.805054,0.2429753,0.32770997,0.61591744,0.32563558,1,82.33285297441965
5.777532,0.0273978021,3.0705106,0.8181407,0.85051,0.11463262,2.7735608,2.990623,0.2371156,0.40007907,0.46876067,0.13028313,1,79.30781316785195
8.591393,0.1088864729,0.9292202,1.2417939,1.3186598,0.00586037,1.5726932,11.070298,0.2725196,0.3550379,0.27170637,0.27404788,1,78.48192078552427
8.325572,0.0923674777,1.2959462,1.1276152,1.5568613,0.07679376,1.6772565,7.126493,0.2506844,0.33230111,0.49450016,0.29535553,1,85.28383369664876
13.346019,0.1371296495,1.1635596,1.0817962,0.8205798,0.17948225,0.5899345,6.943379,0.1961343,0.30469531,0.63483691,0.26642576,1,63.511050511210634
6.657835,0.0686187074,1.1028396,1.0116296,1.5961782,0.05119433,4.2147965,7.664221,0.1730891,0.44420272,0.72501725,0.27058384,1,63.633718935976695
3.164997,0.0058782699,3.6067081,0.6649129,2.7525712,0.25430298,3.3167735,3.276491,0.1034501,0.32155285,0.5311067,0.03316746,1,83.68875268402498
8.591393,0.1088864729,0.9292202,1.2417939,1.3186598,0.00586037,1.5726932,11.070298,0.2725196,0.3550379,0.27170637,0.27404788,1,78.48192078552427
8.60989,0.0787290707,2.6193941,1.0139421,0.547714,0.17378315,0.4363273,3.378776,0.2819768,0.24293773,0.5856688,0.32113662,1,85.75469347092647
13.346019,0.1371296495,1.1635596,1.0817962,0.8205798,0.17948225,0.5899345,6.943379,0.1961343,0.30469531,0.63483691,0.26642576,1,63.511050511210634
6.796407,0.124137111,1.9455769,1.1505868,1.0585973,0.00482914,2.0097246,17.23259,0.3272522,0.28058586,0.41779667,0.18026501,1,66.13588151219153
3.286735,0.1257287711,1.1623172,1.0029511,0.0004292,2.17e-05,2.0432968,10.877804,0.2620399,0.32464558,0.43226585,0.29867166,1,91.44745264801581
3.514541,0.1496272236,1.1749305,0.909068,1.3742915,0.02021565,0.5568649,13.922855,0.1775874,0.31802899,0.49369738,0.33445829,1,112.86177298295893
11.273102,0.1228334978,2.1086316,1.164016,1.6620693,0.16667771,2.6762826,8.202213,0.2958367,0.44400448,0.44283751,0.25413004,1,117.93493966276446
5.597338,0.0454478487,2.0563173,0.9350297,1.3425025,0.04614729,4.8056493,7.010711,0.2471837,0.33360296,0.63193667,0.21455584,1,103.3659572535885
6.220194,0.0867001116,2.417222,0.8275506,1.8248304,0.15113994,2.4503741,9.541819,0.1352623,0.28818098,0.53871161,0.2148457,1,146.66044735599854
1.702011,0.0226862151,1.7634695,1.0682358,0.6049823,0.07543734,0.0018579,6.964285,0.299398,0.35993823,0.3815729,0.23853755,1,97.83395368155797
1.017678,0.1064061224,2.3233812,0.9599893,0.0004292,0.10323919,0.0018579,12.228197,0.2645313,0.34257171,0.59118307,0.35171095,1,90.86996887963575
0.005295,0.0602083802,0.0025054,1.0583891,0.47956,2.17e-05,2.3616703,11.924049,0.2611369,0.26758829,0.38040569,0.28043902,1,88.88899416445219
6.321574,0.0592514277,2.8528597,1.0387746,2.1589954,0.22561501,0.4472325,16.368992,0.2552268,0.37703112,0.51807892,0.12009288,1,134.6603427335693
12.454327,0.0196750611,1.5295736,1.0958025,0.813649,0.17833175,2.4529994,8.604446,0.308873,0.36818483,0.61857247,0.25683638,1,104.62066110612223
13.200393,0.0612983145,2.1268778,0.9032282,0.8171557,0.08407161,2.1749232,11.543748,0.3758391,0.35664073,0.66013187,0.19138004,1,134.14202739823193
0.005295,3.78647e-05,0.0025054,1.0457855,1.2794712,0.25876212,0.0018579,10.455222,0.2521062,0.27085951,0.43840602,0.18649592,1,128.10444680145002
12.454327,0.0196750611,1.5295736,1.0958025,0.813649,0.17833175,2.4529994,8.604446,0.308873,0.36818483,0.61857247,0.25683638,1,104.62066110612223
0.005295,0.0099633019,0.0025054,0.7391167,1.2520097,2.17e-05,0.2770995,8.067138,0.258499,0.4079721,0.37225935,0.00015278,1,109.77582968464912
5.581607,0.0823985115,1.1056697,1.0100219,1.0408685,0.03919958,2.5283244,12.094667,0.1927038,0.32079396,0.54115164,0.28873557,1,112.65659906102275
1.068292,0.0274843313,1.9544226,1.0189911,0.0004292,0.19420604,2.1126084,8.349627,0.2926371,0.30310532,0.6191994,0.37747231,1,115.0936499262863
9.406226,0.0921713188,2.3080842,1.0213312,0.8021293,0.2008363,1.1841413,6.932378,0.2284566,0.37448061,0.6111849,0.14825623,1,103.22569675583951
11.273102,0.1228334978,2.1086316,1.164016,1.6620693,0.16667771,2.6762826,8.202213,0.2958367,0.44400448,0.44283751,0.25413004,1,117.93493966276446
6.220194,0.0867001116,2.417222,0.8275506,1.8248304,0.15113994,2.4503741,9.541819,0.1352623,0.28818098,0.53871161,0.2148457,1,146.66044735599854
12.207709,0.0484192409,1.6994915,1.0115894,0.6538951,0.11086531,2.3161495,12.940637,0.2669773,0.27280307,0.49165428,0.3151356,1,143.01784174356172
4.067002,3.78647e-05,3.8525097,0.9738628,1.2566891,0.13008341,3.2252357,15.681722,0.2788814,0.39710486,0.65803599,0.28143939,1,122.55848426459654
5.597338,0.0454478487,2.0563173,0.9350297,1.3425025,0.04614729,4.8056493,7.010711,0.2471837,0.33360296,0.63193667,0.21455584,1,103.3659572535885
9.406226,0.0921713188,2.3080842,1.0213312,0.8021293,0.2008363,1.1841413,6.932378,0.2284566,0.37448061,0.6111849,0.14825623,1,103.22569675583951
6.089053,0.1202119812,2.3549473,1.1078118,1.274233,0.14755046,1.8422642,11.406283,0.2612172,0.40486661,0.46569014,0.2343082,1,145.55395439313617
4.027163,0.0443799049,1.4421325,1.0640101,1.0773026,0.03388118,3.1226285,13.558229,0.2541283,0.36494493,0.60739881,0.2959393,1,137.3671511492472
14.214895,0.1286842227,1.3613805,1.0405328,1.9509207,0.19983533,0.5936873,8.626261,0.2481975,0.32405794,0.43224984,0.30648488,1,94.31511066957009
12.454327,0.0196750611,1.5295736,1.0958025,0.813649,0.17833175,2.4529994,8.604446,0.308873,0.36818483,0.61857247,0.25683638,1,104.62066110612223
10.551509,0.1551897824,3.2002614,1.0457855,1.6656491,0.1234147,0.2133573,10.455222,0.2521062,0.27085951,0.5489378,0.18649592,1,93.43491388284141
6.220194,0.0867001116,2.417222,0.8275506,1.8248304,0.15113994,2.4503741,9.541819,0.1352623,0.28818098,0.53871161,0.2148457,1,146.66044735599854
9.954385,0.0744828805,1.8009703,1.1317984,1.2794712,0.01284628,1.3275011,10.858499,0.2535655,0.35684496,0.30655318,0.30160749,1,101.48229678390774
15.161017,0.1227403134,1.2482846,1.0019832,0.9266639,0.11488421,1.8957438,11.323794,0.305842,0.33762482,0.50419742,0.09391069,1,135.5766586028712
6.321574,0.0592514277,2.8528597,1.0387746,2.1589954,0.22561501,0.4472325,16.368992,0.2552268,0.37703112,0.51807892,0.12009288,1,134.6603427335693
11.273102,0.1228334978,2.1086316,1.164016,1.6620693,0.16667771,2.6762826,8.202213,0.2958367,0.44400448,0.44283751,0.25413004,1,117.93493966276446
7.513181,0.08632797,2.4880848,1.2485287,1.4673252,0.25436929,3.1280198,7.244405,0.2359697,0.39309782,0.5549528,0.36843613,1,120.27876478372983
