sepal_length,sepal_width,petal_length,petal_width,class
4.8432419,3.92939,6.5263832,0.8877084316,Iris-versicolor
8.0959774,3.2984239,0.7971347,2.2837923047,Iris-versicolor
4.9971699,3.189237,6.5343585,0.6771960198,Iris-versicolor
7.1880539,3.0802293,2.7072922,0.9583686153,Iris-versicolor
3.9073081,3.4103604,1.9698936,2.3774012518,Iris-versicolor
8.1881817,3.2474599,4.2034799,2.0141816599,Iris-versicolor
6.7525068,2.7907021,3.2171405,1.0337613664,Iris-versicolor
3.6721077,2.0415404,6.3187856,0.0008765258,Iris-versicolor
5.9035885,3.2791351,3.1730889,2.074978125,Iris-versicolor
6.8659673,3.1666753,7.0446577,0.1750820679,Iris-versicolor
4.3600727,2.396266,0.3001298,1.9316691581,Iris-versicolor
4.9436892,3.8711258,5.2344774,1.3204814577,Iris-versicolor
7.5879094,3.8360856,3.4672545,1.7304835797,Iris-versicolor
6.4276249,4.1148281,6.266082,0.9513499638,Iris-versicolor
6.4332795,3.1041175,4.078657,1.5676544669,Iris-versicolor
6.9302674,3.199764,2.4412371,1.4981661997,Iris-versicolor
3.2461436,3.2284828,6.7538678,0.5405574958,Iris-versicolor
5.7669912,2.9880638,2.6074657,1.5835508922,Iris-versicolor
5.1000251,3.2834849,2.4738517,1.3899721201,Iris-versicolor
7.5346225,2.7269954,4.1441755,0.4861223965,Iris-versicolor
7.0112311,3.828265,5.5978437,0.088126119,Iris-versicolor
7.340477,2.6550792,5.3226951,1.3645992507,Iris-versicolor
6.7454025,4.3113647,4.6697752,0.8536930836,Iris-versicolor
4.733437,3.5928194,3.2723183,1.5401753009,Iris-versicolor
5.4446383,1.6626529,1.7727451,0.6864690954,Iris-versicolor
6.1778933,2.6096215,1.5484481,2.172474142,Iris-versicolor
6.3504921,2.4284315,4.4122909,0.3794165591,Iris-versicolor
6.6413938,2.9656308,4.9374058,0.4842964711,Iris-versicolor
8.3935974,3.5088039,6.4296262,0.9773838497,Iris-versicolor
5.1152142,3.5215271,3.8838999,2.020708347,Iris-versicolor
4.9400246,2.5503812,1.1550402,1.6169135014,Iris-versicolor
6.3121971,3.4571625,5.6437792,0.0058656951,Iris-versicolor
5.5135026,3.965727,1.1961624,2.6843720046,Iris-versicolor
5.8586317,1.9194257,1.8685702,0.7553353517,Iris-versicolor
6.6063065,3.41138,4.51831,1.3986187335,Iris-versicolor
4.9558956,2.9606313,5.6114379,0.9697654431,Iris-versicolor
4.6308234,2.9039484,4.3029405,0.4441305446,Iris-versicolor
6.1022014,2.9122692,3.8250583,1.3570703177,Iris-versicolor
5.1586714,2.461523,2.8316781,0.6969154766,Iris-versicolor
3.7856971,3.8425386,8.1092284,0.3350313333,Iris-versicolor
6.422803,3.4909245,5.0121306,1.3837424264,Iris-versicolor
3.4157746,3.5180438,5.9284495,1.0050213076,Iris-versicolor
7.2121389,3.2976137,4.7657117,1.2459570947,Iris-versicolor
3.3080341,3.2912195,3.3387863,1.7619369982,Iris-versicolor
3.5852058,4.298223,5.5428293,1.7730709465,Iris-versicolor
6.8080044,3.8706628,6.3800239,0.0961286206,Iris-versicolor
4.918708,3.9155066,8.4638845,0.4500337896,Iris-versicolor
8.0063892,3.6853689,6.7525161,1.0307203036,Iris-versicolor
6.6304918,3.1366389,4.086483,0.744106784,Iris-versicolor
3.2527401,2.7017146,4.3432128,0.8697769873,Iris-versicolor
6.3189096,3.4940974,2.3977388,1.979256452,Iris-versicolor
7.4368823,3.3511074,0.9256603,2.0311969025,Iris-versicolor
6.663533,3.3831862,3.565161,1.4118977757,Iris-versicolor
4.8079887,3.2586365,4.1575244,1.1535891003,Iris-versicolor
7.5494383,2.3008644,3.9078473,0.5480315642,Iris-versicolor
4.0505859,2.9235581,7.336759,0.5860365796,Iris-versicolor
4.0106635,2.1879439,1.1473879,2.168943791,Iris-versicolor
6.9210612,3.297619,1.3526989,1.7756613789,Iris-versicolor
4.4079903,3.0325184,6.3783262,0.5219835363,Iris-versicolor
7.0470414,3.197706,1.894326,2.5896621353,Iris-versicolor
7.7595231,2.8932592,2.023438,2.1077552933,Iris-versicolor
4.6775579,3.029644,2.9056157,1.1081931723,Iris-versicolor
8.2775311,3.7467409,2.9343068,2.0005579972,Iris-versicolor
5.7551669,3.450615,2.0579289,1.8654595504,Iris-versicolor
4.3721915,3.1890475,2.8806915,1.5885788589,Iris-versicolor
4.9585238,3.071885,3.4486061,0.9625652103,Iris-versicolor
7.7372683,3.180343,3.9622512,1.4391832716,Iris-versicolor
5.564714,2.8891198,3.3443836,0.7716506021,Iris-versicolor
8.5597838,3.0685933,3.2499102,1.0023518343,Iris-versicolor
5.9164232,3.4921202,4.2714668,1.831643861,Iris-versicolor
3.2724338,3.8496608,6.4727128,1.2068585223,Iris-versicolor
4.196463,2.2603832,5.2583894,0.4843867882,Iris-versicolor
5.8315274,3.3155756,4.8748881,0.9741452188,Iris-versicolor
4.1650317,3.4441116,2.4387905,1.5337576204,Iris-versicolor
5.9364854,3.6721329,5.1590721,0.5705351156,Iris-versicolor
5.5539441,3.0578633,3.9934277,0.8225761838,Iris-versicolor
6.2866763,3.8726701,2.4432325,2.0036936714,Iris-versicolor
4.4193898,2.970406,5.9652999,0.0087368204,Iris-versicolor
3.4330987,3.006881,5.3954038,0.3633537284,Iris-versicolor
5.5444651,1.9785077,6.0887239,0.2683600852,Iris-versicolor
4.9398859,2.5230326,0.3642163,1.953248768,Iris-versicolor
4.5502646,2.927146,4.179155,1.9320415112,Iris-versicolor
6.4340929,3.1821153,3.3991916,0.8613522677,Iris-versicolor
4.9084861,4.1855313,6.085326,1.2440297595,Iris-versicolor
4.7043565,2.6942982,2.7267005,1.1513021664,Iris-versicolor
4.3703426,2.8095996,4.1303538,1.4051207041,Iris-versicolor
5.879579,3.3597825,4.0965571,0.6662830082,Iris-versicolor
7.3694964,2.7758238,1.4709194,2.0295751104,Iris-versicolor
6.4278574,3.2896277,2.4097225,1.6855277628,Iris-versicolor
6.0565817,2.0591176,2.8765247,1.5508713859,Iris-versicolor
8.5307263,2.9519927,4.2144168,0.4840361081,Iris-versicolor
6.6148507,3.7841656,4.5904678,1.6325875528,Iris-versicolor
7.9230608,3.425563,6.2045639,0.6607846248,Iris-versicolor
7.8225709,2.2624615,5.9496345,0.653203889,Iris-versicolor
4.4217087,2.7333072,4.2375874,0.5642638135,Iris-versicolor
6.5587867,3.7529779,2.2394177,1.8292320301,Iris-versicolor
6.7409884,2.4673932,0.4268543,2.5607951489,Iris-versicolor
3.7442739,1.4189923,2.6124353,0.4143900159,Iris-versicolor
6.7286378,3.1156047,2.6651766,1.3563828506,Iris-versicolor
7.5322012,3.1491025,7.4423055,0.0065522096,Iris-versicolor
4.3526654,2.8689964,8.2973316,0.3313538103,Iris-versicolor
4.4647553,3.076995,3.9106194,0.9996228283,Iris-versicolor
4.4074631,3.6088257,4.1280717,1.6180613186,Iris-versicolor
5.9203759,1.9873937,3.3260411,0.6810497013,Iris-versicolor
3.8900564,3.9150239,1.8376041,2.4801279258,Iris-versicolor
5.5014514,4.0008888,2.1140919,1.9639096689,Iris-versicolor
4.386531,3.6979431,2.4964031,2.5874233464,Iris-versicolor
5.4470348,2.5002423,4.6633575,0.5089224946,Iris-versicolor
5.236652,3.7862435,7.3685417,0.1567469399,Iris-versicolor
5.8632917,3.0845748,1.1543731,1.786532808,Iris-versicolor
5.7697814,4.1082103,5.4920822,1.1381194766,Iris-versicolor
5.4144851,2.8907012,5.7197382,0.8830497825,Iris-versicolor
5.8365891,4.1390118,3.5989776,1.5397160782,Iris-versicolor
7.5305513,3.7272241,5.0487097,0.7929722987,Iris-versicolor
7.0318326,3.3562674,2.5166029,1.9679309951,Iris-versicolor
7.4510695,3.3466741,6.1909508,0.0508842344,Iris-versicolor
5.1021261,2.6299537,0.7930562,1.5869914822,Iris-versicolor
3.4981384,3.3675991,4.2454216,0.9314798097,Iris-versicolor
4.6217072,2.761742,1.6847041,1.519023118,Iris-versicolor
4.5662943,2.0652196,5.8053563,0.6122322191,Iris-versicolor
5.8377144,2.1577379,5.6762543,0.4360977847,Iris-versicolor
7.1780568,2.9794332,5.4419287,0.3096966579,Iris-versicolor
7.217594,3.0917733,2.4454371,1.1400527085,Iris-versicolor
7.8839648,3.3208687,5.0662996,1.2168995586,Iris-versicolor
5.0518171,3.1185991,4.8067003,0.4402110576,Iris-versicolor
5.641989,3.660869,4.3184798,2.2995248983,Iris-versicolor
6.4468238,2.4019527,2.7592148,1.0500098893,Iris-versicolor
6.2722748,3.3134686,7.2811332,0.0749455315,Iris-versicolor
5.5626965,3.147363,6.175743,0.9495426511,Iris-versicolor
4.1456187,2.0190518,3.9412732,1.7670622519,Iris-versicolor
8.2882182,3.5033246,3.9331264,0.8332197484,Iris-versicolor
5.1426039,2.4108515,2.2233162,1.7686112614,Iris-versicolor
3.6008053,4.1121633,5.3685276,0.9203008858,Iris-versicolor
7.6935355,3.3205769,2.6438913,1.0802662376,Iris-versicolor
4.3849626,2.6104204,4.4188738,0.7152822562,Iris-versicolor
6.9313313,3.8155259,3.7842768,1.0191261089,Iris-versicolor
6.3241082,3.4146795,4.3266817,0.8161510382,Iris-versicolor
6.5498682,2.3520754,1.4343349,1.2421309987,Iris-versicolor
7.0018661,3.0083614,8.0544664,0.0230242764,Iris-versicolor
5.5208028,3.3187626,5.2721112,1.2637475873,Iris-versicolor
6.6778632,3.8484612,5.0146196,0.789499836,Iris-versicolor
3.5221661,3.0173656,7.7414463,0.333633294,Iris-versicolor
5.6113937,1.5146141,2.3780856,0.9682539687,Iris-versicolor
6.0387193,2.3203206,0.7884212,1.3981483206,Iris-versicolor
7.4728867,3.312873,1.5905019,2.1194064722,Iris-versicolor
7.2383766,4.0062381,7.5464642,0.3645181883,Iris-versicolor
4.337237,2.9025098,6.3161509,0.2448881234,Iris-versicolor
6.5062246,3.0773895,3.5958759,1.183817836,Iris-versicolor
5.7874431,3.8930062,4.7190947,1.0330737058,Iris-versicolor
3.5464507,2.9547207,6.0688997,1.0331594013,Iris-versicolor
6.2369854,1.896555,2.4882786,1.0279235729,Iris-versicolor
3.4933803,3.7101939,2.7000517,1.6855670099,Iris-versicolor
5.7297603,3.8914262,5.2789696,1.1815115612,Iris-versicolor
6.2104096,3.3839979,3.0733534,1.6364046756,Iris-versicolor
4.9139008,2.7296737,4.8605683,0.4629386105,Iris-versicolor
4.7746548,2.5571461,3.333206,2.1600826716,Iris-versicolor
6.290554,3.7308547,4.7208681,1.0558910414,Iris-versicolor
3.2621209,4.074921,5.5364433,0.7202578438,Iris-versicolor
7.9297536,2.2649989,3.2761188,0.2841873316,Iris-versicolor
6.0210131,2.5380933,3.2622488,0.9355608047,Iris-versicolor
6.561956,2.5837867,2.6986578,1.8191794941,Iris-versicolor
5.3641553,3.2428666,4.1174417,1.129752599,Iris-versicolor
6.8503967,2.9802508,3.7535425,1.1624070097,Iris-versicolor
5.1643598,2.9108603,5.4953955,0.5179703122,Iris-versicolor
8.203089,3.2674715,7.8352908,0.1535018553,Iris-versicolor
4.9724592,2.5940144,5.7905817,0.3174655307,Iris-versicolor
6.9954476,3.8296435,1.6719625,2.3817355721,Iris-versicolor
7.5753391,3.2451537,4.927422,0.5939699555,Iris-versicolor
6.2053007,3.8602816,3.7671537,1.4222271985,Iris-versicolor
4.6240879,1.6519977,1.0804596,1.0523146121,Iris-versicolor
5.4229101,3.5821961,5.5422578,1.1464535282,Iris-versicolor
4.1540019,3.107814,4.2707767,1.5621150888,Iris-versicolor
4.8257356,3.4175543,2.5615876,2.7160794307,Iris-versicolor
7.266897,3.1628168,2.809224,1.6481910617,Iris-versicolor
6.7789477,2.3315647,5.3495289,0.5915594026,Iris-versicolor
7.3358812,2.0257892,0.4255468,1.3498830119,Iris-versicolor
5.0662227,2.9717046,4.5840622,0.7098517663,Iris-versicolor
5.2950747,2.4395135,2.2682274,1.6508017671,Iris-versicolor
4.1322616,2.7932297,4.2802409,1.4309819944,Iris-versicolor
5.4814952,3.5080841,4.4184945,0.639093043,Iris-versicolor
3.3006483,2.646594,1.6245537,2.0628388021,Iris-versicolor
5.402222,3.7831786,2.0221478,1.9894081937,Iris-versicolor
