age,fnlwgt,capital-gain,capital-loss,hours-per-week,education-num,workclass,education,marital-status,occupation,relationship,race,sex,native-country,class
9.015389,260720.4,15281.7676,0.01898,60.568091,10.0584083, ?, Some-college, Never-married, Sales, Husband, Black, Male, United-States,50K-
41.353827,592737.9,15389.1464,731.04887,17.942108,3.7708958, Self-emp-not-inc, Some-college, Separated, Transport-moving, Not-in-family, Black, Female, United-States,50K-
3.708993,182.6,10925.2473,73.77261,9.568917,14.7957489, Local-gov, Some-college, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Female, United-States,50K-
69.040098,345995.3,6532.148,722.21441,10.40281,7.6839824, Private, Assoc-voc, Divorced, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Male, United-States,50K-
0.218754,182.6,2769.6609,547.03675,0.198677,14.7301639, ?, Bachelors, Never-married, Other-service, Not-in-family, Black, Male, United-States,50K-
29.490537,570172.0,7792.9234,155.48817,54.21738,5.9393981, Federal-gov, Some-college, Separated, Priv-house-serv, Wife, Black, Male, United-States,50K-
0.218754,182.6,9612.7723,416.26555,0.198677,18.6003556, Federal-gov, Assoc-voc, Divorced, Farming-fishing, Wife, Black, Male, United-States,50K-
75.699096,89854.0,4520.0916,445.6149,74.804543,18.1889704, Local-gov, Some-college, Divorced, Craft-repair, Wife, Black, Female, United-States,50K-
0.218754,182.6,5769.9035,0.01898,0.198677,16.6556739, Self-emp-inc, Assoc-voc, Separated, Craft-repair, Not-in-family, Black, Male, United-States,50K-
0.218754,182.6,19204.195,968.72636,0.198677,12.2299931, ?, Some-college, Divorced, Other-service, Wife, Black, Female, United-States,50K-
0.218754,182.6,2769.6609,0.01898,0.198677,6.7356186, Self-emp-inc, 10th, Separated, Machine-op-inspct, Unmarried, Black, Female, United-States,50K-
0.218754,182.6,2769.6609,0.01898,43.945973,3.9698838, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male, United-States,50K-
65.443321,250936.1,15399.2449,968.05369,66.467105,14.346688, Local-gov, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female, United-States,50K-
0.218754,182.6,4828.5521,921.32737,0.198677,16.0853479, Federal-gov, Assoc-voc, Separated, Handlers-cleaners, Other-relative, White, Female, United-States,50K-
90.372747,548236.3,3892.6252,613.25362,75.259516,7.4517525, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Female, United-States,50K-
0.218754,182.6,2769.6609,0.01898,53.144388,5.8396677, Self-emp-inc, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male, United-States,50K-
53.73814,333826.0,11851.4968,697.39498,14.521431,14.6718352, Self-emp-not-inc, 12th, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female, United-States,50K-
49.474434,271418.3,4415.856,861.83687,35.323756,18.4510064, Self-emp-not-inc, 12th, Married-civ-spouse, Transport-moving, Husband, Black, Female, United-States,50K-
73.483831,623412.1,3915.3522,311.29467,35.480384,15.6140565, Self-emp-inc, 10th, Separated, ?, Wife, Asian-Pac-Islander, Male, United-States,50K-
52.774755,156530.5,15654.5468,269.84142,11.174079,16.6493565, Self-emp-inc, 10th, Never-married, Adm-clerical, Not-in-family, Black, Male, United-States,50K-
57.844357,449827.2,3628.9599,1161.88115,25.440876,5.8898724, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male, United-States,50K-
53.099948,345600.3,9702.6303,314.08273,73.340771,10.6259892, Self-emp-not-inc, 12th, Separated, Handlers-cleaners, Other-relative, White, Female, United-States,50K-
1.270888,182.6,2769.6609,818.58344,8.917317,14.8242463, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male, United-States,50K-
46.052599,50393.8,15371.2771,19.45636,6.02505,8.2231045, State-gov, 10th, Never-married, Other-service, Wife, Asian-Pac-Islander, Female, United-States,50K-
69.200844,265662.0,6290.4208,333.41369,37.118463,13.6173607, ?, 12th, Never-married, Handlers-cleaners, Unmarried, Black, Female, United-States,50K-
0.218754,182.6,2769.6609,0.01898,0.198677,8.1152696, Federal-gov, 10th, Married-civ-spouse, Handlers-cleaners, Wife, Black, Female, United-States,50K-
19.42824,541901.2,12140.793,1050.32324,86.139495,15.809737, Private, 12th, Separated, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female, United-States,50K-
11.022529,182.6,2769.6609,0.01898,0.198677,17.9874408, Local-gov, Assoc-voc, Never-married, Handlers-cleaners, Unmarried, Black, Male, United-States,50K-
0.218754,182.6,2769.6609,581.37518,27.804972,6.3282575, Local-gov, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, White, Male, United-States,50K-
0.218754,182.6,12979.9032,0.01898,0.198677,10.4064684, State-gov, 10th, Never-married, Prof-specialty, Own-child, Black, Male, United-States,50K-
0.218754,182.6,11563.4608,411.69904,0.198677,0.6991598, Private, Assoc-voc, Separated, Farming-fishing, Husband, Asian-Pac-Islander, Male, United-States,50K-
0.218754,279111.8,2769.6609,0.01898,35.167977,11.8348418, Federal-gov, 10th, Never-married, Transport-moving, Not-in-family, Black, Male, United-States,50K-
28.213618,182.6,2769.6609,541.99,66.201979,10.1059582, Local-gov, Some-college, Divorced, Transport-moving, Not-in-family, Black, Male, United-States,50K-
51.226749,69592.1,6409.8168,433.94443,12.878593,16.6459157, Federal-gov, Bachelors, Divorced, Tech-support, Unmarried, White, Male, United-States,50K-
27.12725,530761.2,3239.928,1139.58724,39.83732,11.7508307, Local-gov, Bachelors, Separated, Sales, Not-in-family, Asian-Pac-Islander, Female, United-States,50K-
0.218754,23033.9,17400.8658,1080.10741,51.431126,17.2449851, ?, Assoc-voc, Never-married, Priv-house-serv, Other-relative, Black, Male, United-States,50K-
0.218754,200700.3,5736.6455,0.01898,41.985282,11.3931424, State-gov, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male, United-States,50K-
7.086277,361370.7,3350.2141,824.96036,72.274862,14.6563141, Local-gov, 12th, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female, United-States,50K-
52.960847,296238.0,5707.0049,722.44042,20.946568,1.5415057, ?, 10th, Married-civ-spouse, Adm-clerical, Other-relative, White, Female, United-States,50K-
60.351847,72557.3,5069.1399,921.14711,43.514277,12.000014, Local-gov, Some-college, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male, United-States,50K-
27.335497,358941.4,12040.2396,967.28154,26.806872,5.4598604, Self-emp-inc, Some-college, Divorced, Other-service, Husband, Asian-Pac-Islander, Male, United-States,50K-
4.420226,243625.4,13176.3767,1132.06508,42.414311,10.2847841, Federal-gov, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male, United-States,50K-
0.218754,238819.6,16941.2811,0.01898,60.273559,13.1164971, Local-gov, 12th, Separated, Sales, Not-in-family, Black, Male, United-States,50K-
24.413251,417664.0,18197.0152,389.36988,27.632448,10.7124959, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male, United-States,50K-
0.218754,405361.6,2769.6609,929.00926,11.10069,13.4716678, Local-gov, Assoc-voc, Separated, Prof-specialty, Wife, White, Male, United-States,50K-
21.121561,184702.1,20041.7144,835.69322,0.198677,9.9889268, Self-emp-inc, 12th, Never-married, Prof-specialty, Own-child, White, Male, United-States,50K-
0.218754,182.6,2769.6609,719.03053,0.740945,11.4960801, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male, United-States,50K-
63.893442,141947.9,10398.6728,556.25027,0.198677,0.0121501, Local-gov, 10th, Married-civ-spouse, Tech-support, Wife, Black, Male, United-States,50K-
53.421596,378975.5,5949.9763,865.63436,25.198603,1.903925, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male, United-States,50K-
17.543521,182.6,6228.9966,296.90858,0.198677,11.3524377, ?, 10th, Married-civ-spouse, Farming-fishing, Unmarried, White, Female, United-States,50K-
0.218754,182.6,12096.0402,0.01898,0.198677,3.4081449, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Female, United-States,50K-
71.662367,390848.3,17650.3937,561.40727,14.767826,2.6345221, Self-emp-not-inc, 12th, Divorced, Transport-moving, Other-relative, Asian-Pac-Islander, Female, United-States,50K-
89.130192,129433.1,3803.5425,862.91076,0.915988,13.93653, Private, Assoc-voc, Separated, Handlers-cleaners, Own-child, Black, Female, United-States,50K-
0.218754,182.6,2769.6609,0.01898,30.15299,3.8005556, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Female, United-States,50K-
82.497709,599285.3,4728.6701,862.22163,17.028036,5.0287754, Self-emp-not-inc, 12th, Married-civ-spouse, Handlers-cleaners, Wife, White, Female, United-States,50K-
66.820753,278840.3,4183.1949,936.03284,5.357507,18.2333421, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Wife, Black, Female, United-States,50K-
