sepal_length,sepal_width,petal_length,petal_width,class
5.8063431,2.0485811,2.795744888,2.0425880064,Iris-versicolor
5.5863208,3.5952731,5.166956331,1.1705590761,Iris-versicolor
3.6815195,2.9904185,2.811348098,1.7207097156,Iris-versicolor
6.7653571,2.8077496,0.589743823,1.5623937855,Iris-versicolor
7.0733157,3.2126849,3.275246776,0.3134712054,Iris-versicolor
5.1107135,2.5192329,3.443362548,0.2078483522,Iris-versicolor
6.1179808,2.4541689,4.889019652,0.6457989585,Iris-versicolor
4.7996026,2.3322517,3.935786945,2.5236448558,Iris-versicolor
4.7772271,2.918179,2.637055412,0.7324865962,Iris-versicolor
6.2859548,3.7696401,0.12418356,1.3074629371,Iris-versicolor
7.1656326,3.9777602,3.14532174,1.7780813926,Iris-versicolor
3.8287842,3.0440132,3.963204603,2.3956806612,Iris-versicolor
5.9883118,2.1893344,1.813743956,0.8592040483,Iris-versicolor
4.9923462,3.4592267,3.519569897,0.9020991145,Iris-versicolor
5.6152978,2.7849423,2.911616813,0.0026216204,Iris-versicolor
6.5689223,2.1954405,2.111435345,1.0394961946,Iris-versicolor
4.5514425,3.7023045,3.048792355,2.1835277103,Iris-versicolor
5.1160729,2.0044204,3.128425218,0.0830368468,Iris-versicolor
3.7356038,3.7073458,3.011300404,2.7165018232,Iris-versicolor
4.5325476,3.4620675,2.830782053,1.5553755623,Iris-versicolor
3.6815195,4.0060107,4.242848965,2.1944768646,Iris-versicolor
4.475748,3.473227,3.10562678,1.5226815208,Iris-versicolor
6.1273065,3.1235986,4.484050624,1.1076021569,Iris-versicolor
5.6176994,3.2804549,4.907438171,0.586314861,Iris-versicolor
5.8079688,3.3549922,2.986191252,1.7172610706,Iris-versicolor
4.9705477,3.5345864,4.074582187,1.2675684036,Iris-versicolor
5.8052853,3.4157875,1.734841344,1.4560267221,Iris-versicolor
6.0583824,3.2353072,3.533321578,2.5315958655,Iris-versicolor
5.2300253,3.3538224,6.78442629,0.8136317326,Iris-versicolor
4.9718184,2.6401419,2.937918325,1.808703147,Iris-versicolor
4.3229881,3.1161446,5.512926286,1.1381500531,Iris-versicolor
4.7620403,3.2198766,3.001972789,2.9669857023,Iris-versicolor
4.6720389,2.6506614,5.58540042,1.1104840615,Iris-versicolor
8.6412255,3.4719085,2.416712711,0.8530398556,Iris-versicolor
5.117411,2.6725339,1.030495852,1.3951327573,Iris-versicolor
4.5702941,2.8611835,5.508323004,1.6672994294,Iris-versicolor
6.3912132,3.6003842,3.669009161,0.1622931085,Iris-versicolor
6.730607,3.4852316,2.890550277,0.258963951,Iris-versicolor
3.8108272,2.8315884,3.004352322,0.7777299698,Iris-versicolor
4.8569995,4.1542476,3.158137576,1.5688499508,Iris-versicolor
4.7187259,3.5203447,4.367551425,2.2712480697,Iris-versicolor
5.3532633,2.9102456,3.755754414,2.4163753302,Iris-versicolor
5.7049413,2.6814586,4.93106561,0.5391607001,Iris-versicolor
5.2013641,2.1784042,3.221232243,2.1993726438,Iris-versicolor
6.2288624,3.1726691,3.834504626,1.4316206942,Iris-versicolor
5.8618067,4.0963883,3.03799209,1.1996569669,Iris-versicolor
5.4347319,3.0738754,3.59585016,1.4546408793,Iris-versicolor
7.7932334,3.3084285,2.59872424,1.6903412516,Iris-versicolor
4.3065505,2.8806165,4.895938161,0.76823498,Iris-versicolor
5.3794487,1.97242,4.057543262,0.0026216204,Iris-versicolor
6.5178964,2.7232366,2.296799273,1.4069594967,Iris-versicolor
6.5015252,3.4354607,4.397494258,0.0026216204,Iris-versicolor
6.0392744,4.3289933,2.747879008,1.6257368021,Iris-versicolor
5.3774725,2.908329,0.220524718,1.2292376918,Iris-versicolor
6.3135318,3.7733549,3.263297127,0.1700080633,Iris-versicolor
