age,fnlwgt,capital-gain,capital-loss,hours-per-week,education-num,workclass,education,marital-status,occupation,relationship,race,sex,native-country,class
10.8705917,401504.8853,18.938452,241.42999218,48.4877255,5.88430443, Private, 5th-6th, Separated, Craft-repair, Own-child, Amer-Indian-Eskimo, Male, South,50K-
2.0815492,317369.5837,18.938452,0.16844951,6.7864771,8.73341041, Private, Some-college, Widowed, Farming-fishing, Husband, Amer-Indian-Eskimo, Female, Yugoslavia,50K-
73.3233591,447588.9868,176.605221,903.23834108,43.7748824,7.01981468, ?, HS-grad, Divorced, Craft-repair, Other-relative, White, Male, ?,50K-
47.7028829,283347.7682,6489.674367,1087.15479172,50.0126668,5.2120572, Private, 1st-4th, Married-spouse-absent, Farming-fishing, Other-relative, White, Female, United-States,50K-
78.3679437,473559.2743,13633.888503,655.53346708,26.5530943,11.15041938, Private, 11th, Married-spouse-absent, Handlers-cleaners, Not-in-family, Other, Female, Haiti,50K-
42.232794,115781.1993,7634.057616,73.42145085,55.9067268,13.67647247, ?, Bachelors, Married-spouse-absent, Prof-specialty, Husband, Amer-Indian-Eskimo, Male, Dominican-Republic,50K-
6.0942419,944.2846,4043.561467,768.15936916,6.7864771,7.55771056, Self-emp-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male, Canada,50K-
2.0815492,944.2846,18.938452,0.16844951,39.0448907,15.67068498, State-gov, Masters, Married-spouse-absent, Handlers-cleaners, Husband, Other, Male, Honduras,50K-
58.2459969,161617.6537,6509.169903,1080.62203792,39.159738,12.37206836, Self-emp-not-inc, 11th, Married-spouse-absent, Exec-managerial, Own-child, Asian-Pac-Islander, Male, Dominican-Republic,50K-
18.9432589,944.2846,11757.469114,0.16844951,67.7875472,15.89139926, Self-emp-inc, Doctorate, Separated, Priv-house-serv, Own-child, Other, Female, United-States,50K-
2.0815492,944.2846,18.938452,1197.44660264,45.0753591,6.10767932, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Male, Honduras,50K-
2.0815492,243574.0566,15667.421656,587.50190576,23.076999,10.08301587, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Unmarried, Black, Male, Cuba,50K-
30.3339292,341602.6617,10250.508894,1100.51236317,53.4708565,10.33005189, Self-emp-not-inc, 10th, Married-spouse-absent, Other-service, Unmarried, Asian-Pac-Islander, Male, India,50K-
24.673398,456917.6386,18.938452,358.66817438,6.7864771,11.43257904, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male, Puerto-Rico,50K-
7.1124963,78452.6077,2038.664262,118.46307907,58.7838679,10.71355434, Local-gov, Doctorate, Separated, Machine-op-inspct, Husband, Asian-Pac-Islander, Male, Outlying-US(Guam-USVI-etc),50K-
62.0169778,53741.6459,18168.686012,828.06699507,61.3810263,12.45841771, Federal-gov, 10th, Widowed, Farming-fishing, Wife, Black, Female, Poland,50K-
32.3296529,944.2846,18.938452,0.16844951,37.9597442,6.31928241, Private, Bachelors, Married-civ-spouse, Tech-support, Other-relative, Black, Male, Puerto-Rico,50K-
21.7287836,140912.1713,21018.209029,1237.69493278,41.0218216,12.45333098, Private, 10th, Never-married, Priv-house-serv, Other-relative, White, Female, Trinadad&Tobago,50K-
2.0815492,944.2846,18.938452,0.16844951,22.290994,7.68083922, Private, 11th, Widowed, ?, Husband, White, Male, Italy,50K-
45.9790615,67608.4495,1884.309457,740.40585175,51.0654406,6.77912956, Private, 12th, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female, China,50K-
51.0642243,944.2846,2284.427311,0.16844951,6.7864771,10.53439857, Private, 1st-4th, Separated, Other-service, Not-in-family, Amer-Indian-Eskimo, Female, Mexico,50K-
22.2688999,506497.3989,28782.97808,497.81510997,49.9973583,8.09063128, Federal-gov, 7th-8th, Separated, Prof-specialty, Unmarried, Other, Male, Ireland,50K-
24.8472902,462671.3012,11737.560845,1100.72000128,19.0499848,15.49629475, State-gov, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female, Japan,50K-
48.3887567,328306.4361,1283.399112,358.86271693,39.278695,14.27138476, Self-emp-inc, Assoc-acdm, Divorced, Priv-house-serv, Unmarried, Asian-Pac-Islander, Female, Dominican-Republic,50K-
42.9973835,132041.5897,12002.31892,1055.51299506,73.471518,6.43791564, Self-emp-not-inc, 10th, Married-spouse-absent, Sales, Unmarried, Other, Female, China,50K-
34.0332578,80760.6584,2769.046908,0.16844951,50.5072174,11.59365935, Federal-gov, Prof-school, Widowed, Farming-fishing, Own-child, White, Male, China,50K-
2.356646,944.2846,18.938452,1325.63901286,33.5097268,14.60230873, Federal-gov, Masters, Separated, Prof-specialty, Wife, Other, Male, Columbia,50K-
31.046613,245906.2406,7625.326773,1019.41030726,12.6405967,12.79486275, Self-emp-inc, 9th, Separated, Transport-moving, Other-relative, White, Male, England,50K-
39.157999,372870.0999,4880.675263,144.28637516,6.7864771,11.92387863, Self-emp-inc, HS-grad, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female, Canada,50K-
43.8734313,502890.722,8462.286842,561.01562961,18.552316,5.45998104, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male, El-Salvador,50K-
82.3332913,323358.0442,3916.675735,948.48533314,10.9121814,7.3334636, Self-emp-not-inc, Assoc-voc, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male, Puerto-Rico,50K-
58.4917346,356702.7436,2207.30981,199.77129094,20.0885481,9.76531408, ?, 11th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female, India,50K-
25.1544138,424583.7297,1008.232724,0.16844951,76.4165217,15.14221067, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Female, Hong,50K-
21.8717048,385904.7882,10923.043823,878.00471116,34.1826646,8.76331892, Private, 12th, Never-married, Other-service, Wife, White, Female, Canada,50K-
42.3011917,67728.0584,4333.980225,1373.3454804,62.8075621,5.80522565, Private, Preschool, Never-married, Machine-op-inspct, Unmarried, White, Male, Mexico,50K-
31.0170281,342272.9619,18.938452,260.0670758,39.1833626,9.63282165, State-gov, 11th, Separated, Sales, Other-relative, Amer-Indian-Eskimo, Female, Honduras,50K-
14.7911534,255072.3339,18.938452,91.87053691,13.6063601,8.35686456, Private, Assoc-acdm, Separated, Transport-moving, Not-in-family, Other, Female, Yugoslavia,50K-
30.369621,111049.8763,2172.907154,158.16872855,37.0638375,8.65874648, ?, 9th, Separated, Machine-op-inspct, Unmarried, White, Female, England,50K-
2.0815492,53954.0129,4234.499089,256.74094506,6.7864771,9.36860491, ?, Masters, Married-spouse-absent, Transport-moving, Wife, White, Female, El-Salvador,50K-
19.1695623,944.2846,1827.679534,556.96538487,49.4846161,0.76814723, Local-gov, 9th, Separated, Other-service, Husband, Black, Male, Hong,50K-
49.885213,501002.8319,9807.599699,1135.23655111,10.6786739,14.63982993, Self-emp-inc, Bachelors, Married-spouse-absent, Protective-serv, Other-relative, White, Male, Hong,50K-
36.969742,944.2846,18.938452,397.14319264,62.3351774,13.0964711, Federal-gov, 5th-6th, Divorced, Tech-support, Other-relative, Asian-Pac-Islander, Female, Iran,50K-
10.5109057,296822.7827,1068.366654,775.88540087,32.7060175,11.65445283, Self-emp-inc, 9th, Never-married, Machine-op-inspct, Husband, Black, Female, Trinadad&Tobago,50K-
2.6099164,437575.8488,2717.1786,1000.83763715,29.2448685,7.32139584, Self-emp-inc, Preschool, Widowed, Prof-specialty, Unmarried, White, Male, France,50K-
35.5650639,466938.85,19484.225528,816.54969338,7.3951726,12.6508029, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, Black, Female, Dominican-Republic,50K-
35.0386494,150689.9628,3715.482054,280.79428967,61.2585745,15.77585077, ?, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male, El-Salvador,50K-
75.6940948,392991.8078,14894.724145,237.48583384,45.3302688,11.71062109, Private, 7th-8th, Widowed, Transport-moving, Wife, Asian-Pac-Islander, Female, Columbia,50K-
27.5876283,169915.4699,13447.053668,990.02148401,24.2079115,12.86678132, Self-emp-not-inc, 1st-4th, Married-spouse-absent, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female, United-States,50K-
46.8791487,19765.6549,3873.581432,969.15610587,42.8776012,8.61326195, Local-gov, Bachelors, Married-civ-spouse, ?, Unmarried, White, Female, United-States,50K-
26.2157285,85894.941,8701.013252,741.41509821,47.5660366,10.05098029, Private, Doctorate, Widowed, Transport-moving, Other-relative, White, Female, Hong,50K-
2.0815492,944.2846,18.938452,109.35560016,23.7181792,4.75470193, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Wife, Other, Male, Columbia,50K-
40.838535,342702.1246,11469.569154,1179.32324311,66.7414815,13.7227858, Federal-gov, Assoc-voc, Married-civ-spouse, Protective-serv, Own-child, Other, Male, Poland,50K-
